"Time","Fase B"
2025-01-01 00:00:00,0.220
2025-01-01 00:15:00,0.220
2025-01-01 00:30:00,0.217
2025-01-01 00:45:00,0.211
2025-01-01 01:00:00,0.210
2025-01-01 01:15:00,0.210
2025-01-01 01:30:00,0.210
2025-01-01 01:45:00,0.210
2025-01-01 02:00:00,0.214
2025-01-01 02:15:00,0.219
2025-01-01 02:30:00,0.220
2025-01-01 02:45:00,0.220
2025-01-01 03:00:00,0.220
2025-01-01 03:15:00,0.220
2025-01-01 03:30:00,0.220
2025-01-01 03:45:00,0.221
2025-01-01 04:00:00,0.229
2025-01-01 04:15:00,0.230
2025-01-01 04:30:00,0.230
2025-01-01 04:45:00,0.217
2025-01-01 05:00:00,0.201
2025-01-01 05:15:00,0.200
2025-01-01 05:30:00,0.200
2025-01-01 05:45:00,0.204
2025-01-01 06:00:00,0.207
2025-01-01 06:15:00,0.209
2025-01-01 06:30:00,0.210
2025-01-01 06:45:00,0.209
2025-01-01 07:00:00,0.210
2025-01-01 07:15:00,0.210
2025-01-01 07:30:00,0.210
2025-01-01 07:45:00,0.207
2025-01-01 08:00:00,0.210
2025-01-01 08:15:00,0.210
2025-01-01 08:30:00,0.210
2025-01-01 08:45:00,0.210
2025-01-01 09:00:00,0.210
2025-01-01 09:15:00,0.209
2025-01-01 09:30:00,0.206
2025-01-01 09:45:00,0.202
2025-01-01 10:00:00,0.200
2025-01-01 10:15:00,0.200
2025-01-01 10:30:00,0.200
2025-01-01 10:45:00,0.200
2025-01-01 11:00:00,0.200
2025-01-01 11:15:00,0.200
2025-01-01 11:30:00,0.200
2025-01-01 11:45:00,0.200
2025-01-01 12:00:00,0.200
2025-01-01 12:15:00,0.200
2025-01-01 12:30:00,0.200
2025-01-01 12:45:00,0.200
2025-01-01 13:00:00,0.199
2025-01-01 13:15:00,0.192
2025-01-01 13:30:00,0.189
2025-01-01 13:45:00,0.185
2025-01-01 14:00:00,0.187
2025-01-01 14:15:00,0.181
2025-01-01 14:30:00,0.180
2025-01-01 14:45:00,0.180
2025-01-01 15:00:00,0.180
2025-01-01 15:15:00,0.179
2025-01-01 15:30:00,0.180
2025-01-01 15:45:00,0.187
2025-01-01 16:00:00,0.193
2025-01-01 16:15:00,0.198
2025-01-01 16:30:00,0.191
2025-01-01 16:45:00,0.190
2025-01-01 17:00:00,0.190
2025-01-01 17:15:00,0.182
