"Time","Fase A"
2025-07-01 17:30:00,14.7
2025-07-01 17:45:00,13.0
2025-07-01 18:00:00,16.2
2025-07-01 18:30:00,17.0
2025-07-01 19:30:00,21.4
2025-07-01 21:15:00,5.23
2025-07-02 06:45:00,4.23
2025-07-02 07:00:00,5.61
2025-07-02 07:15:00,6.54
2025-07-02 07:30:00,9.04
2025-07-02 07:45:00,17.8
2025-07-02 08:00:00,20.3
2025-07-02 08:15:00,22.1
2025-07-02 08:30:00,20.9
2025-07-02 08:45:00,20.7
2025-07-02 09:00:00,22.2
2025-07-02 09:15:00,23.2
2025-07-02 09:30:00,24.5
2025-07-02 09:45:00,24.5
2025-07-02 10:00:00,23.0
2025-07-02 10:15:00,24.9
2025-07-02 10:30:00,23.8
2025-07-02 10:45:00,23.2
2025-07-02 11:00:00,20.3
2025-07-02 11:15:00,22.1
2025-07-02 11:30:00,21.1
2025-07-02 11:45:00,20.9
2025-07-02 12:00:00,22.3
2025-07-02 12:15:00,22.0
2025-07-02 12:30:00,20.6
2025-07-02 12:45:00,19.6
2025-07-02 13:00:00,19.2
2025-07-02 13:15:00,21.9
2025-07-02 13:30:00,21.5
2025-07-02 13:45:00,25.0
2025-07-02 14:00:00,26.7
2025-07-02 14:15:00,28.2
2025-07-02 14:30:00,27.4
2025-07-02 14:45:00,27.9
2025-07-02 15:00:00,26.2
2025-07-02 15:15:00,24.2
2025-07-02 15:30:00,26.0
2025-07-02 15:45:00,24.1
2025-07-02 16:00:00,25.5
2025-07-02 16:15:00,21.7
2025-07-02 16:30:00,20.3
2025-07-02 16:45:00,19.4
2025-07-02 17:00:00,19.9
2025-07-02 17:15:00,16.2
2025-07-02 17:30:00,15.9
2025-07-02 17:45:00,15.3
2025-07-02 18:00:00,15.1
2025-07-02 18:15:00,14.6
2025-07-02 18:30:00,14.6
2025-07-02 18:45:00,14.0
2025-07-02 19:00:00,15.3
2025-07-02 19:15:00,14.6
2025-07-02 19:30:00,14.7
2025-07-02 19:45:00,12.9
2025-07-02 20:00:00,7.30
2025-07-02 20:15:00,5.71
2025-07-02 20:30:00,5.67
2025-07-02 20:45:00,5.43
2025-07-02 21:00:00,5.85
2025-07-02 21:15:00,7.18
2025-07-02 21:30:00,7.02
2025-07-02 21:45:00,6.48
2025-07-02 22:00:00,5.07
2025-07-02 22:15:00,4.16
2025-07-02 22:30:00,2.87
2025-07-02 22:45:00,2.83
2025-07-02 23:00:00,2.53
2025-07-02 23:15:00,2.66
2025-07-02 23:30:00,2.79
2025-07-02 23:45:00,2.55
2025-07-03 00:00:00,2.39
2025-07-03 00:15:00,2.37
2025-07-03 00:30:00,2.26
2025-07-03 00:45:00,2.22
2025-07-03 01:00:00,2.28
2025-07-03 01:15:00,2.36
2025-07-03 01:30:00,2.37
2025-07-03 01:45:00,2.30
2025-07-03 02:00:00,2.28
2025-07-03 02:15:00,2.28
2025-07-03 02:30:00,2.34
2025-07-03 02:45:00,2.28
2025-07-03 03:00:00,2.27
2025-07-03 03:15:00,2.45
2025-07-03 03:30:00,2.49
2025-07-03 03:45:00,2.30
2025-07-03 04:00:00,2.38
2025-07-03 04:15:00,2.44
2025-07-03 04:30:00,2.40
2025-07-03 04:45:00,2.43
2025-07-03 05:00:00,2.45
2025-07-03 05:15:00,2.47
2025-07-03 05:30:00,2.51
2025-07-03 05:45:00,2.32
2025-07-03 06:30:00,3.97
2025-07-03 06:45:00,4.81
2025-07-03 07:00:00,6.02
2025-07-03 07:15:00,7.01
2025-07-03 07:30:00,10.7
2025-07-03 07:45:00,16.5
2025-07-03 08:00:00,18.9
2025-07-03 08:15:00,22.1
2025-07-03 08:30:00,25.8
2025-07-03 08:45:00,30.0
2025-07-03 09:00:00,34.3
2025-07-03 09:15:00,34.6
2025-07-03 09:30:00,34.3
2025-07-03 09:45:00,33.8
2025-07-03 10:00:00,36.2
2025-07-03 10:15:00,36.2
2025-07-03 10:30:00,35.1
2025-07-03 10:45:00,35.0
2025-07-03 11:00:00,33.2
2025-07-03 11:15:00,32.8
2025-07-03 11:30:00,32.2
2025-07-03 11:45:00,31.5
2025-07-03 12:00:00,32.7
2025-07-03 12:15:00,32.4
2025-07-03 12:30:00,25.2
2025-07-03 12:45:00,25.0
2025-07-03 13:00:00,23.2
2025-07-03 13:15:00,27.0
2025-07-03 13:30:00,27.3
2025-07-03 14:00:00,29.2
2025-07-03 14:30:00,29.4
2025-07-03 14:45:00,30.4
2025-07-03 15:00:00,28.1
2025-07-03 15:15:00,23.7
2025-07-03 15:30:00,25.6
2025-07-03 15:45:00,25.4
2025-07-03 16:00:00,27.2
2025-07-03 16:15:00,24.3
2025-07-03 16:30:00,23.6
2025-07-03 16:45:00,20.3
2025-07-03 17:00:00,18.8
2025-07-03 17:15:00,16.9
2025-07-03 17:30:00,16.4
2025-07-03 17:45:00,15.7
2025-07-03 18:00:00,15.3
2025-07-03 18:15:00,15.7
2025-07-03 18:30:00,17.9
2025-07-03 18:45:00,17.0
2025-07-03 19:00:00,17.8
2025-07-03 19:15:00,19.4
2025-07-03 19:30:00,17.4
2025-07-03 19:45:00,11.1
2025-07-03 20:00:00,7.73
2025-07-03 20:15:00,7.69
2025-07-03 20:30:00,7.99
2025-07-03 20:45:00,7.21
2025-07-03 21:00:00,7.00
2025-07-03 21:15:00,6.25
2025-07-03 21:30:00,6.36
2025-07-03 21:45:00,5.63
2025-07-03 22:00:00,5.74
2025-07-03 22:15:00,5.70
2025-07-03 22:30:00,4.56
2025-07-03 22:45:00,2.94
2025-07-03 23:00:00,2.68
2025-07-03 23:15:00,2.49
2025-07-03 23:30:00,2.39
2025-07-03 23:45:00,2.41
2025-07-04 00:00:00,2.25
2025-07-04 00:15:00,2.25
2025-07-04 00:30:00,2.19
2025-07-04 00:45:00,2.26
2025-07-04 01:00:00,2.26
2025-07-04 01:15:00,2.17
2025-07-04 01:30:00,2.10
2025-07-04 01:45:00,2.11
2025-07-04 02:00:00,2.21
2025-07-04 02:15:00,2.23
2025-07-04 03:45:00,2.16
2025-07-04 04:15:00,2.16
2025-07-04 07:45:00,16.1
2025-07-04 09:30:00,21.6
2025-07-04 09:45:00,19.4
2025-07-04 10:45:00,20.8
2025-07-04 11:00:00,20.3
2025-07-04 11:15:00,19.5
2025-07-04 11:30:00,19.4
2025-07-04 11:45:00,21.9
2025-07-04 12:15:00,19.4
2025-07-04 12:30:00,19.6
2025-07-04 12:45:00,21.5
2025-07-04 13:00:00,18.8
2025-07-04 13:15:00,17.8
2025-07-04 13:30:00,18.6
2025-07-04 13:45:00,17.4
2025-07-04 14:00:00,21.7
2025-07-04 14:15:00,23.9
2025-07-04 14:30:00,21.7
2025-07-04 14:45:00,20.7
2025-07-04 15:00:00,21.4
2025-07-04 15:15:00,20.7
2025-07-04 15:30:00,20.2
2025-07-04 15:45:00,20.2
2025-07-04 16:00:00,21.0
2025-07-04 16:15:00,19.2
2025-07-04 16:30:00,17.0
2025-07-04 16:45:00,15.5
2025-07-04 17:00:00,16.5
2025-07-04 17:15:00,16.1
2025-07-04 17:30:00,16.3
2025-07-04 17:45:00,16.2
2025-07-04 18:00:00,15.4
2025-07-04 18:15:00,16.8
2025-07-04 18:30:00,17.5
2025-07-04 18:45:00,19.5
2025-07-04 19:00:00,15.7
2025-07-04 19:15:00,14.0
2025-07-04 19:30:00,12.7
2025-07-04 19:45:00,8.88
2025-07-04 20:00:00,6.24
2025-07-04 20:15:00,5.95
2025-07-04 20:30:00,5.15
2025-07-04 20:45:00,4.69
2025-07-04 21:00:00,4.99
2025-07-04 21:15:00,4.59
2025-07-04 21:30:00,4.96
2025-07-04 21:45:00,4.39
2025-07-04 22:00:00,4.50
2025-07-04 22:15:00,3.31
2025-07-04 22:30:00,3.35
2025-07-04 22:45:00,3.15
2025-07-04 23:00:00,2.98
2025-07-04 23:15:00,3.35
2025-07-05 12:45:00,1.23
2025-07-05 13:15:00,1.10
2025-07-05 13:30:00,1.22
2025-07-05 13:45:00,1.87
2025-07-05 14:00:00,1.80
2025-07-05 14:30:00,1.92
2025-07-05 14:45:00,1.93
2025-07-05 15:00:00,2.02
2025-07-05 15:15:00,1.81
2025-07-05 15:30:00,1.79
2025-07-05 16:30:00,1.91
2025-07-05 16:45:00,1.87
2025-07-05 17:00:00,1.79
2025-07-05 17:15:00,1.80
2025-07-05 17:30:00,2.44
2025-07-05 17:45:00,2.68
2025-07-05 18:00:00,2.51
2025-07-05 18:15:00,3.32
2025-07-05 18:30:00,2.41
2025-07-05 18:45:00,2.69
2025-07-05 19:00:00,2.25
2025-07-05 19:15:00,2.23
2025-07-05 19:30:00,2.34
2025-07-05 19:45:00,2.22
2025-07-05 21:30:00,2.36
2025-07-05 21:45:00,2.41
2025-07-06 11:30:00,1.55
2025-07-06 11:45:00,1.66
2025-07-06 12:00:00,1.11
2025-07-06 12:15:00,1.64
2025-07-06 12:30:00,1.22
2025-07-06 12:45:00,2.08
2025-07-06 13:00:00,1.45
2025-07-06 13:15:00,1.15
2025-07-06 13:45:00,1.35
2025-07-06 14:00:00,1.59
2025-07-06 14:15:00,1.48
2025-07-06 14:30:00,1.61
2025-07-06 14:45:00,1.65
2025-07-06 15:00:00,1.33
2025-07-06 15:15:00,1.52
2025-07-06 15:30:00,1.25
2025-07-06 15:45:00,1.35
2025-07-06 16:00:00,1.40
2025-07-06 16:15:00,1.34
2025-07-06 16:30:00,1.32
2025-07-06 16:45:00,1.28
2025-07-06 17:00:00,1.37
2025-07-06 17:15:00,1.34
2025-07-06 17:30:00,1.61
2025-07-06 17:45:00,1.97
2025-07-06 18:00:00,2.56
2025-07-06 18:15:00,3.11
2025-07-06 18:30:00,2.54
2025-07-06 18:45:00,2.26
2025-07-06 19:00:00,3.20
2025-07-06 19:15:00,2.47
2025-07-06 19:30:00,2.53
2025-07-06 19:45:00,2.38
2025-07-06 20:00:00,3.34
2025-07-06 20:15:00,2.80
2025-07-06 20:30:00,2.71
2025-07-06 20:45:00,2.77
2025-07-06 21:00:00,3.16
2025-07-06 21:15:00,2.30
2025-07-06 21:30:00,2.70
2025-07-06 21:45:00,3.05
2025-07-06 22:00:00,2.86
2025-07-06 22:15:00,2.46
2025-07-06 22:30:00,3.00
2025-07-06 22:45:00,2.95
2025-07-06 23:00:00,3.00
2025-07-06 23:15:00,2.56
2025-07-06 23:30:00,2.44
2025-07-07 00:00:00,2.39
2025-07-07 08:30:00,19.4
2025-07-07 08:45:00,20.0
2025-07-07 09:00:00,19.6
2025-07-07 09:15:00,18.8
2025-07-07 09:45:00,20.0
2025-07-07 10:30:00,22.9
2025-07-07 10:45:00,20.5
2025-07-07 11:00:00,20.2
2025-07-07 11:15:00,19.6
2025-07-07 11:30:00,20.2
2025-07-07 11:45:00,19.8
2025-07-07 12:00:00,17.7
2025-07-07 12:15:00,18.8
2025-07-07 12:30:00,19.2
2025-07-07 12:45:00,20.4
2025-07-07 13:00:00,23.3
2025-07-07 13:15:00,19.9
2025-07-07 13:30:00,20.1
2025-07-07 13:45:00,19.4
2025-07-07 14:00:00,18.6
2025-07-07 14:15:00,18.7
2025-07-07 14:30:00,17.6
2025-07-07 14:45:00,16.8
2025-07-07 15:00:00,15.6
2025-07-07 15:15:00,15.6
2025-07-07 15:30:00,16.1
2025-07-07 15:45:00,14.4
2025-07-07 16:00:00,14.7
2025-07-07 16:15:00,14.1
2025-07-07 16:30:00,14.1
2025-07-07 16:45:00,14.6
2025-07-07 17:00:00,13.5
2025-07-07 17:15:00,13.6
2025-07-07 17:30:00,13.3
2025-07-07 17:45:00,13.2
2025-07-07 18:00:00,13.9
2025-07-07 18:15:00,13.1
2025-07-07 18:30:00,13.6
2025-07-07 18:45:00,17.1
2025-07-07 19:00:00,19.8
2025-07-07 19:15:00,15.8
2025-07-07 19:30:00,12.4
2025-07-07 19:45:00,10.4
2025-07-07 20:00:00,6.49
2025-07-07 20:15:00,6.80
2025-07-07 20:30:00,7.11
2025-07-07 20:45:00,8.11
2025-07-07 21:00:00,6.58
2025-07-07 21:15:00,6.02
2025-07-07 21:30:00,6.21
2025-07-07 21:45:00,4.95
2025-07-07 22:00:00,6.04
2025-07-07 22:15:00,6.48
2025-07-07 22:30:00,3.88
2025-07-07 22:45:00,2.79
2025-07-07 23:00:00,2.71
2025-07-07 23:45:00,2.39
2025-07-08 00:00:00,2.32
2025-07-08 00:15:00,2.18
2025-07-08 00:30:00,2.12
2025-07-08 00:45:00,2.16
2025-07-08 01:00:00,2.26
2025-07-08 01:15:00,2.28
2025-07-08 01:30:00,2.24
2025-07-08 02:15:00,2.14
2025-07-08 07:30:00,6.42
2025-07-08 09:30:00,19.1
2025-07-08 09:45:00,18.0
2025-07-08 10:00:00,17.0
2025-07-08 10:15:00,17.8
2025-07-08 10:30:00,18.0
2025-07-08 10:45:00,17.8
2025-07-08 11:00:00,18.5
2025-07-08 11:15:00,17.4
2025-07-08 11:30:00,17.9
2025-07-08 11:45:00,17.1
2025-07-08 12:00:00,18.3
2025-07-08 12:15:00,19.3
2025-07-08 12:30:00,18.8
2025-07-08 12:45:00,20.1
2025-07-08 13:00:00,19.7
2025-07-08 13:15:00,16.5
2025-07-08 13:45:00,17.4
2025-07-08 14:00:00,17.8
2025-07-08 14:15:00,17.8
2025-07-08 14:30:00,16.9
2025-07-08 15:00:00,15.6
2025-07-08 15:15:00,14.6
2025-07-08 15:30:00,15.2
2025-07-08 15:45:00,15.2
2025-07-08 16:00:00,14.2
2025-07-08 16:15:00,13.4
2025-07-08 16:30:00,13.4
2025-07-08 16:45:00,13.8
2025-07-08 17:00:00,11.2
2025-07-08 17:15:00,12.0
2025-07-08 17:30:00,11.0
2025-07-08 17:45:00,11.1
2025-07-08 18:00:00,10.7
2025-07-08 18:15:00,12.0
2025-07-08 18:30:00,11.5
2025-07-08 18:45:00,12.4
2025-07-08 19:00:00,13.2
2025-07-08 19:15:00,13.5
2025-07-08 19:45:00,9.68
2025-07-08 20:00:00,6.19
2025-07-08 20:15:00,6.18
2025-07-08 20:30:00,5.95
2025-07-08 20:45:00,5.85
2025-07-08 21:00:00,5.87
2025-07-08 21:15:00,5.37
2025-07-08 21:30:00,5.30
2025-07-08 21:45:00,4.32
2025-07-08 22:00:00,3.94
2025-07-08 22:15:00,3.80
2025-07-08 22:30:00,2.70
2025-07-09 12:30:00,21.0
2025-07-09 12:45:00,20.7
2025-07-09 13:15:00,21.6
2025-07-09 13:30:00,17.7
2025-07-09 13:45:00,21.0
2025-07-09 14:00:00,21.4
2025-07-09 14:15:00,20.4
