"Time","Fase C"
2025-07-01 00:15:00,1.18
2025-07-01 00:45:00,1.15
2025-07-01 01:00:00,0.810
2025-07-01 01:15:00,1.37
2025-07-01 01:30:00,1.03
2025-07-01 01:45:00,0.955
2025-07-01 02:00:00,1.03
2025-07-01 02:15:00,1.19
2025-07-01 02:30:00,1.10
2025-07-01 03:00:00,1.30
2025-07-01 03:15:00,1.22
2025-07-01 03:30:00,1.08
2025-07-01 03:45:00,1.23
2025-07-01 04:00:00,1.05
2025-07-01 04:15:00,1.06
2025-07-01 04:30:00,1.24
2025-07-01 04:45:00,0.977
2025-07-01 05:00:00,1.07
2025-07-01 05:15:00,1.01
2025-07-01 05:30:00,1.19
2025-07-01 05:45:00,1.06
2025-07-01 06:00:00,0.943
2025-07-01 06:15:00,1.05
2025-07-01 06:30:00,1.03
2025-07-01 06:45:00,0.867
2025-07-01 07:00:00,0.742
2025-07-01 07:15:00,1.02
2025-07-01 07:30:00,1.11
2025-07-01 07:45:00,1.07
2025-07-01 08:00:00,1.13
2025-07-01 08:15:00,1.53
2025-07-01 08:30:00,1.94
2025-07-01 08:45:00,1.60
2025-07-01 09:00:00,1.98
2025-07-01 09:15:00,1.57
2025-07-01 09:30:00,1.34
2025-07-01 09:45:00,0.974
2025-07-01 10:00:00,1.29
2025-07-01 10:15:00,1.05
2025-07-01 10:30:00,0.838
2025-07-01 10:45:00,1.58
2025-07-01 11:00:00,1.53
2025-07-01 11:15:00,1.94
2025-07-01 11:30:00,1.58
2025-07-01 11:45:00,2.10
2025-07-01 12:00:00,2.29
2025-07-01 12:15:00,2.23
2025-07-01 12:30:00,2.26
2025-07-01 12:45:00,1.14
2025-07-01 13:00:00,1.10
2025-07-01 13:15:00,1.59
2025-07-01 13:30:00,1.40
2025-07-01 13:45:00,0.693
2025-07-01 14:00:00,1.15
2025-07-01 14:15:00,1.23
2025-07-01 14:30:00,1.10
2025-07-01 14:45:00,0.893
2025-07-01 15:00:00,1.56
2025-07-01 15:15:00,1.41
2025-07-01 15:30:00,1.52
2025-07-01 15:45:00,1.32
2025-07-01 16:00:00,1.30
2025-07-01 16:15:00,1.61
2025-07-01 16:30:00,1.25
2025-07-01 16:45:00,1.25
2025-07-01 17:00:00,0.922
2025-07-01 17:15:00,1.47
2025-07-01 17:30:00,1.80
2025-07-01 17:45:00,1.55
2025-07-01 18:00:00,1.10
2025-07-01 18:15:00,0.888
2025-07-01 18:30:00,0.989
2025-07-01 18:45:00,0.872
2025-07-01 19:00:00,1.06
2025-07-01 19:15:00,0.918
2025-07-01 19:30:00,0.858
2025-07-01 19:45:00,0.764
2025-07-01 20:00:00,0.463
2025-07-01 20:15:00,0.616
2025-07-01 20:30:00,0.419
2025-07-01 20:45:00,0.671
2025-07-01 21:00:00,0.845
2025-07-01 21:15:00,0.630
2025-07-01 21:30:00,0.598
2025-07-01 21:45:00,0.468
2025-07-01 22:00:00,0.769
2025-07-01 22:15:00,0.829
2025-07-01 22:30:00,0.771
2025-07-01 22:45:00,0.974
2025-07-01 23:00:00,0.884
2025-07-01 23:15:00,1.01
2025-07-01 23:30:00,0.753
2025-07-01 23:45:00,0.839
2025-07-02 00:00:00,0.903
2025-07-02 00:15:00,0.912
2025-07-02 00:30:00,0.885
2025-07-02 00:45:00,0.700
2025-07-02 01:00:00,0.802
