"Time","Fase C"
2025-07-01 00:00:00,-0.35
2025-07-01 00:15:00,-0.86
2025-07-01 00:30:00,-0.84
2025-07-01 00:45:00,-0.87
2025-07-01 01:00:00,-0.83
2025-07-01 01:15:00,-0.86
2025-07-01 01:30:00,-0.81
2025-07-01 01:45:00,-0.86
2025-07-01 02:00:00,-0.80
2025-07-01 02:15:00,-0.87
2025-07-01 02:30:00,-0.86
2025-07-01 02:45:00,-0.84
2025-07-01 03:00:00,-0.86
2025-07-01 03:15:00,-0.85
2025-07-01 03:30:00,-0.87
2025-07-01 03:45:00,-0.84
2025-07-01 04:00:00,-0.87
2025-07-01 04:15:00,-0.86
2025-07-01 04:30:00,-0.87
2025-07-01 04:45:00,-0.87
2025-07-01 05:00:00,-0.85
2025-07-01 05:15:00,-0.86
2025-07-01 05:30:00,-0.85
2025-07-01 05:45:00,-0.86
2025-07-01 06:00:00,-0.85
2025-07-01 06:15:00,-0.69
2025-07-01 06:30:00,-0.85
2025-07-01 06:45:00,-0.76
2025-07-01 07:00:00,-0.70
2025-07-01 07:15:00,-0.16
2025-07-01 07:30:00,0.804
2025-07-01 07:45:00,0.240
2025-07-01 08:00:00,0.402
2025-07-01 08:15:00,0.519
2025-07-01 08:30:00,0.159
2025-07-01 08:45:00,0.227
2025-07-01 09:00:00,0.0100
2025-07-01 09:15:00,0.661
2025-07-01 09:30:00,0.459
2025-07-01 09:45:00,1.03
2025-07-01 10:00:00,0.942
2025-07-01 10:15:00,0.692
2025-07-01 10:30:00,0.834
2025-07-01 10:45:00,0.876
2025-07-01 11:00:00,0.659
2025-07-01 11:15:00,0.658
2025-07-01 11:30:00,0.557
2025-07-01 11:45:00,0.558
2025-07-01 12:00:00,0.730
2025-07-01 12:15:00,0.661
2025-07-01 12:30:00,0.531
2025-07-01 12:45:00,0.500
2025-07-01 13:00:00,0.599
2025-07-01 13:15:00,0.202
2025-07-01 13:30:00,0.501
2025-07-01 13:45:00,0.147
2025-07-01 14:00:00,0.0900
2025-07-01 14:15:00,0.785
2025-07-01 14:30:00,0.0945
2025-07-01 14:45:00,0.126
2025-07-01 15:00:00,0.461
2025-07-01 15:15:00,0.163
2025-07-01 15:30:00,0.135
2025-07-01 15:45:00,-0.088
2025-07-01 16:00:00,0.241
2025-07-01 16:15:00,0.188
2025-07-01 16:30:00,0.112
2025-07-01 16:45:00,0.305
2025-07-01 17:00:00,0.238
2025-07-01 17:15:00,0.153
2025-07-01 17:30:00,0.108
2025-07-01 17:45:00,-0.27
2025-07-01 18:00:00,-0.28
2025-07-01 18:15:00,-0.069
2025-07-01 18:30:00,-0.22
2025-07-01 18:45:00,-0.36
2025-07-01 19:00:00,0.0175
2025-07-01 19:15:00,-0.28
2025-07-01 19:30:00,-0.12
2025-07-01 19:45:00,-0.46
2025-07-01 20:00:00,-0.48
2025-07-01 20:15:00,-0.28
2025-07-01 20:30:00,-0.19
2025-07-01 20:45:00,-0.29
2025-07-01 21:00:00,-0.41
2025-07-01 21:15:00,-0.062
2025-07-01 21:30:00,-0.35
2025-07-01 21:45:00,-0.36
2025-07-01 22:00:00,-0.38
2025-07-01 22:15:00,-0.50
2025-07-01 22:30:00,-0.80
2025-07-01 22:45:00,-0.87
2025-07-01 23:00:00,-0.86
2025-07-01 23:15:00,-0.84
2025-07-01 23:30:00,-0.83
2025-07-01 23:45:00,-0.82
2025-07-02 00:00:00,-0.86
2025-07-02 00:15:00,-0.86
2025-07-02 00:30:00,-0.79
