"Time","Fase B"
2025-07-01 17:30:00,19.2
2025-07-01 17:45:00,18.4
2025-07-01 18:00:00,25.8
2025-07-01 18:30:00,23.0
2025-07-01 19:30:00,20.5
2025-07-01 21:15:00,5.90
2025-07-02 06:45:00,3.18
2025-07-02 07:00:00,3.78
2025-07-02 07:15:00,3.40
2025-07-02 07:30:00,6.02
2025-07-02 07:45:00,16.3
2025-07-02 08:00:00,19.1
2025-07-02 08:15:00,22.8
2025-07-02 08:30:00,20.2
2025-07-02 08:45:00,22.2
2025-07-02 09:00:00,24.1
2025-07-02 09:15:00,26.2
2025-07-02 09:30:00,28.6
2025-07-02 09:45:00,28.1
2025-07-02 10:00:00,26.9
2025-07-02 10:15:00,28.1
2025-07-02 10:30:00,29.1
2025-07-02 10:45:00,28.1
2025-07-02 11:00:00,26.5
2025-07-02 11:15:00,29.3
2025-07-02 11:30:00,23.8
2025-07-02 11:45:00,21.7
2025-07-02 12:00:00,20.2
2025-07-02 12:15:00,19.4
2025-07-02 12:30:00,18.8
2025-07-02 12:45:00,17.7
2025-07-02 13:00:00,18.1
2025-07-02 13:15:00,19.2
2025-07-02 13:30:00,23.2
2025-07-02 13:45:00,26.2
2025-07-02 14:00:00,25.8
2025-07-02 14:15:00,26.2
2025-07-02 14:30:00,24.5
2025-07-02 14:45:00,25.8
2025-07-02 15:00:00,24.2
2025-07-02 15:15:00,20.2
2025-07-02 15:30:00,20.4
2025-07-02 15:45:00,19.6
2025-07-02 16:00:00,19.0
2025-07-02 16:15:00,19.3
2025-07-02 16:30:00,20.9
2025-07-02 16:45:00,21.4
2025-07-02 17:00:00,19.5
2025-07-02 17:15:00,18.1
2025-07-02 17:30:00,20.2
2025-07-02 17:45:00,19.4
2025-07-02 18:00:00,19.5
2025-07-02 18:15:00,19.5
2025-07-02 18:30:00,17.8
2025-07-02 18:45:00,16.4
2025-07-02 19:00:00,18.3
2025-07-02 19:15:00,17.6
2025-07-02 19:30:00,17.1
2025-07-02 19:45:00,15.5
2025-07-02 20:00:00,5.59
2025-07-02 20:15:00,4.35
2025-07-02 20:30:00,4.28
2025-07-02 20:45:00,4.12
2025-07-02 21:00:00,3.93
2025-07-02 21:15:00,4.01
2025-07-02 21:30:00,3.89
2025-07-02 21:45:00,3.46
2025-07-02 22:00:00,2.82
2025-07-02 22:15:00,2.70
2025-07-02 22:30:00,2.64
2025-07-02 22:45:00,2.70
2025-07-02 23:00:00,2.57
2025-07-02 23:15:00,2.57
2025-07-02 23:30:00,2.69
2025-07-02 23:45:00,2.62
2025-07-03 00:00:00,2.48
2025-07-03 00:15:00,2.49
2025-07-03 00:30:00,2.53
2025-07-03 00:45:00,2.62
2025-07-03 01:00:00,2.59
2025-07-03 01:15:00,2.50
2025-07-03 01:30:00,2.55
2025-07-03 01:45:00,2.54
2025-07-03 02:00:00,2.66
2025-07-03 02:15:00,2.58
2025-07-03 02:30:00,2.60
2025-07-03 02:45:00,2.62
2025-07-03 03:00:00,2.63
2025-07-03 03:15:00,2.61
2025-07-03 03:30:00,2.49
2025-07-03 03:45:00,2.64
2025-07-03 04:00:00,2.54
2025-07-03 04:15:00,2.50
2025-07-03 04:30:00,2.63
2025-07-03 04:45:00,2.57
2025-07-03 05:00:00,2.64
2025-07-03 05:15:00,2.53
2025-07-03 05:30:00,2.56
2025-07-03 05:45:00,2.64
2025-07-03 06:30:00,3.21
2025-07-03 06:45:00,3.60
2025-07-03 07:00:00,3.78
2025-07-03 07:15:00,3.40
2025-07-03 07:30:00,9.38
2025-07-03 07:45:00,18.2
2025-07-03 08:00:00,19.3
2025-07-03 08:15:00,23.5
2025-07-03 08:30:00,23.4
2025-07-03 08:45:00,24.5
2025-07-03 09:00:00,27.3
2025-07-03 09:15:00,28.0
2025-07-03 09:30:00,28.1
2025-07-03 09:45:00,27.7
2025-07-03 10:00:00,27.2
2025-07-03 10:15:00,26.7
2025-07-03 10:30:00,23.0
2025-07-03 10:45:00,25.2
2025-07-03 11:00:00,25.8
2025-07-03 11:15:00,25.9
2025-07-03 11:30:00,24.9
2025-07-03 11:45:00,26.8
2025-07-03 12:00:00,28.3
2025-07-03 12:15:00,26.4
2025-07-03 12:30:00,24.9
2025-07-03 12:45:00,28.9
2025-07-03 13:00:00,28.3
2025-07-03 13:15:00,27.5
2025-07-03 13:30:00,24.8
2025-07-03 14:00:00,25.8
2025-07-03 14:30:00,29.3
2025-07-03 14:45:00,28.4
2025-07-03 15:00:00,26.6
2025-07-03 15:15:00,23.8
2025-07-03 15:30:00,26.9
2025-07-03 15:45:00,26.5
2025-07-03 16:00:00,22.8
2025-07-03 16:15:00,23.5
2025-07-03 16:30:00,22.2
2025-07-03 16:45:00,20.6
2025-07-03 17:00:00,18.7
2025-07-03 17:15:00,18.2
2025-07-03 17:30:00,18.3
2025-07-03 17:45:00,18.4
2025-07-03 18:00:00,19.1
2025-07-03 18:15:00,21.2
2025-07-03 18:30:00,20.2
2025-07-03 18:45:00,21.3
2025-07-03 19:00:00,21.9
2025-07-03 19:15:00,23.1
2025-07-03 19:30:00,20.5
2025-07-03 19:45:00,11.2
2025-07-03 20:00:00,6.84
2025-07-03 20:15:00,6.06
2025-07-03 20:30:00,6.37
2025-07-03 20:45:00,6.70
2025-07-03 21:00:00,5.84
2025-07-03 21:15:00,4.97
2025-07-03 21:30:00,5.48
2025-07-03 21:45:00,3.83
2025-07-03 22:00:00,3.71
2025-07-03 22:15:00,4.29
2025-07-03 22:30:00,3.81
2025-07-03 22:45:00,3.43
2025-07-03 23:00:00,3.15
2025-07-03 23:15:00,3.53
2025-07-03 23:30:00,3.55
2025-07-03 23:45:00,3.56
2025-07-04 00:00:00,3.39
2025-07-04 00:15:00,2.85
2025-07-04 00:30:00,3.30
2025-07-04 00:45:00,3.61
2025-07-04 01:00:00,3.66
2025-07-04 01:15:00,3.44
2025-07-04 01:30:00,2.95
2025-07-04 01:45:00,3.81
2025-07-04 02:00:00,2.45
2025-07-04 02:15:00,2.67
