"Time","Fase C"
2025-07-01 17:30:00,4.68
2025-07-01 17:45:00,4.03
2025-07-01 18:00:00,4.39
2025-07-01 18:30:00,5.04
2025-07-01 19:30:00,5.34
2025-07-01 21:15:00,0.190
2025-07-02 06:45:00,0.248
2025-07-02 07:00:00,0.254
2025-07-02 07:15:00,-0.61
2025-07-02 07:30:00,-0.68
2025-07-02 07:45:00,2.09
2025-07-02 08:00:00,2.85
2025-07-02 08:15:00,2.24
2025-07-02 08:30:00,1.75
2025-07-02 08:45:00,1.78
2025-07-02 09:00:00,2.24
2025-07-02 09:15:00,2.41
2025-07-02 09:30:00,2.69
2025-07-02 09:45:00,2.68
2025-07-02 10:00:00,2.81
2025-07-02 10:15:00,2.55
2025-07-02 10:30:00,3.11
2025-07-02 10:45:00,2.99
2025-07-02 11:00:00,1.82
2025-07-02 11:15:00,2.98
2025-07-02 11:30:00,2.54
2025-07-02 11:45:00,2.18
2025-07-02 12:00:00,3.21
2025-07-02 12:15:00,3.30
2025-07-02 12:30:00,3.17
2025-07-02 12:45:00,2.86
2025-07-02 13:00:00,3.34
2025-07-02 13:15:00,2.98
2025-07-02 13:30:00,2.10
2025-07-02 13:45:00,3.03
2025-07-02 14:00:00,2.50
2025-07-02 14:15:00,2.96
2025-07-02 14:30:00,2.68
2025-07-02 14:45:00,3.22
2025-07-02 15:00:00,3.20
2025-07-02 15:15:00,2.55
2025-07-02 15:30:00,3.54
2025-07-02 15:45:00,3.54
2025-07-02 16:00:00,3.51
2025-07-02 16:15:00,3.46
2025-07-02 16:30:00,3.34
2025-07-02 16:45:00,3.46
2025-07-02 17:00:00,3.46
2025-07-02 17:15:00,2.14
2025-07-02 17:30:00,3.76
2025-07-02 17:45:00,3.86
2025-07-02 18:00:00,4.16
2025-07-02 18:15:00,4.42
2025-07-02 18:30:00,4.33
2025-07-02 18:45:00,3.86
2025-07-02 19:00:00,3.88
2025-07-02 19:15:00,4.35
2025-07-02 19:30:00,4.45
2025-07-02 19:45:00,2.56
2025-07-02 20:00:00,0.262
2025-07-02 20:15:00,0.195
2025-07-02 20:30:00,0.171
2025-07-02 20:45:00,0.285
2025-07-02 21:00:00,0.318
2025-07-02 21:15:00,0.232
2025-07-02 21:30:00,0.202
2025-07-02 21:45:00,0.236
2025-07-02 22:00:00,0.263
2025-07-02 22:15:00,0.266
2025-07-02 22:30:00,0.505
2025-07-02 22:45:00,0.547
2025-07-02 23:00:00,0.524
2025-07-02 23:15:00,0.466
2025-07-02 23:30:00,0.497
2025-07-02 23:45:00,0.507
2025-07-03 00:00:00,0.412
2025-07-03 00:15:00,0.465
2025-07-03 00:30:00,0.430
2025-07-03 00:45:00,0.535
2025-07-03 01:00:00,0.435
2025-07-03 01:15:00,0.405
2025-07-03 01:30:00,0.489
2025-07-03 01:45:00,0.477
2025-07-03 02:00:00,0.477
2025-07-03 02:15:00,0.438
2025-07-03 02:30:00,0.575
2025-07-03 02:45:00,0.545
2025-07-03 03:00:00,0.455
2025-07-03 03:15:00,0.474
2025-07-03 03:30:00,0.531
2025-07-03 03:45:00,0.495
2025-07-03 04:00:00,0.437
2025-07-03 04:15:00,0.475
2025-07-03 04:30:00,0.495
2025-07-03 04:45:00,0.496
2025-07-03 05:00:00,0.458
2025-07-03 05:15:00,0.436
2025-07-03 05:30:00,0.491
2025-07-03 05:45:00,0.505
2025-07-03 06:30:00,0.400
2025-07-03 06:45:00,0.343
2025-07-03 07:00:00,0.179
2025-07-03 07:15:00,-0.15
2025-07-03 07:30:00,1.07
2025-07-03 07:45:00,3.72
2025-07-03 08:00:00,3.39
2025-07-03 08:15:00,4.02
2025-07-03 08:30:00,3.58
2025-07-03 08:45:00,3.60
2025-07-03 09:00:00,3.67
