"Time","Fase B"
2025-09-30 13:00:00,7.56
2025-09-30 13:15:00,7.22
2025-09-30 13:30:00,7.36
2025-09-30 13:45:00,7.80
2025-09-30 14:00:00,8.73
2025-09-30 14:15:00,7.65
2025-09-30 14:30:00,9.31
2025-09-30 14:45:00,9.46
2025-09-30 15:00:00,9.62
2025-09-30 15:15:00,9.87
2025-09-30 15:30:00,9.72
2025-09-30 15:45:00,9.01
2025-09-30 16:00:00,9.74
2025-09-30 16:15:00,10.3
2025-09-30 16:30:00,8.97
2025-09-30 16:45:00,9.48
2025-09-30 17:00:00,6.93
2025-09-30 17:15:00,6.67
2025-09-30 17:30:00,6.29
2025-09-30 17:45:00,6.52
2025-09-30 18:00:00,6.13
2025-09-30 18:15:00,5.93
2025-09-30 18:30:00,5.16
2025-09-30 18:45:00,3.38
2025-09-30 19:00:00,3.00
2025-09-30 19:15:00,3.14
2025-09-30 19:30:00,3.75
2025-09-30 19:45:00,4.61
2025-09-30 20:00:00,3.65
2025-09-30 20:15:00,3.71
2025-09-30 20:30:00,3.65
2025-09-30 20:45:00,3.68
2025-09-30 21:00:00,3.77
2025-09-30 21:15:00,3.68
2025-09-30 21:30:00,3.19
2025-09-30 21:45:00,3.27
2025-09-30 22:00:00,3.61
2025-09-30 22:15:00,3.35
2025-09-30 22:30:00,3.46
2025-09-30 22:45:00,3.25
2025-09-30 23:00:00,3.39
2025-09-30 23:15:00,3.32
2025-09-30 23:30:00,3.24
2025-09-30 23:45:00,3.08

