"Time","Fase C"
2025-09-01 00:00:00,0.620
2025-09-01 00:15:00,0.622
2025-09-01 00:30:00,0.624
2025-09-01 00:45:00,0.628
2025-09-01 01:00:00,0.627
2025-09-01 01:15:00,0.641
2025-09-01 01:30:00,0.682
2025-09-01 01:45:00,0.658
2025-09-01 02:00:00,0.627
2025-09-01 02:15:00,0.628
2025-09-01 02:30:00,0.627
2025-09-01 02:45:00,0.630
2025-09-01 03:00:00,0.633
2025-09-01 03:15:00,0.630
2025-09-01 03:30:00,0.630
2025-09-01 03:45:00,0.650
2025-09-01 04:00:00,0.686
2025-09-01 04:15:00,0.655
2025-09-01 04:30:00,0.623
2025-09-01 04:45:00,0.623
2025-09-01 05:00:00,0.621
2025-09-01 05:15:00,0.626
2025-09-01 05:30:00,0.622
2025-09-01 05:45:00,0.622
2025-09-01 06:00:00,0.620
2025-09-01 06:15:00,0.648
2025-09-01 06:30:00,0.676
2025-09-01 06:45:00,0.928
2025-09-01 07:00:00,0.906
2025-09-01 07:15:00,1.32
2025-09-01 07:30:00,2.07
2025-09-01 07:45:00,1.58
2025-09-01 08:00:00,2.14
2025-09-01 08:15:00,3.37
2025-09-01 08:30:00,4.52
2025-09-01 08:45:00,4.33
2025-09-01 09:00:00,4.83
2025-09-01 09:15:00,4.42
2025-09-01 09:30:00,5.32
2025-09-01 09:45:00,5.58
2025-09-01 10:00:00,6.04
2025-09-01 10:15:00,5.97
2025-09-01 10:30:00,6.79
2025-09-01 10:45:00,5.89
2025-09-01 11:00:00,6.17
2025-09-01 11:15:00,4.59
2025-09-01 11:30:00,4.28
2025-09-01 11:45:00,3.99
2025-09-01 12:00:00,4.43
2025-09-01 12:15:00,4.19
2025-09-01 12:30:00,3.80
2025-09-01 12:45:00,3.70
2025-09-01 13:00:00,3.57
2025-09-01 13:15:00,3.40
2025-09-01 13:30:00,4.19
2025-09-01 13:45:00,4.79
2025-09-01 14:00:00,4.78
2025-09-01 14:15:00,4.73
2025-09-01 14:30:00,5.31
2025-09-01 14:45:00,5.53
2025-09-01 15:00:00,6.16
2025-09-01 15:15:00,6.68
2025-09-01 15:30:00,5.32
2025-09-01 15:45:00,4.80
2025-09-01 16:00:00,4.86
2025-09-01 16:15:00,4.68
2025-09-01 16:30:00,4.58
2025-09-01 16:45:00,4.30
2025-09-01 17:00:00,2.68
2025-09-01 17:15:00,2.49
2025-09-01 17:30:00,2.23
2025-09-01 17:45:00,2.19
2025-09-01 18:00:00,2.13
2025-09-01 18:15:00,1.77
2025-09-01 18:30:00,1.76
2025-09-01 18:45:00,1.77
2025-09-01 19:00:00,1.74
2025-09-01 19:15:00,1.62
2025-09-01 19:30:00,1.58
2025-09-01 19:45:00,1.58
2025-09-01 20:00:00,1.59
2025-09-01 20:15:00,1.59
2025-09-01 20:30:00,1.28
2025-09-01 20:45:00,0.687
2025-09-01 21:00:00,0.695
2025-09-01 21:15:00,0.739
2025-09-01 21:30:00,0.706
2025-09-01 21:45:00,0.670
2025-09-01 22:00:00,0.647
2025-09-01 22:15:00,0.611
2025-09-01 22:30:00,0.615
2025-09-01 22:45:00,0.614
2025-09-01 23:00:00,0.617
2025-09-01 23:15:00,0.613
2025-09-01 23:30:00,0.625
2025-09-01 23:45:00,0.673
2025-09-02 00:00:00,0.662
2025-09-02 00:15:00,0.613
2025-09-02 00:30:00,0.610
2025-09-02 00:45:00,0.611
2025-09-02 01:00:00,0.610
2025-09-02 01:15:00,0.610
2025-09-02 01:30:00,0.610
2025-09-02 01:45:00,0.611
2025-09-02 02:00:00,0.610
2025-09-02 02:15:00,0.666
2025-09-02 02:30:00,0.663
2025-09-02 02:45:00,0.614
2025-09-02 03:00:00,0.610
2025-09-02 03:15:00,0.610
2025-09-02 03:30:00,0.610
2025-09-02 03:45:00,0.709
2025-09-02 04:00:00,0.610
2025-09-02 04:15:00,0.610
2025-09-02 04:30:00,0.613
2025-09-02 04:45:00,0.670
2025-09-02 05:00:00,0.664
2025-09-02 05:15:00,0.610
2025-09-02 05:30:00,0.610
2025-09-02 05:45:00,0.610
2025-09-02 06:00:00,0.610
2025-09-02 06:15:00,0.610
2025-09-02 06:30:00,0.608
2025-09-02 06:45:00,0.822
2025-09-02 07:00:00,0.993
2025-09-02 07:15:00,1.24
2025-09-02 07:30:00,1.84
2025-09-02 07:45:00,1.86
2025-09-02 08:00:00,1.94
2025-09-02 08:15:00,3.85
2025-09-02 08:30:00,4.19
2025-09-02 08:45:00,4.93
2025-09-02 09:00:00,5.22
2025-09-02 09:15:00,5.78
2025-09-02 09:30:00,5.39
2025-09-02 09:45:00,5.76
2025-09-02 10:00:00,5.79
2025-09-02 10:15:00,5.92
2025-09-02 10:30:00,5.55
2025-09-02 10:45:00,6.13
2025-09-02 11:00:00,5.57
2025-09-02 11:15:00,5.65
2025-09-02 11:30:00,5.49
2025-09-02 11:45:00,5.51
2025-09-02 12:00:00,5.56
2025-09-02 12:15:00,4.72
2025-09-02 12:30:00,5.52
2025-09-02 12:45:00,4.66
2025-09-02 13:00:00,5.00
2025-09-02 13:15:00,5.09
2025-09-02 13:30:00,5.56
2025-09-02 13:45:00,6.74
2025-09-02 14:00:00,6.77
2025-09-02 14:15:00,7.08
2025-09-02 14:30:00,7.08
2025-09-02 14:45:00,7.25
2025-09-02 15:00:00,6.88
2025-09-02 15:15:00,6.20
2025-09-02 15:30:00,5.61
2025-09-02 15:45:00,5.57
2025-09-02 16:00:00,4.93
2025-09-02 16:15:00,4.73
2025-09-02 16:30:00,5.14
2025-09-02 16:45:00,4.82
2025-09-02 17:00:00,4.07
2025-09-02 17:15:00,3.69
2025-09-02 17:30:00,3.53
2025-09-02 17:45:00,2.39
2025-09-02 18:00:00,1.58
2025-09-02 18:15:00,1.66
2025-09-02 18:30:00,1.64
2025-09-02 18:45:00,1.68
2025-09-02 19:00:00,1.63
2025-09-02 19:15:00,1.70
2025-09-02 19:30:00,1.91
2025-09-02 19:45:00,1.92
2025-09-02 20:00:00,1.86
2025-09-02 20:15:00,2.30
2025-09-02 20:30:00,2.54
2025-09-02 20:45:00,2.01
2025-09-02 21:00:00,1.40
2025-09-02 21:15:00,1.37
2025-09-02 21:30:00,1.32
2025-09-02 21:45:00,0.926
2025-09-02 22:00:00,0.920
2025-09-02 22:15:00,0.847
2025-09-02 22:30:00,0.600
2025-09-02 22:45:00,0.601
2025-09-02 23:00:00,0.609
2025-09-02 23:15:00,0.663
2025-09-02 23:30:00,0.657
2025-09-02 23:45:00,0.606
2025-09-03 00:00:00,0.608
2025-09-03 00:15:00,0.600
2025-09-03 00:30:00,0.603
2025-09-03 00:45:00,0.601
2025-09-03 01:00:00,0.601
2025-09-03 01:15:00,0.602
2025-09-03 01:30:00,0.651
2025-09-03 01:45:00,0.656
2025-09-03 02:00:00,0.621
2025-09-03 02:15:00,0.601
2025-09-03 02:30:00,0.604
2025-09-03 02:45:00,0.606
2025-09-03 03:00:00,0.603
2025-09-03 03:15:00,0.596
2025-09-03 03:30:00,0.591
2025-09-03 03:45:00,0.623
2025-09-03 04:00:00,0.641
2025-09-03 04:15:00,0.607
2025-09-03 04:30:00,0.591
2025-09-03 04:45:00,0.591
2025-09-03 05:00:00,0.594
2025-09-03 05:15:00,0.591
2025-09-03 05:30:00,0.591
2025-09-03 05:45:00,0.590
2025-09-03 06:00:00,0.606
2025-09-03 06:15:00,0.643
2025-09-03 06:30:00,0.637
2025-09-03 06:45:00,0.864
2025-09-03 07:00:00,1.05
2025-09-03 07:15:00,1.93
2025-09-03 07:30:00,1.64
2025-09-03 07:45:00,3.35
2025-09-03 08:00:00,4.37
2025-09-03 08:15:00,4.81
2025-09-03 08:30:00,5.48
2025-09-03 08:45:00,5.46
2025-09-03 09:00:00,5.46
2025-09-03 09:15:00,5.37
2025-09-03 09:30:00,5.87
2025-09-03 09:45:00,5.77
2025-09-03 10:00:00,5.85
2025-09-03 10:15:00,6.59
2025-09-03 10:30:00,6.33
2025-09-03 10:45:00,6.83
2025-09-03 11:00:00,7.22
2025-09-03 11:15:00,6.67
2025-09-03 11:30:00,5.32
2025-09-03 11:45:00,4.93
2025-09-03 12:00:00,4.15
2025-09-03 12:15:00,3.81
2025-09-03 12:30:00,4.22
2025-09-03 12:45:00,4.18
2025-09-03 13:00:00,4.70
2025-09-03 13:15:00,6.04
2025-09-03 13:30:00,5.63
2025-09-03 13:45:00,7.24
2025-09-03 14:00:00,7.11
2025-09-03 14:15:00,7.09
2025-09-03 14:30:00,6.84
2025-09-03 14:45:00,6.89
2025-09-03 15:00:00,6.75
2025-09-03 15:15:00,6.93
2025-09-03 15:30:00,6.67
2025-09-03 15:45:00,6.09
2025-09-03 16:00:00,6.67
2025-09-03 16:15:00,6.86
2025-09-03 16:30:00,6.94
2025-09-03 16:45:00,6.81
2025-09-03 17:00:00,5.82
2025-09-03 17:15:00,4.80
2025-09-03 17:30:00,4.49
2025-09-03 17:45:00,4.64
2025-09-03 18:00:00,5.13
2025-09-03 18:15:00,4.62
2025-09-03 18:30:00,4.01
2025-09-03 18:45:00,3.40
2025-09-03 19:00:00,3.33
2025-09-03 19:15:00,3.33
2025-09-03 19:30:00,3.17
2025-09-03 19:45:00,3.15
2025-09-03 20:00:00,2.29
2025-09-03 20:15:00,1.25
2025-09-03 20:30:00,0.934
2025-09-03 20:45:00,0.930
2025-09-03 21:00:00,0.930
2025-09-03 21:15:00,0.943
2025-09-03 21:30:00,0.885
2025-09-03 21:45:00,0.571
2025-09-03 22:00:00,0.573
2025-09-03 22:15:00,0.641
2025-09-03 22:30:00,0.530
2025-09-03 22:45:00,0.501
2025-09-03 23:00:00,0.480
2025-09-03 23:15:00,0.478
2025-09-03 23:30:00,0.480
2025-09-03 23:45:00,0.480
2025-09-04 00:00:00,0.480
2025-09-04 00:15:00,0.475
2025-09-04 00:30:00,0.488
2025-09-04 00:45:00,0.526
2025-09-04 01:00:00,0.514
2025-09-04 01:15:00,0.474
2025-09-04 01:30:00,0.470
2025-09-04 01:45:00,0.472
2025-09-04 02:00:00,0.475
2025-09-04 02:15:00,0.477
2025-09-04 02:30:00,0.472
2025-09-04 02:45:00,0.471
2025-09-04 03:00:00,0.530
2025-09-04 03:15:00,0.528
2025-09-04 03:30:00,0.487
2025-09-04 03:45:00,0.473
2025-09-04 04:00:00,0.472
2025-09-04 04:15:00,0.472
2025-09-04 04:30:00,0.474
2025-09-04 04:45:00,0.472
2025-09-04 05:00:00,0.480
2025-09-04 05:15:00,0.502
2025-09-04 05:30:00,0.540
2025-09-04 05:45:00,0.518
2025-09-04 06:00:00,0.480
2025-09-04 06:15:00,0.480
2025-09-04 06:30:00,0.480
2025-09-04 06:45:00,0.706
2025-09-04 07:00:00,1.05
2025-09-04 07:15:00,1.07
2025-09-04 07:30:00,1.11
2025-09-04 07:45:00,1.07
2025-09-04 08:00:00,1.39
2025-09-04 08:15:00,2.90
2025-09-04 08:30:00,4.86
2025-09-04 08:45:00,4.70
2025-09-04 09:00:00,4.47
2025-09-04 09:15:00,4.92
2025-09-04 09:30:00,5.22
2025-09-04 09:45:00,5.14
