"Time","Fase B"
2025-09-14 02:30:00,1.20
2025-09-14 02:45:00,1.11
2025-09-14 03:00:00,1.37
2025-09-14 03:15:00,1.26
2025-09-14 03:30:00,1.14
2025-09-14 03:45:00,1.03
2025-09-14 04:00:00,1.12
2025-09-14 04:15:00,1.08
2025-09-14 04:30:00,1.12
2025-09-14 04:45:00,1.26
2025-09-14 05:00:00,1.32
2025-09-14 05:15:00,1.11
2025-09-14 05:30:00,1.23
2025-09-14 05:45:00,1.08
2025-09-14 06:00:00,1.11
2025-09-14 06:15:00,1.28
2025-09-14 06:30:00,1.13
2025-09-14 06:45:00,1.40
2025-09-14 07:00:00,1.70
2025-09-14 07:15:00,1.20
2025-09-14 07:30:00,1.03
2025-09-14 07:45:00,1.19
2025-09-14 08:00:00,1.03
2025-09-14 08:15:00,1.02
2025-09-14 08:30:00,1.14
2025-09-14 08:45:00,1.32
2025-09-14 09:00:00,1.20
2025-09-14 09:15:00,1.20
2025-09-14 09:30:00,1.22
2025-09-14 09:45:00,1.16
2025-09-14 10:00:00,1.06
2025-09-14 10:15:00,1.23
2025-09-14 10:30:00,1.28
2025-09-14 10:45:00,1.10
2025-09-14 11:00:00,1.12
2025-09-14 11:15:00,1.20
2025-09-14 11:30:00,1.02
2025-09-14 11:45:00,1.15
2025-09-14 12:00:00,1.12
2025-09-14 12:15:00,1.27
2025-09-14 12:30:00,1.37
2025-09-14 12:45:00,1.20
2025-09-14 13:00:00,1.05
2025-09-14 13:15:00,1.19
2025-09-14 13:30:00,1.17
2025-09-14 13:45:00,1.20
2025-09-14 14:00:00,1.43
2025-09-14 14:15:00,1.33
2025-09-14 14:30:00,1.28
2025-09-14 14:45:00,1.34
2025-09-14 15:00:00,1.27
2025-09-14 15:15:00,1.24
2025-09-14 15:30:00,1.06
2025-09-14 15:45:00,1.18
2025-09-14 16:00:00,1.41
2025-09-14 16:15:00,1.25
2025-09-14 16:30:00,0.980
2025-09-14 16:45:00,1.01
2025-09-14 17:00:00,0.960
2025-09-14 17:15:00,1.09
2025-09-14 17:30:00,1.11
2025-09-14 17:45:00,1.50
2025-09-14 18:00:00,1.50
2025-09-14 18:15:00,1.35
2025-09-14 18:30:00,1.36
2025-09-14 18:45:00,1.17
2025-09-14 19:00:00,1.23
2025-09-14 19:15:00,1.11
2025-09-14 19:30:00,1.20
2025-09-14 19:45:00,1.34
2025-09-14 20:00:00,1.43
2025-09-14 20:15:00,1.22
2025-09-14 20:30:00,1.16
2025-09-14 20:45:00,1.06
2025-09-14 21:00:00,1.16
2025-09-14 21:15:00,1.11
2025-09-14 21:30:00,1.26
2025-09-14 21:45:00,1.25
2025-09-14 22:00:00,1.20
2025-09-14 22:15:00,1.32
2025-09-14 22:30:00,1.12
2025-09-14 22:45:00,1.18
2025-09-14 23:00:00,1.15
2025-09-14 23:15:00,1.08
2025-09-14 23:30:00,1.19
2025-09-14 23:45:00,1.21
2025-09-15 00:00:00,1.10
2025-09-15 00:15:00,1.08
2025-09-15 00:30:00,1.33
2025-09-15 00:45:00,1.45
2025-09-15 01:00:00,1.24
2025-09-15 01:15:00,1.32
2025-09-15 01:30:00,1.28
2025-09-15 01:45:00,1.13
2025-09-15 02:00:00,1.24
2025-09-15 02:15:00,1.14
2025-09-15 02:30:00,1.31
2025-09-15 02:45:00,1.69
2025-09-15 03:00:00,1.41
2025-09-15 03:15:00,1.25
2025-09-15 03:30:00,1.35
2025-09-15 03:45:00,1.21
2025-09-15 04:00:00,1.20
2025-09-15 04:15:00,1.15
2025-09-15 04:30:00,1.13
2025-09-15 04:45:00,1.41
2025-09-15 05:00:00,1.32
2025-09-15 05:15:00,1.37
2025-09-15 05:30:00,1.07
2025-09-15 05:45:00,1.18
2025-09-15 06:00:00,1.47
2025-09-15 06:15:00,1.22
2025-09-15 06:30:00,1.31
2025-09-15 06:45:00,1.55
2025-09-15 07:00:00,1.80
2025-09-15 07:15:00,2.48
2025-09-15 07:30:00,1.68
2025-09-15 07:45:00,1.82
2025-09-15 08:00:00,1.71
2025-09-15 08:15:00,1.84
2025-09-15 08:30:00,1.64
2025-09-15 08:45:00,1.66
2025-09-15 09:00:00,1.25
2025-09-15 09:15:00,2.07
2025-09-15 09:30:00,1.76
2025-09-15 09:45:00,1.72
2025-09-15 10:00:00,1.14
2025-09-15 10:15:00,1.42
2025-09-15 10:30:00,1.29
2025-09-15 10:45:00,1.54
2025-09-15 11:00:00,1.52
2025-09-15 11:15:00,1.40
2025-09-15 11:30:00,1.60
2025-09-15 11:45:00,1.78
2025-09-15 12:00:00,1.85
2025-09-15 12:15:00,2.32
2025-09-15 12:30:00,1.70
2025-09-15 12:45:00,1.75
2025-09-15 13:00:00,1.70
2025-09-15 13:15:00,1.87
2025-09-15 13:30:00,1.68
2025-09-15 13:45:00,1.70
2025-09-15 14:00:00,0.891
2025-09-15 14:15:00,0.514
2025-09-15 14:30:00,1.06
2025-09-15 14:45:00,0.723
2025-09-15 15:00:00,0.897
2025-09-15 15:15:00,1.39
2025-09-15 15:30:00,0.893
2025-09-15 15:45:00,1.46
2025-09-15 16:00:00,1.44
2025-09-15 16:15:00,0.915
2025-09-15 16:30:00,0.575
2025-09-15 16:45:00,1.08
2025-09-15 17:00:00,0.941
2025-09-15 17:15:00,0.951
2025-09-15 17:30:00,0.867
2025-09-15 17:45:00,1.19
2025-09-15 18:00:00,0.934
2025-09-15 18:15:00,1.28
2025-09-15 18:30:00,1.15
2025-09-15 18:45:00,1.21
2025-09-15 19:00:00,1.08
2025-09-15 19:15:00,1.26
2025-09-15 19:30:00,0.547
2025-09-15 19:45:00,0.840
2025-09-15 20:00:00,1.27
2025-09-15 20:15:00,1.27
2025-09-15 20:30:00,0.880
2025-09-15 20:45:00,0.871
2025-09-15 21:00:00,1.11
2025-09-15 21:15:00,0.973
2025-09-15 21:30:00,0.701
2025-09-15 21:45:00,0.744
2025-09-15 22:00:00,1.39
2025-09-15 22:15:00,1.52
2025-09-15 22:30:00,1.34
2025-09-15 22:45:00,1.24
2025-09-15 23:00:00,1.13
2025-09-15 23:15:00,1.24
2025-09-15 23:30:00,1.23
2025-09-15 23:45:00,1.37
2025-09-16 00:00:00,1.18
2025-09-16 00:15:00,1.11
2025-09-16 00:30:00,1.13
2025-09-16 00:45:00,1.09
2025-09-16 01:00:00,1.13
2025-09-16 01:15:00,1.18
2025-09-16 01:30:00,1.14
2025-09-16 01:45:00,1.14
2025-09-16 02:00:00,1.09
2025-09-16 02:15:00,1.01
2025-09-16 02:30:00,1.21
2025-09-16 02:45:00,1.15
2025-09-16 03:00:00,1.20
2025-09-16 03:15:00,1.22
