"Time","Fase C"
2025-09-30 13:00:00,0.570
2025-09-30 13:15:00,1.23
2025-09-30 13:30:00,1.87
2025-09-30 13:45:00,1.38
2025-09-30 14:00:00,0.964
2025-09-30 14:15:00,1.00
2025-09-30 14:30:00,0.784
2025-09-30 14:45:00,1.38
2025-09-30 15:00:00,1.27
2025-09-30 15:15:00,1.21
2025-09-30 15:30:00,1.36
2025-09-30 15:45:00,1.03
2025-09-30 16:00:00,1.05
2025-09-30 16:15:00,1.03
2025-09-30 16:30:00,1.14
2025-09-30 16:45:00,1.39
2025-09-30 17:00:00,1.73
2025-09-30 17:15:00,1.60
2025-09-30 17:30:00,1.76
2025-09-30 17:45:00,1.80
2025-09-30 18:00:00,1.82
2025-09-30 18:15:00,1.50
2025-09-30 18:30:00,0.941
2025-09-30 18:45:00,0.864
2025-09-30 19:00:00,1.13
2025-09-30 19:15:00,1.09
2025-09-30 19:30:00,1.21
2025-09-30 19:45:00,1.04
2025-09-30 20:00:00,1.06
2025-09-30 20:15:00,1.30
2025-09-30 20:30:00,1.35
2025-09-30 20:45:00,1.10
2025-09-30 21:00:00,1.33
2025-09-30 21:15:00,1.12
2025-09-30 21:30:00,1.21
2025-09-30 21:45:00,1.33
2025-09-30 22:00:00,1.04
2025-09-30 22:15:00,1.15
2025-09-30 22:30:00,1.34
2025-09-30 22:45:00,1.28
2025-09-30 23:00:00,1.31
2025-09-30 23:15:00,1.20
2025-09-30 23:30:00,1.13
2025-09-30 23:45:00,1.26

