"Time","Fase C"
2025-09-15 02:00:00,0.130
2025-09-15 02:15:00,0.0447
2025-09-15 02:30:00,0.280
2025-09-15 02:45:00,0.352
2025-09-15 03:00:00,0.266
2025-09-15 03:15:00,0.281
2025-09-15 03:30:00,0.333
2025-09-15 03:45:00,0.210
2025-09-15 04:00:00,0.0348
2025-09-15 04:15:00,0.204
2025-09-15 04:30:00,0.273
2025-09-15 04:45:00,0.140
2025-09-15 05:00:00,0.0356
2025-09-15 05:15:00,0.143
2025-09-15 05:30:00,0.411
2025-09-15 05:45:00,0.132
2025-09-15 06:00:00,0.0280
2025-09-15 06:15:00,0.0333
2025-09-15 06:30:00,0.211
2025-09-15 06:45:00,0.165
2025-09-15 07:00:00,0.0543
2025-09-15 07:15:00,0.0173
2025-09-15 07:30:00,0.0275
2025-09-15 07:45:00,0.141
2025-09-15 08:00:00,-0.017
2025-09-15 08:15:00,-0.33
2025-09-15 08:30:00,-0.19
2025-09-15 08:45:00,0.551
2025-09-15 09:00:00,1.01
2025-09-15 09:15:00,0.742
2025-09-15 09:30:00,0.817
2025-09-15 09:45:00,0.971
2025-09-15 10:00:00,1.07
2025-09-15 10:15:00,1.29
2025-09-15 10:30:00,1.37
2025-09-15 10:45:00,1.81
2025-09-15 11:00:00,1.78
2025-09-15 11:15:00,0.999
2025-09-15 11:30:00,0.785
2025-09-15 11:45:00,0.633
2025-09-15 12:00:00,0.850
2025-09-15 12:15:00,0.871
2025-09-15 12:30:00,0.992
2025-09-15 12:45:00,0.855
2025-09-15 13:00:00,1.38
2025-09-15 13:15:00,1.65
2025-09-15 13:30:00,1.45
2025-09-15 13:45:00,1.94
2025-09-15 14:00:00,1.88
2025-09-15 14:15:00,2.13
2025-09-15 14:30:00,2.11
2025-09-15 14:45:00,2.60
2025-09-15 15:00:00,2.38
2025-09-15 15:15:00,1.94
2025-09-15 15:30:00,1.85
2025-09-15 15:45:00,2.02
2025-09-15 16:00:00,1.96
2025-09-15 16:15:00,1.28
2025-09-15 16:30:00,0.786
2025-09-15 16:45:00,1.29
2025-09-15 17:00:00,2.39
2025-09-15 17:15:00,2.01
2025-09-15 17:30:00,1.44
2025-09-15 17:45:00,1.24
2025-09-15 18:00:00,0.471
2025-09-15 18:15:00,0.414
2025-09-15 18:30:00,0.165
2025-09-15 18:45:00,0.154
2025-09-15 19:00:00,-0.057
