"Time","Fase C"
2025-08-01 00:00:00,1.02
2025-08-01 00:15:00,0.821
2025-08-01 00:30:00,3.33
2025-08-01 00:45:00,2.36
2025-08-01 01:00:00,1.06
2025-08-01 01:15:00,0.680
2025-08-01 01:30:00,0.530
2025-08-01 01:45:00,0.931
2025-08-01 02:00:00,1.27
2025-08-01 02:15:00,1.75
2025-08-01 02:30:00,1.51
2025-08-01 02:45:00,1.54
2025-08-01 03:00:00,1.21
2025-08-01 03:15:00,0.434
2025-08-01 03:30:00,0.617
2025-08-01 03:45:00,1.20
2025-08-01 04:00:00,1.20
2025-08-01 04:15:00,1.32
2025-08-01 04:30:00,1.38
2025-08-01 04:45:00,1.79
2025-08-01 05:00:00,1.88
2025-08-01 05:15:00,1.25
2025-08-01 05:30:00,1.39
2025-08-01 05:45:00,1.37
2025-08-01 06:00:00,1.30
2025-08-01 06:15:00,1.03
2025-08-01 06:30:00,1.31
2025-08-01 06:45:00,1.24
2025-08-01 07:00:00,1.47
2025-08-01 07:15:00,1.18
2025-08-01 07:30:00,1.37
2025-08-01 07:45:00,1.06
2025-08-01 08:00:00,1.34
2025-08-01 08:15:00,1.13
2025-08-01 08:30:00,1.49
2025-08-01 08:45:00,1.34
2025-08-01 09:00:00,1.18
2025-08-01 09:15:00,1.35
2025-08-01 09:30:00,1.29
2025-08-01 09:45:00,0.877
2025-08-01 10:00:00,1.20
2025-08-01 10:15:00,1.33
2025-08-01 10:30:00,0.855
2025-08-01 10:45:00,1.48
2025-08-01 11:00:00,1.33
2025-08-01 11:15:00,0.889
2025-08-01 11:30:00,1.68
2025-08-01 11:45:00,1.68
2025-08-01 12:00:00,2.96
2025-08-01 12:15:00,2.14
2025-08-01 12:30:00,1.51
2025-08-01 12:45:00,1.46
2025-08-01 13:00:00,1.11
2025-08-01 13:15:00,1.15
2025-08-01 13:30:00,1.43
2025-08-01 13:45:00,1.07
2025-08-01 14:00:00,1.29
2025-08-01 14:30:00,1.18
2025-08-01 15:00:00,2.59
2025-08-01 15:15:00,3.31
