"Time","Fase A"
2025-08-01 00:00:00,8.47
2025-08-01 00:15:00,8.70
2025-08-01 00:30:00,8.63
2025-08-01 00:45:00,8.57
2025-08-01 01:00:00,8.61
2025-08-01 01:15:00,9.28
2025-08-01 01:30:00,9.24
2025-08-01 01:45:00,9.05
2025-08-01 02:00:00,8.78
2025-08-01 02:15:00,8.84
2025-08-01 02:30:00,10.3
2025-08-01 02:45:00,8.05
2025-08-01 03:00:00,8.65
2025-08-01 03:15:00,8.32
2025-08-01 03:30:00,9.35
2025-08-01 03:45:00,9.11
2025-08-01 04:00:00,7.36
2025-08-01 04:15:00,8.09
2025-08-01 04:30:00,8.54
2025-08-01 04:45:00,8.42
2025-08-01 05:00:00,8.29
2025-08-01 05:15:00,8.41
2025-08-01 05:30:00,7.83
2025-08-01 05:45:00,9.68
2025-08-01 06:00:00,8.60
2025-08-01 06:15:00,8.24
2025-08-01 06:30:00,9.15
2025-08-01 06:45:00,9.14
2025-08-01 07:00:00,8.44
2025-08-01 07:15:00,9.44
2025-08-01 07:30:00,8.25
2025-08-01 07:45:00,9.18
2025-08-01 08:00:00,6.35
2025-08-01 08:15:00,8.37
2025-08-01 08:30:00,8.71
2025-08-01 08:45:00,8.81
2025-08-01 09:00:00,8.02
2025-08-01 09:15:00,7.44
2025-08-01 09:30:00,6.78
2025-08-01 09:45:00,7.94
2025-08-01 10:00:00,7.35
2025-08-01 10:15:00,6.88
2025-08-01 10:30:00,7.06
2025-08-01 10:45:00,7.76
2025-08-01 11:00:00,7.13
2025-08-01 11:15:00,6.91
2025-08-01 11:30:00,6.70
2025-08-01 11:45:00,6.91
2025-08-01 12:00:00,6.65
2025-08-01 12:15:00,5.98
2025-08-01 12:30:00,6.29
2025-08-01 12:45:00,6.80
2025-08-01 13:00:00,6.91
2025-08-01 13:15:00,7.39
2025-08-01 13:30:00,8.00
2025-08-01 13:45:00,7.92
2025-08-01 14:00:00,7.75
2025-08-01 14:15:00,7.83
2025-08-01 14:30:00,7.14
2025-08-01 14:45:00,7.43
2025-08-01 15:00:00,7.77
2025-08-01 15:15:00,7.70
2025-08-01 15:30:00,8.07
2025-08-01 15:45:00,8.44
2025-08-01 16:00:00,8.01
2025-08-01 16:15:00,7.38
2025-08-01 16:30:00,7.02
2025-08-01 16:45:00,7.48
2025-08-01 17:00:00,7.29
2025-08-01 17:15:00,6.77
2025-08-01 17:30:00,6.79
2025-08-01 17:45:00,6.99
2025-08-01 18:00:00,6.17
2025-08-01 18:15:00,7.00
2025-08-01 18:30:00,7.50
2025-08-01 18:45:00,7.05
2025-08-01 19:00:00,7.04
2025-08-01 19:15:00,6.36
2025-08-01 19:30:00,6.89
2025-08-01 19:45:00,6.19
2025-08-01 20:00:00,6.72
2025-08-01 20:15:00,6.56
2025-08-01 20:30:00,6.52
2025-08-01 20:45:00,6.35
2025-08-01 21:00:00,6.35
2025-08-01 21:15:00,6.12
2025-08-01 21:30:00,6.42
2025-08-01 21:45:00,6.42
2025-08-01 22:00:00,6.15
2025-08-01 22:15:00,6.37
2025-08-01 22:30:00,6.24
2025-08-01 22:45:00,6.51
2025-08-01 23:00:00,5.62
2025-08-01 23:15:00,6.73
2025-08-01 23:30:00,6.56
2025-08-01 23:45:00,6.42
2025-08-02 00:00:00,6.37
2025-08-02 00:15:00,7.20
2025-08-02 00:30:00,6.97
2025-08-02 00:45:00,6.85
2025-08-02 01:00:00,6.62
2025-08-02 01:15:00,6.34
2025-08-02 01:30:00,6.02
2025-08-02 01:45:00,6.25
2025-08-02 02:00:00,6.19
2025-08-02 02:15:00,6.50
2025-08-02 02:30:00,6.28
2025-08-02 02:45:00,6.55
2025-08-02 03:00:00,6.65
2025-08-02 03:15:00,6.36
2025-08-02 03:30:00,6.01
2025-08-02 03:45:00,6.46
2025-08-02 04:00:00,7.09
2025-08-02 04:15:00,6.23
2025-08-02 04:30:00,6.64
2025-08-02 04:45:00,6.62
2025-08-02 05:00:00,6.36
2025-08-02 05:15:00,6.22
2025-08-02 05:30:00,6.12
2025-08-02 05:45:00,6.55
2025-08-02 06:00:00,6.44
2025-08-02 06:15:00,6.55
2025-08-02 06:30:00,7.08
2025-08-02 06:45:00,6.41
2025-08-02 07:00:00,6.21
2025-08-02 07:15:00,5.49
2025-08-02 07:30:00,4.99
2025-08-02 07:45:00,5.18
2025-08-02 08:00:00,5.31
2025-08-02 08:15:00,5.85
2025-08-02 08:30:00,4.67
2025-08-02 08:45:00,4.75
2025-08-02 09:00:00,5.13
2025-08-02 09:15:00,4.85
2025-08-02 09:30:00,5.39
2025-08-02 09:45:00,5.53
2025-08-02 10:00:00,5.67
2025-08-02 10:15:00,5.54
2025-08-02 10:30:00,4.24
2025-08-02 10:45:00,5.20
2025-08-02 11:00:00,5.41
2025-08-02 11:15:00,5.65
2025-08-02 11:30:00,5.25
2025-08-02 11:45:00,5.73
2025-08-02 12:00:00,5.69
2025-08-02 12:15:00,5.94
2025-08-02 12:30:00,5.30
2025-08-02 12:45:00,5.10
2025-08-02 13:00:00,5.85
2025-08-02 13:15:00,6.24
2025-08-02 13:30:00,6.81
2025-08-02 13:45:00,6.42
2025-08-02 14:00:00,6.50
2025-08-02 14:15:00,6.01
2025-08-02 14:30:00,6.52
2025-08-02 14:45:00,6.03
2025-08-02 15:00:00,5.87
2025-08-02 15:15:00,5.72
2025-08-02 15:30:00,5.72
2025-08-02 15:45:00,6.28
2025-08-02 16:00:00,6.38
2025-08-02 16:15:00,5.86
2025-08-02 16:30:00,5.49
2025-08-02 16:45:00,5.88
2025-08-02 17:00:00,5.61
2025-08-02 17:15:00,5.20
2025-08-02 17:30:00,5.00
2025-08-02 17:45:00,4.70
2025-08-02 18:00:00,4.82
2025-08-02 18:15:00,5.61
2025-08-02 18:30:00,5.96
2025-08-02 18:45:00,5.66
2025-08-02 19:00:00,5.81
2025-08-02 19:15:00,6.06
2025-08-02 19:30:00,6.23
2025-08-02 19:45:00,6.30
2025-08-02 20:00:00,5.79
2025-08-02 20:15:00,5.84
2025-08-02 20:30:00,6.08
2025-08-02 20:45:00,5.90
2025-08-02 21:00:00,6.17
2025-08-02 21:15:00,5.67
2025-08-02 21:30:00,6.23
2025-08-02 21:45:00,5.92
2025-08-02 22:00:00,5.96
2025-08-02 22:15:00,5.56
2025-08-02 22:30:00,5.85
2025-08-02 22:45:00,6.25
2025-08-02 23:00:00,5.57
2025-08-02 23:15:00,5.54
2025-08-02 23:30:00,5.88
2025-08-02 23:45:00,6.04
2025-08-03 00:00:00,5.56
2025-08-03 00:15:00,5.59
2025-08-03 00:30:00,5.65
2025-08-03 00:45:00,5.95
2025-08-03 01:00:00,5.65
2025-08-03 01:15:00,6.03
2025-08-03 01:30:00,5.99
2025-08-03 01:45:00,6.04
2025-08-03 02:00:00,5.69
2025-08-03 02:15:00,6.90
2025-08-03 02:30:00,5.79
2025-08-03 02:45:00,6.50
2025-08-03 03:00:00,4.64
2025-08-03 03:15:00,5.62
2025-08-03 03:30:00,5.82
2025-08-03 03:45:00,5.75
2025-08-03 04:00:00,5.59
2025-08-03 04:15:00,5.95
2025-08-03 04:30:00,5.89
2025-08-03 04:45:00,5.51
2025-08-03 05:00:00,5.88
2025-08-03 05:15:00,5.72
2025-08-03 05:30:00,6.20
2025-08-03 05:45:00,6.19
2025-08-03 06:00:00,5.60
2025-08-03 06:15:00,5.85
2025-08-03 06:30:00,5.90
2025-08-03 06:45:00,5.51
2025-08-03 07:00:00,5.87
2025-08-03 07:15:00,6.17
2025-08-03 07:30:00,5.49
2025-08-03 07:45:00,5.50
2025-08-03 08:00:00,6.02
2025-08-03 08:15:00,5.93
2025-08-03 08:30:00,6.17
2025-08-03 08:45:00,5.82
2025-08-03 09:00:00,5.87
2025-08-03 09:15:00,5.69
2025-08-03 09:30:00,5.21
2025-08-03 09:45:00,4.25
2025-08-03 10:00:00,5.30
2025-08-03 10:15:00,5.27
2025-08-03 10:30:00,4.89
2025-08-03 10:45:00,4.62
2025-08-03 11:00:00,4.81
2025-08-03 11:15:00,5.06
2025-08-03 11:30:00,4.88
2025-08-03 11:45:00,4.69
2025-08-03 12:00:00,4.75
2025-08-03 12:15:00,4.78
2025-08-03 12:30:00,4.54
2025-08-03 12:45:00,4.58
2025-08-03 13:00:00,4.85
2025-08-03 13:15:00,4.68
2025-08-03 13:30:00,4.53
2025-08-03 13:45:00,4.73
2025-08-03 14:00:00,5.00
2025-08-03 14:15:00,4.71
2025-08-03 14:30:00,4.87
2025-08-03 14:45:00,4.85
2025-08-03 15:00:00,4.65
2025-08-03 15:15:00,4.88
2025-08-03 15:30:00,4.12
2025-08-03 15:45:00,4.62
2025-08-03 16:00:00,4.87
2025-08-03 16:15:00,4.50
2025-08-03 16:30:00,4.05
2025-08-03 16:45:00,4.73
2025-08-03 17:00:00,4.96
2025-08-03 17:15:00,4.81
2025-08-03 17:30:00,4.14
2025-08-03 17:45:00,5.62
2025-08-03 18:00:00,5.81
2025-08-03 18:15:00,5.99
2025-08-03 18:30:00,5.45
2025-08-03 18:45:00,6.28
2025-08-03 19:00:00,7.82
2025-08-03 19:15:00,5.81
2025-08-03 19:30:00,5.74
2025-08-03 19:45:00,5.42
2025-08-03 20:00:00,7.86
2025-08-03 20:15:00,6.10
2025-08-03 20:30:00,5.71
2025-08-03 20:45:00,8.30
2025-08-03 21:00:00,5.68
2025-08-03 21:15:00,5.89
2025-08-03 21:30:00,6.64
2025-08-03 21:45:00,7.18
2025-08-03 22:00:00,6.77
2025-08-03 22:15:00,6.96
2025-08-03 22:30:00,5.67
2025-08-03 22:45:00,7.55
2025-08-03 23:00:00,8.26
2025-08-03 23:15:00,5.88
2025-08-03 23:30:00,8.25
2025-08-03 23:45:00,7.01
2025-08-04 00:00:00,6.20
2025-08-04 00:15:00,7.55
2025-08-04 00:30:00,6.89
2025-08-04 00:45:00,6.59
2025-08-04 01:00:00,7.38
2025-08-04 01:15:00,5.66
2025-08-04 01:30:00,7.02
2025-08-04 01:45:00,6.58
2025-08-04 02:00:00,6.66
2025-08-04 02:15:00,6.80
2025-08-04 02:30:00,7.47
2025-08-04 02:45:00,6.67
2025-08-04 03:00:00,7.13
2025-08-04 03:15:00,7.42
2025-08-04 03:30:00,8.06
2025-08-04 03:45:00,7.80
2025-08-04 04:00:00,6.87
2025-08-04 04:15:00,6.16
2025-08-04 04:30:00,7.89
2025-08-04 04:45:00,7.57
2025-08-04 05:00:00,7.44
2025-08-04 05:15:00,6.59
2025-08-04 05:30:00,7.16
2025-08-04 05:45:00,7.13
2025-08-04 06:00:00,7.85
2025-08-04 06:15:00,7.90
2025-08-04 06:30:00,7.88
2025-08-04 06:45:00,10.9
2025-08-04 07:00:00,11.1
2025-08-04 07:15:00,10.3
2025-08-04 07:30:00,8.79
2025-08-04 07:45:00,8.55
2025-08-04 08:00:00,8.96
2025-08-04 08:15:00,11.4
2025-08-04 08:30:00,8.40
2025-08-04 08:45:00,9.17
2025-08-04 09:00:00,9.25
2025-08-04 09:15:00,8.40
2025-08-04 09:30:00,9.53
2025-08-04 09:45:00,9.10
2025-08-04 10:00:00,8.11
2025-08-04 10:15:00,7.65
2025-08-04 10:30:00,8.95
2025-08-04 10:45:00,9.08
2025-08-04 11:00:00,9.66
2025-08-04 11:15:00,6.19
2025-08-04 11:30:00,8.17
2025-08-04 11:45:00,8.40
2025-08-04 12:00:00,8.40
2025-08-04 12:15:00,8.64
2025-08-04 12:30:00,9.71
2025-08-04 12:45:00,11.1
2025-08-04 13:00:00,10.3
2025-08-04 13:15:00,9.34
2025-08-04 13:30:00,9.33
2025-08-04 13:45:00,8.47
2025-08-04 14:00:00,8.51
2025-08-04 14:15:00,6.97
2025-08-04 14:30:00,8.75
2025-08-04 14:45:00,7.22
2025-08-04 15:00:00,6.95
2025-08-04 15:15:00,6.20
2025-08-04 15:30:00,5.68
2025-08-04 15:45:00,6.73
2025-08-04 16:00:00,6.65
2025-08-04 16:15:00,6.99
2025-08-04 16:30:00,6.75
2025-08-04 16:45:00,5.60
2025-08-04 17:00:00,5.60
2025-08-04 17:15:00,5.69
2025-08-04 17:30:00,7.03
2025-08-04 17:45:00,6.38
2025-08-04 18:00:00,5.86
2025-08-04 18:15:00,7.20
2025-08-04 18:30:00,6.77
2025-08-04 18:45:00,6.32
2025-08-04 19:00:00,6.33
2025-08-04 19:15:00,6.67
2025-08-04 19:30:00,7.95
2025-08-04 19:45:00,6.98
2025-08-04 20:00:00,7.26
2025-08-04 20:15:00,6.73
2025-08-04 20:30:00,6.71
2025-08-04 20:45:00,6.67
2025-08-04 21:00:00,6.76
2025-08-04 21:15:00,7.51
2025-08-04 21:30:00,7.42
2025-08-04 21:45:00,7.56
2025-08-04 22:00:00,7.46
2025-08-04 22:15:00,7.05
2025-08-04 22:30:00,7.41
2025-08-04 22:45:00,7.08
2025-08-04 23:00:00,7.59
2025-08-04 23:15:00,8.16
2025-08-04 23:30:00,7.55
2025-08-04 23:45:00,6.97
2025-08-05 00:00:00,7.35
2025-08-05 00:15:00,8.21
2025-08-05 00:30:00,8.05
2025-08-05 00:45:00,6.78
2025-08-05 01:00:00,7.47
2025-08-05 01:15:00,8.40
2025-08-05 01:30:00,8.63
2025-08-05 01:45:00,7.26
2025-08-05 02:00:00,7.92
2025-08-05 02:15:00,8.74
2025-08-05 02:30:00,7.74
2025-08-05 02:45:00,7.49
2025-08-05 03:00:00,7.95
2025-08-05 03:15:00,7.91
2025-08-05 03:30:00,7.54
2025-08-05 03:45:00,8.22
2025-08-05 04:00:00,7.48
2025-08-05 04:15:00,8.14
2025-08-05 04:30:00,8.40
2025-08-05 04:45:00,7.05
2025-08-05 05:00:00,8.79
2025-08-05 05:15:00,8.42
2025-08-05 05:30:00,7.70
2025-08-05 05:45:00,8.91
2025-08-05 06:00:00,8.08
2025-08-05 06:15:00,7.95
2025-08-05 06:30:00,9.66
2025-08-05 06:45:00,8.28
2025-08-05 07:00:00,7.87
2025-08-05 07:15:00,10.2
2025-08-05 07:30:00,10.6
2025-08-05 07:45:00,10.5
2025-08-05 08:00:00,9.17
2025-08-05 08:15:00,10.9
2025-08-05 08:30:00,12.0
2025-08-05 08:45:00,10.9
2025-08-05 09:00:00,12.5
2025-08-05 09:15:00,9.18
2025-08-05 09:30:00,10.7
2025-08-05 09:45:00,8.98
2025-08-05 10:00:00,8.02
2025-08-05 10:15:00,7.34
2025-08-05 10:30:00,7.37
2025-08-05 10:45:00,7.46
2025-08-05 11:00:00,7.32
2025-08-05 11:15:00,7.78
2025-08-05 11:30:00,6.69
2025-08-05 11:45:00,6.39
2025-08-05 12:00:00,6.33
2025-08-05 12:15:00,5.95
2025-08-05 12:30:00,5.54
2025-08-05 12:45:00,6.08
2025-08-05 13:00:00,6.30
2025-08-05 13:15:00,5.92
2025-08-05 13:30:00,6.18
2025-08-05 13:45:00,4.63
2025-08-05 14:00:00,4.60
2025-08-05 14:15:00,5.07
2025-08-05 14:30:00,8.34
2025-08-05 14:45:00,6.96
2025-08-05 15:00:00,6.11
2025-08-05 15:15:00,6.27
2025-08-05 15:30:00,7.86
2025-08-05 15:45:00,6.66
2025-08-05 16:00:00,4.91
2025-08-05 16:15:00,5.07
2025-08-05 16:30:00,8.61
