"Time","Fase A"
2025-08-01 00:00:00,2.04
2025-08-01 00:30:00,3.57
2025-08-01 01:30:00,4.05
2025-08-01 02:30:00,1.59
2025-08-01 02:45:00,-0.15
2025-08-01 03:15:00,1.90
2025-08-01 03:30:00,2
2025-08-01 03:45:00,3.40
2025-08-01 04:00:00,1.85
2025-08-01 04:15:00,3.88
2025-08-01 04:30:00,2.66
2025-08-01 04:45:00,3.94
2025-08-01 05:00:00,2.72
2025-08-01 05:15:00,2.76
2025-08-01 05:30:00,2.49
2025-08-01 05:45:00,3.20
2025-08-01 06:00:00,3.05
2025-08-01 06:15:00,2.46
2025-08-01 06:30:00,2.81
2025-08-01 06:45:00,2.26
2025-08-01 07:00:00,2.60
2025-08-01 07:15:00,2.12
2025-08-01 07:30:00,3.08
2025-08-01 08:00:00,0.827
2025-08-01 08:15:00,2.71
2025-08-01 08:30:00,2.68
2025-08-01 08:45:00,2.96
2025-08-01 09:15:00,1.11
2025-08-01 09:30:00,2.30
2025-08-01 09:45:00,2.62
2025-08-01 10:00:00,1.67
2025-08-01 10:15:00,2.08
2025-08-01 10:30:00,2.31
2025-08-01 11:00:00,2.28
2025-08-01 11:15:00,2.71
2025-08-01 11:30:00,1.59
2025-08-01 11:45:00,3.49
2025-08-01 12:15:00,2.50
2025-08-01 12:30:00,1.11
2025-08-01 14:00:00,1.84
2025-08-01 16:30:00,1.41
2025-08-01 17:00:00,3.63
2025-08-01 18:30:00,4.14
2025-08-01 19:15:00,1.44
2025-08-01 19:30:00,2.76
2025-08-01 19:45:00,1.74
2025-08-01 20:00:00,3.36
2025-08-01 20:30:00,2.06
2025-08-01 20:45:00,3.12
2025-08-01 21:00:00,3.30
2025-08-01 21:15:00,1.91
2025-08-01 21:45:00,3.29
2025-08-01 22:00:00,1.72
2025-08-01 22:45:00,1.63
2025-08-01 23:00:00,0.290
2025-08-01 23:15:00,1.85
2025-08-01 23:30:00,2.07
2025-08-01 23:45:00,3.56
2025-08-02 00:30:00,2.96
2025-08-02 01:00:00,2.13
2025-08-02 01:30:00,3.44
2025-08-02 01:45:00,4.08
2025-08-02 02:15:00,3.41
2025-08-02 02:30:00,-0.48
2025-08-02 04:00:00,1.46
2025-08-02 05:15:00,2.57
2025-08-02 05:30:00,1.91
2025-08-02 06:15:00,1.71
2025-08-02 07:00:00,2.13
2025-08-02 07:30:00,2.42
2025-08-02 10:15:00,3.28
2025-08-02 10:30:00,3.15
2025-08-02 10:45:00,1.36
2025-08-02 11:00:00,1.24
2025-08-02 11:30:00,2.94
2025-08-02 11:45:00,2.30
2025-08-02 12:15:00,1.09
2025-08-02 12:30:00,3.20
2025-08-02 12:45:00,2.64
2025-08-02 13:15:00,3.63
2025-08-02 13:30:00,3.14
2025-08-02 14:45:00,2.80
2025-08-02 16:45:00,-0.30
2025-08-02 17:00:00,3.25
2025-08-02 17:15:00,3.33
2025-08-02 19:15:00,2.11
2025-08-05 12:00:00,3.27
2025-08-05 12:15:00,3.66
2025-08-05 16:00:00,1.52
2025-08-05 16:45:00,1.51
2025-08-05 17:30:00,1.37
2025-08-05 18:00:00,0.760
2025-08-05 21:15:00,1.68
2025-08-05 22:00:00,3.02
2025-08-05 22:15:00,1.74
2025-08-05 22:45:00,2.28
2025-08-05 23:00:00,2.05
2025-08-05 23:15:00,1.77
2025-08-05 23:45:00,-0.21
2025-08-06 00:15:00,2.30
2025-08-06 00:30:00,3.10
2025-08-06 00:45:00,2.32
2025-08-06 01:00:00,3.05
2025-08-06 01:15:00,2.95
2025-08-06 01:30:00,3.34
2025-08-06 01:45:00,2.40
2025-08-06 02:00:00,2.42
2025-08-06 02:15:00,2.91
2025-08-06 02:30:00,2.44
2025-08-06 02:45:00,2.51
2025-08-06 03:00:00,2.36
2025-08-06 03:15:00,3.43
2025-08-06 03:30:00,2.61
2025-08-06 03:45:00,2.35
2025-08-06 04:00:00,2.67
2025-08-06 04:15:00,3.27
2025-08-06 04:30:00,2.42
2025-08-06 04:45:00,2.69
2025-08-06 05:00:00,2.27
2025-08-06 05:15:00,2.25
2025-08-06 05:30:00,2.25
2025-08-06 05:45:00,1.85
2025-08-06 06:00:00,1.84
2025-08-06 06:15:00,3.94
2025-08-06 06:30:00,2.85
2025-08-06 06:45:00,2.64
2025-08-06 07:45:00,1.84
2025-08-06 08:30:00,3.32
2025-08-06 08:45:00,1.84
2025-08-06 09:00:00,1.57
2025-08-06 09:30:00,3.19
2025-08-06 10:15:00,1.97
2025-08-06 10:30:00,1.98
2025-08-06 10:45:00,3.03
2025-08-06 11:15:00,3.08
2025-08-06 11:45:00,1.66
2025-08-06 13:15:00,2.33
2025-08-06 13:45:00,3.19
2025-08-07 11:30:00,1.86
2025-08-07 14:30:00,1.74
2025-08-07 15:00:00,1.28
2025-08-08 12:00:00,2.27
2025-08-08 12:15:00,2.60
2025-08-08 12:30:00,2.85
2025-08-08 12:45:00,3.01
2025-08-08 13:00:00,2.50
2025-08-08 16:15:00,3.14
2025-08-08 17:45:00,2.64
2025-08-08 19:15:00,2.75
2025-08-08 20:15:00,2.35
2025-08-08 21:15:00,1.74
2025-08-08 22:45:00,1.06
