"Time","Fase B"
2025-03-01 03:00:00,2.12
2025-03-01 08:45:00,0.880
2025-03-01 09:15:00,1.01
2025-03-01 10:15:00,1.03
2025-03-01 12:15:00,1.01
2025-03-01 14:00:00,1
2025-03-01 15:45:00,0.970
2025-03-01 16:00:00,0.820
2025-03-01 16:45:00,0.730
2025-03-01 18:15:00,0.885
2025-03-01 18:30:00,0.926
2025-03-03 06:00:00,1.94
2025-03-03 06:15:00,1.78
2025-03-03 06:30:00,1.06
2025-03-03 06:45:00,0.898
2025-03-03 07:00:00,1.04
2025-03-03 07:15:00,0.875
2025-03-03 07:45:00,1.08
2025-03-03 08:00:00,0.710
2025-03-03 08:15:00,0.700
2025-03-03 08:30:00,0.925
2025-03-03 08:45:00,1.21
2025-03-03 09:00:00,1.11
2025-03-03 09:15:00,1.26
2025-03-03 09:30:00,1.84
2025-03-03 09:45:00,1.40
2025-03-03 10:00:00,1.87
2025-03-03 10:15:00,0.850
2025-03-03 10:30:00,1.12
2025-03-03 10:45:00,0.753
2025-03-03 11:00:00,0.743
2025-03-03 11:15:00,0.895
2025-03-03 11:30:00,0.966
2025-03-03 11:45:00,0.993
2025-03-03 12:00:00,0.730
2025-03-03 12:15:00,0.799
2025-03-03 12:30:00,0.816
2025-03-03 12:45:00,0.782
2025-03-03 13:00:00,0.756
2025-03-03 13:15:00,0.781
2025-03-03 13:30:00,0.790
2025-03-03 13:45:00,0.768
2025-03-03 14:00:00,0.789
2025-03-03 14:15:00,0.961
2025-03-03 14:30:00,1.02
2025-03-03 14:45:00,0.875
2025-03-03 15:00:00,0.763
2025-03-03 15:15:00,0.805
2025-03-03 15:30:00,0.900
2025-03-03 15:45:00,0.700
2025-03-03 16:00:00,0.930
2025-03-03 16:15:00,0.840
2025-03-03 16:45:00,0.610
2025-03-04 02:45:00,2.17
2025-03-04 18:00:00,0.950
2025-03-05 07:45:00,0.760
2025-03-05 08:15:00,0.470
2025-03-05 08:45:00,0.650
2025-03-05 09:00:00,0.545
2025-03-05 10:45:00,0.790
2025-03-05 12:45:00,0.800
2025-03-05 13:00:00,0.697
2025-03-05 18:15:00,0.800
2025-03-05 18:30:00,0.745
2025-03-05 18:45:00,0.653
2025-03-06 06:00:00,1.95
2025-03-06 06:30:00,0.850
2025-03-06 06:45:00,1.33
2025-03-06 07:15:00,6.79
2025-03-06 07:45:00,2.68
2025-03-06 08:00:00,2.99
2025-03-06 08:15:00,2.28
2025-03-06 08:30:00,2.41
2025-03-06 08:45:00,2.03
2025-03-06 09:00:00,1.62
2025-03-06 09:15:00,2.33
2025-03-06 09:30:00,2.82
2025-03-06 09:45:00,2.96
2025-03-06 10:00:00,3.87
2025-03-06 10:15:00,2
2025-03-06 10:30:00,6.41
2025-03-06 11:00:00,3.93
2025-03-06 11:45:00,4.45
2025-03-06 12:00:00,4.44
2025-03-06 12:15:00,4.40
2025-03-06 12:30:00,4.66
2025-03-06 12:45:00,5.50
2025-03-06 13:00:00,3.85
2025-03-06 13:30:00,1.72
2025-03-06 13:45:00,2.35
2025-03-06 14:00:00,0.510
2025-03-06 14:45:00,0.685
2025-03-06 15:00:00,0.790
2025-03-06 15:15:00,0.997
2025-03-06 15:30:00,0.996
2025-03-06 15:45:00,0.703
2025-03-06 16:00:00,0.690
2025-03-06 16:15:00,0.835
2025-03-06 16:30:00,1.04
2025-03-06 16:45:00,0.790
2025-03-06 17:00:00,0.736
2025-03-06 17:15:00,0.770
2025-03-06 17:30:00,0.910
2025-03-06 17:45:00,0.770
2025-03-06 18:00:00,0.690
2025-03-06 18:15:00,1.23
2025-03-06 18:30:00,0.830
2025-03-06 18:45:00,0.788
2025-03-06 19:15:00,1.87
2025-03-06 19:30:00,2.07
2025-03-06 19:45:00,2.16
2025-03-06 20:00:00,1.92
2025-03-06 21:00:00,2.06
2025-03-06 21:15:00,2.10
2025-03-06 21:30:00,2.14
2025-03-06 21:45:00,1.89
2025-03-06 22:00:00,1.97
2025-03-06 22:15:00,2.29
2025-03-06 22:30:00,2.25
2025-03-06 22:45:00,2.02
2025-03-06 23:00:00,2.22
2025-03-06 23:45:00,2.45
2025-03-07 00:00:00,2.20
2025-03-07 00:15:00,2.30
2025-03-07 00:30:00,2.38
2025-03-07 00:45:00,2.38
2025-03-07 01:00:00,2.22
2025-03-07 01:15:00,2.43
2025-03-07 01:30:00,2.56
2025-03-07 01:45:00,2.35
2025-03-07 02:00:00,2.21
2025-03-07 02:15:00,2.36
2025-03-07 02:30:00,2.44
2025-03-07 02:45:00,2.03
2025-03-07 03:00:00,1.93
2025-03-07 03:15:00,1.98
2025-03-07 03:30:00,2.26
2025-03-07 03:45:00,2.11
2025-03-07 04:00:00,2.21
2025-03-07 04:15:00,2.12
2025-03-07 04:30:00,2.14
2025-03-07 04:45:00,2.12
2025-03-07 05:00:00,1.99
2025-03-07 05:15:00,2.22
2025-03-07 05:30:00,2.59
2025-03-07 07:00:00,0.700
2025-03-07 07:15:00,3.03
2025-03-07 07:30:00,2.52
2025-03-07 07:45:00,2.47
2025-03-07 08:00:00,2.28
2025-03-07 08:15:00,2.68
2025-03-07 08:30:00,3.30
2025-03-07 08:45:00,3.39
2025-03-07 09:00:00,4.01
2025-03-07 09:15:00,3.27
2025-03-07 09:30:00,3.64
2025-03-07 09:45:00,3.35
2025-03-07 10:00:00,4.29
2025-03-07 10:15:00,3.49
2025-03-07 10:30:00,4.01
2025-03-07 10:45:00,3.41
2025-03-07 11:00:00,3.74
2025-03-07 11:15:00,3.99
2025-03-07 11:30:00,3.30
2025-03-07 11:45:00,3.44
2025-03-07 12:00:00,4.21
2025-03-07 12:15:00,5.18
2025-03-07 12:30:00,4.30
2025-03-07 12:45:00,3.63
2025-03-07 13:00:00,3.32
2025-03-07 19:00:00,1.36
2025-03-07 19:15:00,1.98
2025-03-07 19:30:00,1.80
2025-03-07 19:45:00,2.10
2025-03-07 20:00:00,2.10
2025-03-07 20:15:00,2.11
2025-03-07 20:30:00,2.04
2025-03-07 20:45:00,1.99
2025-03-07 21:00:00,1.98
2025-03-07 21:15:00,1.96
2025-03-07 21:30:00,1.90
2025-03-07 21:45:00,2.18
2025-03-07 22:00:00,2.34
2025-03-07 22:15:00,2.13
2025-03-07 22:30:00,1.96
2025-03-07 22:45:00,1.93
2025-03-07 23:00:00,2.15
2025-03-07 23:15:00,2.38
2025-03-07 23:30:00,2.23
2025-03-07 23:45:00,2.26
2025-03-08 00:00:00,2.25
2025-03-08 00:15:00,2.20
2025-03-08 00:30:00,2.28
2025-03-08 00:45:00,2.19
2025-03-08 01:00:00,2.07
2025-03-08 01:15:00,2.29
2025-03-08 01:30:00,2.45
2025-03-08 01:45:00,2.53
2025-03-08 02:00:00,2.27
2025-03-08 02:15:00,2.34
2025-03-08 02:30:00,2.00
2025-03-08 03:00:00,2.13
2025-03-08 03:15:00,2.18
2025-03-08 03:30:00,2.42
2025-03-08 03:45:00,2.34
2025-03-08 04:00:00,2.08
2025-03-08 04:15:00,2.01
2025-03-08 04:30:00,2.31
2025-03-08 04:45:00,2.38
2025-03-08 05:00:00,2.18
2025-03-08 05:15:00,2.04
2025-03-08 05:30:00,2.30
2025-03-08 05:45:00,2.46
2025-03-08 06:00:00,2.26
2025-03-08 06:15:00,1.46
2025-03-08 06:30:00,1.22
2025-03-08 06:45:00,1.24
2025-03-08 07:00:00,1.18
2025-03-08 07:15:00,1.03
2025-03-08 07:30:00,1.15
2025-03-08 07:45:00,1.01
2025-03-08 08:00:00,1.07
2025-03-08 08:15:00,1.00
2025-03-08 08:30:00,1.03
2025-03-08 08:45:00,1.26
2025-03-08 09:00:00,1.39
2025-03-08 09:15:00,0.871
2025-03-08 09:30:00,0.921
2025-03-08 09:45:00,1.23
2025-03-08 10:00:00,1.26
2025-03-08 10:15:00,1.33
2025-03-08 10:30:00,0.943
2025-03-08 10:45:00,1.16
2025-03-08 11:15:00,0.750
2025-03-08 12:30:00,0.900
2025-03-08 12:45:00,0.916
2025-03-08 13:00:00,1.07
2025-03-08 13:15:00,0.830
2025-03-08 13:30:00,0.638
2025-03-08 13:45:00,0.725
2025-03-08 14:00:00,0.794
2025-03-08 14:15:00,1.21
2025-03-08 14:30:00,0.973
2025-03-08 14:45:00,0.919
2025-03-08 15:00:00,0.961
2025-03-08 15:15:00,1.19
2025-03-08 15:30:00,1.04
2025-03-08 15:45:00,0.978
2025-03-08 16:00:00,0.952
2025-03-08 16:15:00,1.09
2025-03-08 16:30:00,1.10
2025-03-08 16:45:00,0.723
2025-03-08 17:00:00,0.854
2025-03-08 17:15:00,0.988
2025-03-08 17:30:00,0.924
2025-03-08 17:45:00,0.813
2025-03-08 18:00:00,0.753
2025-03-08 18:15:00,0.965
2025-03-08 18:30:00,0.873
2025-03-08 18:45:00,0.937
2025-03-08 19:00:00,1.46
2025-03-08 19:15:00,2.10
2025-03-08 19:30:00,2.21
2025-03-08 19:45:00,2.17
2025-03-08 20:30:00,2.21
2025-03-08 20:45:00,2.04
2025-03-08 21:00:00,2.14
2025-03-08 21:15:00,2.02
2025-03-08 21:45:00,2.09
2025-03-08 22:45:00,2.15
2025-03-08 23:00:00,2.16
2025-03-09 00:30:00,1.91
2025-03-09 00:45:00,2.09
2025-03-09 01:00:00,2.22
2025-03-09 01:15:00,2.27
2025-03-09 02:15:00,2.17
2025-03-09 02:30:00,1.98
