"Time","Fase C"
2025-12-01 00:00:00,4.23
2025-12-01 00:15:00,4.11
2025-12-01 00:30:00,4.19
2025-12-01 00:45:00,4.41
2025-12-01 01:00:00,4.29
2025-12-01 01:15:00,4.06
2025-12-01 01:30:00,4.08
2025-12-01 01:45:00,3.93
2025-12-01 02:00:00,4.16
2025-12-01 02:15:00,4.10
2025-12-01 02:30:00,4.03
2025-12-01 02:45:00,4.13
2025-12-01 03:00:00,4.15
2025-12-01 03:15:00,4.11
2025-12-01 03:30:00,4.15
2025-12-01 03:45:00,3.94
2025-12-01 04:00:00,3.89
2025-12-01 04:15:00,4.24
2025-12-01 04:30:00,4.25
2025-12-01 04:45:00,3.60
2025-12-01 05:00:00,3.77
2025-12-01 05:15:00,4.13
2025-12-01 05:30:00,4.17
2025-12-01 05:45:00,4.12
2025-12-01 06:00:00,3.85
2025-12-01 06:15:00,4.12
2025-12-01 06:30:00,4.24
2025-12-01 06:45:00,4.69
2025-12-01 07:00:00,4.67
2025-12-01 07:15:00,4.60
2025-12-01 07:30:00,4.86
2025-12-01 07:45:00,4.92
2025-12-01 08:00:00,5.01
2025-12-01 08:15:00,5.21
2025-12-01 08:30:00,6.72
2025-12-01 08:45:00,9.96
2025-12-01 09:00:00,10.5
2025-12-01 09:15:00,10.9
2025-12-01 09:30:00,10.4
2025-12-01 09:45:00,10.3
2025-12-01 10:00:00,11.1
2025-12-01 10:15:00,10.5
2025-12-01 10:30:00,11.7
2025-12-01 10:45:00,10.2
2025-12-01 11:00:00,9.97
2025-12-01 11:15:00,10.4
2025-12-01 11:30:00,10.4
2025-12-01 11:45:00,9.74
2025-12-01 12:00:00,10.8
2025-12-01 12:15:00,10.3
2025-12-01 12:30:00,10.4
2025-12-01 12:45:00,10.5
2025-12-01 13:00:00,10.1
2025-12-01 13:15:00,10.3
2025-12-01 13:30:00,10.4
2025-12-01 13:45:00,10.0
2025-12-01 14:00:00,12.1
2025-12-01 14:15:00,10.7
2025-12-01 14:30:00,11.4
2025-12-01 14:45:00,10.3
2025-12-01 15:00:00,10.5
2025-12-01 15:15:00,9.89
2025-12-01 15:30:00,11.4
2025-12-01 15:45:00,10.5
2025-12-01 16:00:00,10.6
2025-12-01 16:15:00,10.7
2025-12-01 16:30:00,10.6
2025-12-01 16:45:00,10.2
2025-12-01 17:00:00,9.86
2025-12-01 17:15:00,9.72
2025-12-01 17:30:00,9.27
2025-12-01 17:45:00,9.11
2025-12-01 18:00:00,9.05
2025-12-01 18:15:00,9.28
2025-12-01 18:30:00,8.66
2025-12-01 18:45:00,8.97
2025-12-01 19:00:00,8.83
2025-12-01 19:15:00,8.56
2025-12-01 19:30:00,9.17
2025-12-01 19:45:00,8.40
2025-12-01 20:00:00,5.15
2025-12-01 20:15:00,4.32
2025-12-01 20:30:00,4.84
2025-12-01 20:45:00,4.52
2025-12-01 21:00:00,4.86
2025-12-01 21:15:00,4.64
2025-12-01 21:30:00,4.86
2025-12-01 21:45:00,4.92
2025-12-01 22:00:00,4.49
2025-12-01 22:15:00,4.71
2025-12-01 22:30:00,4.55
2025-12-01 22:45:00,4.55
2025-12-01 23:00:00,5.12
2025-12-01 23:15:00,4.70
2025-12-01 23:30:00,4.25
2025-12-01 23:45:00,4.83
2025-12-02 00:00:00,4.64
2025-12-02 00:15:00,4.70
2025-12-02 00:30:00,4.98
2025-12-02 00:45:00,4.71
2025-12-02 01:00:00,4.26
2025-12-02 01:15:00,4.75
2025-12-02 01:30:00,4.81
2025-12-02 01:45:00,4.46
2025-12-02 02:00:00,4.67
2025-12-02 02:15:00,5.00
2025-12-02 02:30:00,4.60
2025-12-02 02:45:00,4.46
2025-12-02 03:00:00,4.63
2025-12-02 03:15:00,4.72
2025-12-02 03:30:00,4.70
2025-12-02 03:45:00,4.65
2025-12-02 04:00:00,4.63
2025-12-02 04:15:00,4.43
2025-12-02 04:30:00,4.11
2025-12-02 04:45:00,4.24
2025-12-02 05:00:00,4.74
2025-12-02 05:15:00,4.76
2025-12-02 05:30:00,4.25
2025-12-02 05:45:00,4.31
2025-12-02 06:00:00,4.37
2025-12-02 06:15:00,4.22
2025-12-02 06:30:00,4.45
2025-12-02 06:45:00,5.14
2025-12-02 07:00:00,4.92
2025-12-02 07:15:00,4.69
2025-12-02 07:30:00,5.02
2025-12-02 07:45:00,5.35
2025-12-02 08:00:00,5.56
2025-12-02 08:15:00,5.36
2025-12-02 08:30:00,6.12
2025-12-02 08:45:00,5.67
2025-12-02 09:00:00,8.46
2025-12-02 09:15:00,10.3
2025-12-02 09:30:00,10.6
2025-12-02 09:45:00,10.2
2025-12-02 10:00:00,10.7
2025-12-02 10:15:00,10.1
2025-12-02 10:30:00,9.50
2025-12-02 10:45:00,10.7
2025-12-02 11:00:00,10.6
2025-12-02 11:15:00,10.5
2025-12-02 11:30:00,10.5
2025-12-02 11:45:00,10.9
2025-12-02 12:00:00,11.0
2025-12-02 12:15:00,10.6
2025-12-02 12:30:00,10.5
2025-12-02 12:45:00,10.6
2025-12-02 13:00:00,10.8
2025-12-02 13:15:00,10.6
2025-12-02 13:30:00,10.8
2025-12-02 13:45:00,12.5
2025-12-02 14:00:00,12.9
2025-12-02 14:15:00,12.6
2025-12-02 14:30:00,12.4
2025-12-02 14:45:00,12.0
2025-12-02 15:00:00,12.7
2025-12-02 15:15:00,14.2
2025-12-02 15:30:00,14.4
2025-12-02 15:45:00,14.0
2025-12-02 16:00:00,13.4
2025-12-02 16:15:00,13.0
2025-12-02 16:30:00,13.7
2025-12-02 16:45:00,12.4
2025-12-02 17:00:00,12.2
2025-12-02 17:15:00,9.83
2025-12-02 17:30:00,9.44
2025-12-02 17:45:00,8.93
2025-12-02 18:00:00,8.98
2025-12-02 18:15:00,8.65
2025-12-02 18:30:00,9.08
2025-12-02 18:45:00,9.03
2025-12-02 19:00:00,8.92
2025-12-02 19:15:00,8.58
2025-12-02 19:30:00,7.98
2025-12-02 19:45:00,4.62
2025-12-02 20:00:00,4.76
2025-12-02 20:15:00,5.17
2025-12-02 20:30:00,4.96
2025-12-02 20:45:00,4.78
2025-12-02 21:00:00,4.57
2025-12-02 21:15:00,4.93
2025-12-02 21:30:00,4.58
2025-12-02 21:45:00,4.34
2025-12-02 22:00:00,4.52
2025-12-02 22:15:00,4.95
2025-12-02 22:30:00,4.85
2025-12-02 22:45:00,4.45
2025-12-02 23:00:00,4.50
2025-12-02 23:15:00,4.34
2025-12-02 23:30:00,4.59
2025-12-02 23:45:00,4.70
2025-12-03 00:00:00,4.52
