"Time","Fase A"
2025-12-01 00:00:00,0.363
2025-12-01 00:15:00,0.497
2025-12-01 00:30:00,0.484
2025-12-01 00:45:00,0.446
2025-12-01 01:00:00,0.371
2025-12-01 01:15:00,0.303
2025-12-01 01:30:00,0.320
2025-12-01 01:45:00,0.297
2025-12-01 02:00:00,0.353
2025-12-01 02:15:00,0.305
2025-12-01 02:30:00,0.202
2025-12-01 02:45:00,0.321
2025-12-01 03:00:00,0.321
2025-12-01 03:15:00,0.263
2025-12-01 03:30:00,0.281
2025-12-01 03:45:00,0.411
2025-12-01 04:00:00,0.400
2025-12-01 04:15:00,0.274
2025-12-01 04:30:00,0.305
2025-12-01 04:45:00,0.436
2025-12-01 05:00:00,0.509
2025-12-01 05:15:00,0.418
2025-12-01 05:30:00,0.0986
2025-12-01 05:45:00,0.205
2025-12-01 06:00:00,0.271
2025-12-01 06:15:00,0.148
2025-12-01 06:30:00,0.163
2025-12-01 06:45:00,0.287
2025-12-01 07:00:00,0.162
2025-12-01 07:15:00,-0.11
2025-12-01 07:30:00,0.238
2025-12-01 07:45:00,3.19
2025-12-01 08:00:00,2.00
2025-12-01 08:15:00,2.11
2025-12-01 08:30:00,2.02
2025-12-01 08:45:00,1.88
2025-12-01 09:00:00,1.59
2025-12-01 09:15:00,2.35
2025-12-01 09:30:00,2.62
2025-12-01 09:45:00,2.30
2025-12-01 10:00:00,1.67
2025-12-01 10:15:00,1.52
2025-12-01 10:30:00,1.36
2025-12-01 10:45:00,2.57
2025-12-01 11:00:00,2.56
2025-12-01 11:15:00,2.64
2025-12-01 11:30:00,2.48
2025-12-01 11:45:00,2.16
2025-12-01 12:00:00,2.28
2025-12-01 12:15:00,3.78
2025-12-01 12:30:00,2.29
2025-12-01 12:45:00,2.67
2025-12-01 13:00:00,3.25
2025-12-01 13:15:00,3.70
2025-12-01 13:30:00,3.13
2025-12-01 13:45:00,3.89
2025-12-01 14:00:00,4.81
2025-12-01 14:15:00,5.01
2025-12-01 14:30:00,4.81
2025-12-01 14:45:00,3.86
2025-12-01 15:00:00,3.98
2025-12-01 15:15:00,3.96
2025-12-01 15:30:00,4.88
2025-12-01 15:45:00,3.69
2025-12-01 16:00:00,5.36
2025-12-01 16:15:00,3.56
2025-12-01 16:30:00,2.95
2025-12-01 16:45:00,3.56
2025-12-01 17:00:00,3.58
2025-12-01 17:30:00,3.75
2025-12-01 17:45:00,4.10
2025-12-01 18:00:00,2.55
2025-12-01 18:15:00,3.14
2025-12-01 18:30:00,4.10
2025-12-01 18:45:00,2.74
2025-12-01 19:00:00,2.42
2025-12-01 19:30:00,2.39
2025-12-01 19:45:00,1.21
2025-12-01 20:00:00,0.250
2025-12-01 20:15:00,0.855
2025-12-01 20:30:00,0.788
2025-12-01 20:45:00,1.37
2025-12-01 21:00:00,0.715
2025-12-01 21:15:00,0.0636
2025-12-01 21:30:00,0.260
2025-12-01 21:45:00,0.346
2025-12-01 22:00:00,0.296
2025-12-01 22:15:00,0.403
2025-12-01 22:30:00,0.227
2025-12-01 22:45:00,0.203
2025-12-01 23:00:00,0.358
2025-12-01 23:15:00,0.384
2025-12-01 23:30:00,0.470
2025-12-01 23:45:00,0.423
2025-12-02 00:00:00,0.623
2025-12-02 00:15:00,0.579
2025-12-02 00:30:00,0.314
2025-12-02 00:45:00,0.344
2025-12-02 01:00:00,0.358
2025-12-02 01:15:00,0.429
2025-12-02 01:30:00,0.336
2025-12-02 01:45:00,0.285
2025-12-02 02:00:00,0.260
2025-12-02 02:15:00,0.391
2025-12-02 02:30:00,0.387
2025-12-02 02:45:00,0.342
2025-12-02 03:00:00,0.324
2025-12-02 03:15:00,0.545
2025-12-02 03:30:00,0.513
2025-12-02 03:45:00,0.448
2025-12-02 04:00:00,0.362
2025-12-02 04:15:00,0.439
2025-12-02 04:30:00,0.380
2025-12-02 04:45:00,0.427
2025-12-02 05:00:00,0.321
2025-12-02 05:15:00,0.255
2025-12-02 05:30:00,0.189
2025-12-02 05:45:00,0.143
2025-12-02 06:00:00,0.145
2025-12-02 06:15:00,0.260
2025-12-02 06:30:00,0.151
2025-12-02 06:45:00,0.131
2025-12-02 07:00:00,0.705
2025-12-02 07:15:00,0.339
2025-12-02 07:30:00,1.66
2025-12-02 07:45:00,2.72
2025-12-02 08:00:00,3.93
2025-12-02 08:15:00,4.07
2025-12-02 08:30:00,4.16
2025-12-02 08:45:00,4.12
2025-12-02 09:00:00,4.17
2025-12-02 09:15:00,4.13
2025-12-02 09:30:00,4.01
2025-12-02 09:45:00,3.54
2025-12-02 10:00:00,3.89
2025-12-02 10:15:00,3.71
2025-12-02 10:30:00,4.15
2025-12-02 10:45:00,4.06
2025-12-02 11:00:00,3.77
2025-12-02 11:15:00,3.72
2025-12-02 11:30:00,3.90
2025-12-02 11:45:00,4.13
2025-12-02 12:00:00,4.72
2025-12-02 12:15:00,4.16
2025-12-02 12:30:00,3.97
2025-12-02 12:45:00,5.02
2025-12-02 13:00:00,4.62
2025-12-02 13:15:00,4.73
2025-12-02 13:30:00,5.11
2025-12-02 13:45:00,4.82
2025-12-02 14:00:00,4.53
2025-12-02 14:15:00,4.24
2025-12-02 14:30:00,4.59
2025-12-02 14:45:00,4.57
2025-12-02 15:00:00,4.67
2025-12-02 15:15:00,4.80
2025-12-02 15:30:00,4.54
2025-12-02 15:45:00,4.36
2025-12-02 16:00:00,4.24
2025-12-02 16:15:00,5.26
2025-12-02 16:30:00,5.66
2025-12-02 16:45:00,5.50
2025-12-02 17:00:00,5.50
2025-12-02 17:15:00,5.57
2025-12-02 17:30:00,5.33
2025-12-02 17:45:00,5.37
2025-12-02 18:00:00,5.70
2025-12-02 18:15:00,5.77
2025-12-02 18:30:00,5.46
2025-12-02 18:45:00,3.05
2025-12-02 19:00:00,1.04
2025-12-02 19:15:00,0.864
2025-12-02 19:30:00,1.07
2025-12-02 19:45:00,0.988
2025-12-02 20:00:00,1.30
2025-12-02 20:15:00,0.573
2025-12-02 20:30:00,0.715
2025-12-02 20:45:00,1.00
2025-12-02 21:00:00,0.680
2025-12-02 21:15:00,0.162
2025-12-02 21:30:00,0.138
2025-12-02 21:45:00,0.352
2025-12-02 22:00:00,0.630
2025-12-02 22:15:00,0.362
2025-12-02 22:30:00,0.428
2025-12-02 22:45:00,0.581
2025-12-02 23:00:00,0.379
2025-12-02 23:15:00,0.417
2025-12-02 23:30:00,0.326
2025-12-02 23:45:00,0.437
2025-12-03 00:00:00,0.452
2025-12-03 00:15:00,0.305
2025-12-03 00:30:00,0.258
2025-12-03 00:45:00,0.354
2025-12-03 01:00:00,0.405
2025-12-03 01:15:00,0.271
2025-12-03 01:30:00,0.425
2025-12-03 01:45:00,0.656
2025-12-03 02:00:00,0.701
2025-12-03 02:15:00,0.463
2025-12-03 02:30:00,0.518
2025-12-03 02:45:00,0.407
2025-12-03 03:00:00,0.567
2025-12-03 03:15:00,0.501
2025-12-03 03:30:00,0.435
2025-12-03 03:45:00,0.402
2025-12-03 04:00:00,0.520
2025-12-03 04:15:00,0.503
2025-12-03 04:30:00,0.386
2025-12-03 04:45:00,0.477
2025-12-03 05:00:00,0.496
2025-12-03 05:15:00,0.327
2025-12-03 05:30:00,0.169
2025-12-03 05:45:00,0.232
2025-12-03 06:00:00,0.217
2025-12-03 06:15:00,0.102
2025-12-03 06:30:00,0.0940
2025-12-03 06:45:00,0.0407
2025-12-03 07:00:00,0.190
2025-12-03 07:15:00,-0.075
2025-12-03 07:30:00,0.156
2025-12-03 07:45:00,0.384
2025-12-03 08:00:00,0.596
2025-12-03 08:15:00,0.367
2025-12-03 08:30:00,-0.10
2025-12-03 08:45:00,-0.23
2025-12-03 09:00:00,0.0972
2025-12-03 09:15:00,0.129
2025-12-03 09:30:00,0.176
2025-12-03 09:45:00,-0.20
2025-12-03 10:00:00,0.311
2025-12-03 10:15:00,0.603
2025-12-03 10:30:00,0.229
2025-12-03 10:45:00,0.628
2025-12-03 11:00:00,0.383
2025-12-03 11:15:00,0.472
2025-12-03 11:30:00,0.282
2025-12-03 11:45:00,0.576
2025-12-03 12:00:00,0.532
2025-12-03 12:15:00,0.974
2025-12-03 12:30:00,1.05
2025-12-03 12:45:00,1.01
2025-12-03 13:00:00,0.855
2025-12-03 13:15:00,0.976
2025-12-03 13:30:00,1.19
2025-12-03 13:45:00,0.367
2025-12-03 14:00:00,0.637
2025-12-03 14:15:00,-0.18
2025-12-03 14:30:00,0.0193
2025-12-03 14:45:00,0.362
2025-12-03 15:00:00,0.201
2025-12-03 15:15:00,0.649
2025-12-03 15:30:00,0.653
2025-12-03 15:45:00,0.547
2025-12-03 16:00:00,0.771
2025-12-03 16:15:00,0.596
2025-12-03 16:30:00,0.937
2025-12-03 16:45:00,0.524
2025-12-03 17:00:00,0.537
2025-12-03 17:15:00,0.831
2025-12-03 17:30:00,0.330
2025-12-03 17:45:00,0.406
2025-12-03 18:00:00,1.30
2025-12-03 18:15:00,0.723
2025-12-03 18:30:00,1.82
2025-12-03 18:45:00,1.65
2025-12-03 19:00:00,1.66
2025-12-03 19:15:00,1.82
2025-12-03 19:30:00,1.33
2025-12-03 19:45:00,1.28
2025-12-03 20:00:00,0.564
2025-12-03 20:15:00,1.46
2025-12-03 20:30:00,1.71
2025-12-03 20:45:00,1.24
2025-12-03 21:00:00,0.635
2025-12-03 21:15:00,0.837
2025-12-03 21:30:00,0.414
2025-12-03 21:45:00,0.352
2025-12-03 22:00:00,0.438
2025-12-03 22:15:00,0.585
2025-12-03 22:30:00,0.560
2025-12-03 22:45:00,0.654
2025-12-03 23:00:00,0.663
2025-12-03 23:15:00,0.423
2025-12-03 23:30:00,0.357
2025-12-03 23:45:00,0.397
2025-12-04 00:00:00,0.421
2025-12-04 00:15:00,0.396
2025-12-04 00:30:00,0.501
2025-12-04 00:45:00,0.473
2025-12-04 01:00:00,0.437
2025-12-04 01:15:00,0.445
2025-12-04 01:30:00,0.394
2025-12-04 01:45:00,0.536
2025-12-04 02:00:00,0.614
2025-12-04 02:15:00,0.507
2025-12-04 02:30:00,0.426
2025-12-04 02:45:00,0.394
2025-12-04 03:00:00,0.537
2025-12-04 03:15:00,0.425
2025-12-04 03:30:00,0.514
2025-12-04 03:45:00,0.479
2025-12-04 04:00:00,0.607
2025-12-04 04:15:00,0.520
2025-12-04 04:30:00,0.460
2025-12-04 04:45:00,0.451
2025-12-04 05:00:00,0.573
2025-12-04 05:15:00,0.344
2025-12-04 05:30:00,0.250
2025-12-04 05:45:00,0.356
2025-12-04 06:00:00,0.353
2025-12-04 06:15:00,0.293
