"Time","Fase B"
2025-12-01 00:00:00,0.808
2025-12-01 00:15:00,0.598
2025-12-01 00:30:00,0.708
2025-12-01 00:45:00,0.910
2025-12-01 01:00:00,0.590
2025-12-01 01:15:00,0.723
2025-12-01 01:30:00,0.618
2025-12-01 01:45:00,0.808
2025-12-01 02:00:00,0.682
2025-12-01 02:15:00,0.608
2025-12-01 02:30:00,0.839
2025-12-01 02:45:00,0.670
2025-12-01 03:00:00,0.514
2025-12-01 03:15:00,0.629
2025-12-01 03:30:00,0.806
2025-12-01 03:45:00,0.699
2025-12-01 04:00:00,0.634
2025-12-01 04:15:00,0.817
2025-12-01 04:30:00,0.721
2025-12-01 04:45:00,0.544
2025-12-01 05:00:00,0.734
2025-12-01 05:15:00,0.741
2025-12-01 05:30:00,0.529
2025-12-01 05:45:00,0.511
2025-12-01 06:00:00,0.580
2025-12-01 06:15:00,0.802
2025-12-01 06:30:00,0.629
2025-12-01 06:45:00,0.512
2025-12-01 07:00:00,0.501
2025-12-01 07:15:00,0.605
2025-12-01 07:30:00,0.696
2025-12-01 07:45:00,3.52
2025-12-01 08:00:00,2.37
2025-12-01 08:15:00,2.36
2025-12-01 08:30:00,2.14
2025-12-01 08:45:00,1.88
2025-12-01 09:00:00,1.55
2025-12-01 09:15:00,1.82
2025-12-01 09:30:00,1.93
2025-12-01 09:45:00,1.70
2025-12-01 10:00:00,1.35
2025-12-01 10:15:00,0.947
2025-12-01 10:30:00,0.674
2025-12-01 10:45:00,2.02
2025-12-01 11:00:00,1.80
2025-12-01 11:15:00,2.33
2025-12-01 11:30:00,2.23
2025-12-01 11:45:00,1.85
2025-12-01 12:00:00,1.99
2025-12-01 12:15:00,3.74
2025-12-01 12:30:00,2.39
2025-12-01 12:45:00,2.64
2025-12-01 13:00:00,2.85
2025-12-01 13:15:00,3.33
2025-12-01 13:30:00,2.85
2025-12-01 13:45:00,2.74
2025-12-01 14:00:00,2.83
2025-12-01 14:15:00,3.68
2025-12-01 14:30:00,3.65
2025-12-01 14:45:00,2.64
