"Time","Fase A"
2025-11-01 00:00:00,-0.30
2025-11-01 00:15:00,-0.19
2025-11-01 00:30:00,-0.32
2025-11-01 00:45:00,-0.17
2025-11-01 01:00:00,-0.16
2025-11-01 01:15:00,-0.078
2025-11-01 01:30:00,-0.18
2025-11-01 01:45:00,-0.17
2025-11-01 02:00:00,-0.17
2025-11-01 02:15:00,-0.25
2025-11-01 02:30:00,-0.29
2025-11-01 02:45:00,0.164
2025-11-01 03:00:00,-0.0096
2025-11-01 03:15:00,-0.30
2025-11-01 03:30:00,-0.45
2025-11-01 03:45:00,-0.050
2025-11-01 04:00:00,-0.29
2025-11-01 04:15:00,-0.094
2025-11-01 04:30:00,-0.15
2025-11-01 04:45:00,-0.063
2025-11-01 05:00:00,-0.27
2025-11-01 05:15:00,-0.31
2025-11-01 05:30:00,-0.44
2025-11-01 05:45:00,0.233
2025-11-01 06:00:00,0.409
2025-11-01 06:15:00,0.720
2025-11-01 06:30:00,0.772
2025-11-01 06:45:00,0.745
2025-11-01 07:00:00,0.765
2025-11-01 07:15:00,0.674
2025-11-01 07:30:00,0.465
2025-11-01 07:45:00,0.750
2025-11-01 08:00:00,0.543
2025-11-01 08:15:00,0.530
2025-11-01 08:30:00,0.363
2025-11-01 08:45:00,0.529
2025-11-01 09:00:00,0.621
2025-11-01 09:15:00,0.494
2025-11-01 09:30:00,0.324
2025-11-01 09:45:00,0.575
2025-11-01 10:00:00,0.590
2025-11-01 10:15:00,0.0136
2025-11-01 10:30:00,0.369
2025-11-01 10:45:00,0.373
2025-11-01 11:00:00,0.248
2025-11-01 11:15:00,0.350
2025-11-01 11:30:00,0.232
2025-11-01 11:45:00,0.408
2025-11-01 12:00:00,0.264
2025-11-01 12:15:00,0.627
2025-11-01 12:30:00,0.620
2025-11-01 12:45:00,0.815
2025-11-01 13:00:00,0.518
2025-11-01 13:15:00,0.480
2025-11-01 13:30:00,0.483
2025-11-01 13:45:00,0.705
2025-11-01 14:00:00,0.540
2025-11-01 14:15:00,0.425
2025-11-01 14:30:00,0.612
2025-11-01 14:45:00,0.718
2025-11-01 15:00:00,0.495
2025-11-01 15:15:00,0.307
2025-11-01 15:30:00,0.634
2025-11-01 15:45:00,0.710
2025-11-01 16:00:00,0.650
2025-11-01 16:15:00,0.656
2025-11-01 16:30:00,0.579
2025-11-01 16:45:00,0.694
2025-11-01 17:00:00,0.486
2025-11-01 17:15:00,0.595
2025-11-01 17:30:00,0.634
2025-11-01 17:45:00,0.813
2025-11-01 18:00:00,0.509
2025-11-01 18:15:00,0.509
2025-11-01 18:30:00,0.663
2025-11-01 18:45:00,0.324
2025-11-01 19:00:00,-0.46
2025-11-01 19:15:00,-0.21
2025-11-01 19:30:00,-0.011
2025-11-01 19:45:00,-0.24
2025-11-01 20:00:00,-0.42
2025-11-01 20:15:00,-0.25
2025-11-01 20:30:00,-0.40
2025-11-01 20:45:00,-0.075
2025-11-01 21:00:00,-0.12
2025-11-01 21:15:00,-0.056
2025-11-01 21:30:00,-0.29
2025-11-01 21:45:00,-0.17
2025-11-01 22:00:00,-0.11
2025-11-01 22:15:00,-0.40
2025-11-01 22:30:00,-0.14
2025-11-01 22:45:00,0.0910
2025-11-01 23:00:00,-0.11
2025-11-01 23:15:00,-0.52
2025-11-01 23:30:00,-0.37
2025-11-01 23:45:00,0.145
2025-11-02 00:00:00,-0.41
2025-11-02 00:15:00,-0.20
2025-11-02 00:30:00,-0.21
2025-11-02 00:45:00,-0.054
2025-11-02 01:00:00,-0.35
2025-11-02 01:15:00,-0.37
2025-11-02 01:30:00,-0.17
2025-11-02 01:45:00,-0.13
2025-11-02 02:00:00,-0.085
2025-11-02 02:15:00,-0.027
2025-11-02 02:30:00,-0.21
2025-11-02 02:45:00,-0.18
2025-11-02 03:00:00,-0.17
2025-11-02 03:15:00,-0.41
2025-11-02 03:30:00,-0.41
2025-11-02 03:45:00,0.0625
2025-11-02 04:00:00,-0.18
2025-11-02 04:15:00,-0.24
2025-11-02 04:30:00,-0.51
2025-11-02 04:45:00,-0.22
2025-11-02 05:00:00,0.0854
2025-11-02 05:15:00,-0.46
2025-11-02 05:30:00,-0.15
2025-11-02 05:45:00,0.585
2025-11-02 06:00:00,0.912
2025-11-02 06:15:00,0.720
2025-11-02 06:30:00,0.713
2025-11-02 06:45:00,0.879
2025-11-02 07:00:00,0.915
2025-11-02 07:15:00,0.832
2025-11-02 07:30:00,0.899
2025-11-02 07:45:00,0.620
2025-11-02 08:00:00,0.902
2025-11-02 08:15:00,0.998
2025-11-02 08:30:00,0.808
2025-11-02 08:45:00,0.671
2025-11-02 09:00:00,0.933
2025-11-02 09:15:00,0.906
2025-11-02 09:30:00,0.647
2025-11-02 09:45:00,0.648
2025-11-02 10:00:00,0.993
2025-11-02 10:15:00,0.671
2025-11-02 10:30:00,0.658
2025-11-02 10:45:00,0.765
2025-11-02 11:00:00,1.03
2025-11-02 11:15:00,0.653
2025-11-02 11:30:00,0.793
2025-11-02 11:45:00,0.808
2025-11-02 12:00:00,0.799
2025-11-02 12:15:00,0.790
2025-11-02 12:30:00,0.719
2025-11-02 12:45:00,0.649
2025-11-02 13:00:00,0.839
2025-11-02 13:15:00,1.06
2025-11-02 13:30:00,0.801
2025-11-02 13:45:00,0.857
2025-11-02 14:00:00,0.963
2025-11-02 14:15:00,0.812
2025-11-02 14:30:00,0.903
2025-11-02 14:45:00,0.667
2025-11-02 15:00:00,0.953
2025-11-02 15:15:00,0.882
2025-11-02 15:30:00,0.746
2025-11-02 15:45:00,0.755
2025-11-02 16:00:00,1.09
2025-11-02 16:15:00,1.11
2025-11-02 16:30:00,0.643
2025-11-02 16:45:00,0.725
