"Time","Fase A"
2025-06-01 00:00:00,-0.020
2025-06-01 00:15:00,-0.023
2025-06-01 00:30:00,-0.030
2025-06-01 00:45:00,-0.020
2025-06-01 01:00:00,-0.015
2025-06-01 01:15:00,-0.017
2025-06-01 01:30:00,0.0573
2025-06-01 01:45:00,0.0700
2025-06-01 02:00:00,0.0500
2025-06-01 02:15:00,0.0687
2025-06-01 02:30:00,0.0245
2025-06-01 02:45:00,-0.019
2025-06-01 03:00:00,-0.030
2025-06-01 03:15:00,-0.031
2025-06-01 03:30:00,-0.034
2025-06-01 03:45:00,-0.055
2025-06-01 04:00:00,-0.025
2025-06-01 04:15:00,-0.047
2025-06-01 04:30:00,-0.029
2025-06-01 04:45:00,-0.049
2025-06-01 05:00:00,0.0378
2025-06-01 05:15:00,0.0347
2025-06-01 05:30:00,0.0355
2025-06-01 05:45:00,0.0500
2025-06-01 06:00:00,0.00676
2025-06-01 06:15:00,-0.043
2025-06-01 06:30:00,-0.035
2025-06-01 06:45:00,-0.041
2025-06-01 07:00:00,-0.036
2025-06-01 07:15:00,-0.0040
2025-06-01 07:30:00,0.0207
2025-06-01 07:45:00,0.0314
2025-06-01 17:30:00,0.300
2025-06-01 17:45:00,0.149
2025-06-01 18:00:00,0.0990
2025-06-01 18:15:00,0.0820
2025-06-01 18:30:00,0.0747
2025-06-01 18:45:00,0.0572
2025-06-01 19:00:00,0.0727
2025-06-01 19:15:00,0.0468
2025-06-01 19:30:00,0.0117
2025-06-01 19:45:00,-0.029
2025-06-01 20:00:00,-0.036
2025-06-01 20:15:00,-0.023
2025-06-01 20:30:00,-0.036
2025-06-01 20:45:00,-0.029
2025-06-01 21:00:00,-0.028
2025-06-01 21:15:00,-0.028
2025-06-01 21:30:00,0.0141
2025-06-01 21:45:00,0.0582
2025-06-01 22:00:00,0.0602
2025-06-01 22:15:00,0.0505
2025-06-01 22:30:00,0.0287
2025-06-01 22:45:00,-0.028
2025-06-01 23:00:00,-0.013
2025-06-01 23:15:00,-0.040
2025-06-01 23:30:00,-0.034
2025-06-01 23:45:00,-0.040
2025-06-02 00:00:00,-0.022
2025-06-02 00:15:00,-0.025
2025-06-02 00:30:00,-0.041
2025-06-02 00:45:00,-0.010
2025-06-02 01:00:00,0.0510
2025-06-02 01:15:00,0.0395
2025-06-02 01:30:00,0.0219
2025-06-02 01:45:00,0.0307
2025-06-02 02:00:00,0.00305
2025-06-02 02:15:00,-0.046
2025-06-02 02:30:00,-0.059
2025-06-02 02:45:00,-0.071
2025-06-02 03:00:00,-0.072
2025-06-02 03:15:00,-0.090
2025-06-02 03:30:00,-0.063
2025-06-02 03:45:00,-0.074
2025-06-02 04:00:00,-0.053
2025-06-02 04:15:00,-0.072
2025-06-02 04:30:00,-0.018
2025-06-02 04:45:00,0.0217
2025-06-02 05:00:00,0.0245
2025-06-02 05:15:00,0.0190
2025-06-02 05:30:00,-0.00051
2025-06-02 05:45:00,-0.061
