"Time","Fase B"
2025-06-01 17:30:00,2.14
2025-06-01 17:45:00,1.93
2025-06-01 18:00:00,1.55
2025-06-01 18:15:00,1.37
2025-06-01 18:30:00,1.29
2025-06-01 18:45:00,1.25
2025-06-01 19:00:00,1.16
2025-06-01 19:15:00,1.10
2025-06-01 19:30:00,1.07
2025-06-01 19:45:00,0.962
2025-06-01 20:00:00,0.849
2025-06-01 20:15:00,0.901
2025-06-01 20:30:00,0.884
2025-06-01 20:45:00,0.967
2025-06-01 21:00:00,0.864
2025-06-01 21:15:00,0.937
2025-06-01 21:30:00,1.08
2025-06-01 21:45:00,0.957
2025-06-01 22:00:00,0.977
2025-06-01 22:15:00,0.863
2025-06-01 22:30:00,1.17
2025-06-01 22:45:00,1.17
2025-06-01 23:00:00,1.07
2025-06-01 23:15:00,1.02
2025-06-01 23:30:00,0.977
2025-06-01 23:45:00,1.08
2025-06-02 00:00:00,1.11
2025-06-02 00:15:00,1.01
2025-06-02 00:30:00,1.10
2025-06-02 00:45:00,1.05
2025-06-02 01:00:00,0.998
2025-06-02 01:15:00,0.900
2025-06-02 01:30:00,0.940
2025-06-02 01:45:00,0.896
2025-06-02 02:00:00,0.850
2025-06-02 02:15:00,0.944
2025-06-02 02:30:00,0.953
2025-06-02 02:45:00,1.09
2025-06-02 03:00:00,1.02
2025-06-02 03:15:00,0.996
2025-06-02 03:30:00,1.10
2025-06-02 03:45:00,0.986
2025-06-02 04:00:00,1.01
2025-06-02 04:15:00,0.860
2025-06-02 04:30:00,0.865
2025-06-02 04:45:00,1.18
2025-06-02 05:00:00,1.15
2025-06-02 05:15:00,0.898
2025-06-02 05:30:00,0.766
2025-06-02 05:45:00,0.821
2025-06-02 06:00:00,0.808
2025-06-02 06:15:00,0.858
2025-06-02 06:30:00,1.03
2025-06-02 06:45:00,1.06
2025-06-02 07:00:00,0.971
2025-06-02 07:15:00,0.812
2025-06-02 07:30:00,0.581
2025-06-02 07:45:00,0.993
2025-06-02 08:00:00,1.15
2025-06-02 08:15:00,1.18
2025-06-02 08:30:00,1.06
2025-06-02 08:45:00,1.39
2025-06-02 09:00:00,1.56
2025-06-02 09:15:00,1.80
2025-06-02 09:30:00,1.53
2025-06-02 09:45:00,1.80
2025-06-02 10:00:00,2.07
2025-06-02 10:15:00,2.48
2025-06-02 10:30:00,2.65
2025-06-02 10:45:00,2.59
2025-06-02 11:00:00,2.69
2025-06-02 11:15:00,2.42
2025-06-02 11:30:00,2.22
2025-06-02 11:45:00,2.26
2025-06-02 12:00:00,2.57
2025-06-02 12:15:00,2.55
2025-06-02 12:30:00,2.36
2025-06-02 12:45:00,2.30
2025-06-02 13:00:00,2.15
2025-06-02 13:15:00,2.42
2025-06-02 13:30:00,2.56
2025-06-02 13:45:00,2.43
2025-06-02 14:00:00,2.86
2025-06-02 14:15:00,2.81
2025-06-02 14:30:00,2.70
2025-06-02 14:45:00,2.72
2025-06-02 15:00:00,2.70
2025-06-02 15:15:00,2.91
2025-06-02 15:30:00,2.68
2025-06-02 15:45:00,2.09
2025-06-02 16:00:00,1.82
2025-06-02 16:15:00,2.04
2025-06-02 16:30:00,2.16
2025-06-02 16:45:00,2.16
2025-06-02 17:00:00,2.01
2025-06-02 17:15:00,2.15
2025-06-02 17:30:00,2.26
2025-06-02 17:45:00,2.25
2025-06-02 18:00:00,2.77
2025-06-02 18:15:00,3.08
2025-06-02 18:30:00,2.87
2025-06-02 18:45:00,2.48
2025-06-02 19:00:00,2.02
2025-06-02 19:15:00,1.73
2025-06-02 19:30:00,2.01
2025-06-02 19:45:00,1.82
2025-06-02 20:00:00,1.94
2025-06-02 20:15:00,1.66
2025-06-02 20:30:00,0.810
2025-06-02 20:45:00,0.980
2025-06-02 21:00:00,1.13
2025-06-02 21:15:00,1.17
2025-06-02 21:30:00,1.55
2025-06-02 21:45:00,1.62
2025-06-02 22:00:00,1.42
2025-06-02 22:15:00,1.58
2025-06-02 22:30:00,1.71
2025-06-02 22:45:00,1.79
2025-06-02 23:00:00,1.87
2025-06-02 23:15:00,1.82
2025-06-02 23:30:00,1.99
2025-06-02 23:45:00,1.84
2025-06-03 00:00:00,1.72
2025-06-03 00:15:00,1.13
2025-06-03 00:30:00,1.29
2025-06-03 00:45:00,1.61
2025-06-03 01:00:00,1.77
2025-06-03 01:15:00,1.82
2025-06-03 01:30:00,1.73
2025-06-03 01:45:00,1.88
2025-06-03 02:00:00,1.61
2025-06-03 02:15:00,1.40
2025-06-03 02:30:00,1.32
2025-06-03 02:45:00,1.35
2025-06-03 03:00:00,1.20
2025-06-03 03:15:00,1.16
2025-06-03 03:30:00,1.22
2025-06-03 03:45:00,1.26
2025-06-03 04:00:00,1.26
2025-06-03 04:15:00,1.22
2025-06-03 04:30:00,1.21
2025-06-03 04:45:00,1.15
2025-06-03 05:00:00,1.18
2025-06-03 05:15:00,1.29
2025-06-03 05:30:00,1.14
2025-06-03 05:45:00,1.44
2025-06-03 06:00:00,1.28
2025-06-03 06:15:00,1.26
2025-06-03 06:30:00,1.33
2025-06-03 06:45:00,1.09
2025-06-03 07:00:00,1.05
2025-06-03 07:15:00,0.689
2025-06-03 07:30:00,0.930
2025-06-03 07:45:00,1.42
2025-06-03 08:00:00,1.41
2025-06-03 08:15:00,1.22
2025-06-03 08:30:00,1.65
2025-06-03 08:45:00,1.14
2025-06-03 09:00:00,0.817
2025-06-03 09:15:00,1.01
2025-06-03 09:30:00,1.68
2025-06-03 09:45:00,1.56
2025-06-03 10:00:00,1.55
2025-06-03 10:15:00,1.32
2025-06-03 10:30:00,1.36
2025-06-03 10:45:00,1.15
2025-06-03 11:00:00,1.41
2025-06-03 11:15:00,1.39
2025-06-03 11:30:00,1.56
2025-06-03 11:45:00,1.70
2025-06-03 12:00:00,1.44
2025-06-03 12:15:00,1.31
2025-06-03 12:30:00,1.69
2025-06-03 12:45:00,1.49
2025-06-03 13:00:00,1.36
2025-06-03 13:15:00,1.60
2025-06-03 13:30:00,1.84
2025-06-03 13:45:00,2.42
2025-06-03 14:00:00,2.62
2025-06-03 14:15:00,2.66
2025-06-03 14:30:00,2.39
2025-06-03 14:45:00,2.48
2025-06-03 15:00:00,2.86
2025-06-03 15:15:00,2.33
2025-06-03 15:30:00,2.37
2025-06-03 15:45:00,2.46
2025-06-03 16:00:00,2.40
2025-06-03 16:15:00,2.42
2025-06-03 16:30:00,2.68
2025-06-03 16:45:00,2.62
2025-06-03 17:00:00,2.61

