"Time","Fase A"
2025-06-01 00:00:00,-0.39
2025-06-01 00:15:00,-0.23
2025-06-01 00:30:00,-0.41
2025-06-01 00:45:00,-0.68
2025-06-01 01:00:00,-0.39
2025-06-01 01:15:00,-0.21
2025-06-01 01:30:00,0.129
2025-06-01 01:45:00,-0.69
2025-06-01 02:00:00,-0.57
2025-06-01 02:15:00,-0.42
2025-06-01 02:30:00,-0.057
2025-06-01 02:45:00,-0.47
2025-06-01 03:00:00,-0.71
2025-06-01 03:15:00,-0.60
2025-06-01 03:30:00,-0.095
2025-06-01 03:45:00,-0.52
2025-06-01 04:00:00,-0.89
2025-06-01 04:15:00,-0.73
2025-06-01 04:30:00,-0.61
2025-06-01 04:45:00,0.0637
2025-06-01 05:00:00,-0.18
2025-06-01 05:15:00,-0.31
2025-06-01 05:30:00,-0.57
2025-06-01 05:45:00,-0.15
2025-06-01 06:00:00,-0.31
2025-06-01 06:15:00,-0.39
2025-06-01 06:30:00,-0.56
2025-06-01 06:45:00,0.282
2025-06-01 07:00:00,-0.59
2025-06-01 07:15:00,-0.60
2025-06-01 07:30:00,-0.47
2025-06-01 07:45:00,-0.17
2025-06-01 17:30:00,-0.020

