"Time","Fase B"
2025-06-01 00:00:00,0.150
2025-06-01 00:15:00,0.203
2025-06-01 00:30:00,0.253
2025-06-01 00:45:00,0.256
2025-06-01 01:00:00,0.246
2025-06-01 01:15:00,0.284
2025-06-01 01:30:00,0.273
2025-06-01 01:45:00,0.274
2025-06-01 02:00:00,0.128
2025-06-01 02:15:00,0.123
2025-06-01 02:30:00,0.120
2025-06-01 02:45:00,0.108
2025-06-01 03:00:00,0.117
2025-06-01 03:15:00,0.133
2025-06-01 03:30:00,0.128
2025-06-01 03:45:00,0.120
2025-06-01 04:00:00,0.193
2025-06-01 04:15:00,0.344
2025-06-01 04:30:00,0.378
2025-06-01 04:45:00,0.323
2025-06-01 05:00:00,0.122
2025-06-01 05:15:00,0.259
2025-06-01 05:30:00,0.263
2025-06-01 05:45:00,0.265
2025-06-01 06:00:00,0.255
2025-06-01 06:15:00,0.123
2025-06-01 06:30:00,0.124
2025-06-01 06:45:00,0.122
2025-06-01 07:00:00,0.207
2025-06-01 07:15:00,0.254
2025-06-01 07:30:00,0.191
2025-06-01 07:45:00,0.121
2025-06-01 17:30:00,0.430
2025-06-01 17:45:00,0.395
2025-06-01 18:00:00,0.364
2025-06-01 18:15:00,0.360
2025-06-01 18:30:00,0.369
2025-06-01 18:45:00,0.350
2025-06-01 19:00:00,0.258
2025-06-01 19:15:00,0.121
2025-06-01 19:30:00,0.112
2025-06-01 19:45:00,0.127
2025-06-01 20:00:00,0.120
2025-06-01 20:15:00,0.138
2025-06-01 20:30:00,0.284
2025-06-01 20:45:00,0.378
2025-06-01 21:00:00,0.368
2025-06-01 21:15:00,0.269
2025-06-01 21:30:00,0.164
2025-06-01 21:45:00,0.140
2025-06-01 22:00:00,0.140
2025-06-01 22:15:00,0.125
2025-06-01 22:30:00,0.129
2025-06-01 22:45:00,0.190
2025-06-01 23:00:00,0.256
2025-06-01 23:15:00,0.394
2025-06-01 23:30:00,0.323
2025-06-01 23:45:00,0.270
2025-06-02 00:00:00,0.165
2025-06-02 00:15:00,0.210
2025-06-02 00:30:00,0.266
2025-06-02 00:45:00,0.280
2025-06-02 01:00:00,0.280
2025-06-02 01:15:00,0.299
2025-06-02 01:30:00,0.255
2025-06-02 01:45:00,0.252
2025-06-02 02:00:00,0.139
2025-06-02 02:15:00,0.142
2025-06-02 02:30:00,0.135
2025-06-02 02:45:00,0.132
2025-06-02 03:00:00,0.124
2025-06-02 03:15:00,0.126
2025-06-02 03:30:00,0.132
2025-06-02 03:45:00,0.158
2025-06-02 04:00:00,0.259
2025-06-02 04:15:00,0.369
2025-06-02 04:30:00,0.321
2025-06-02 04:45:00,0.261
2025-06-02 05:00:00,0.130
2025-06-02 05:15:00,0.132
2025-06-02 05:30:00,0.137
2025-06-02 05:45:00,0.135
2025-06-02 06:00:00,0.131
2025-06-02 06:15:00,0.125
2025-06-02 06:30:00,0.205
2025-06-02 06:45:00,0.126
2025-06-02 07:00:00,0.0723
2025-06-02 07:15:00,0.0539
2025-06-02 07:30:00,0.103
2025-06-02 07:45:00,0.275
2025-06-02 08:00:00,0.503
2025-06-02 08:15:00,1.81
2025-06-02 08:30:00,1.82
2025-06-02 08:45:00,1.70
2025-06-02 09:00:00,2.17
2025-06-02 09:15:00,3.16
2025-06-02 09:30:00,3.82
2025-06-02 09:45:00,3.69
2025-06-02 10:00:00,3.58
2025-06-02 10:15:00,3.47
2025-06-02 10:30:00,2.85
2025-06-02 10:45:00,2.68
2025-06-02 11:00:00,2.80
2025-06-02 11:15:00,2.84
2025-06-02 11:30:00,2.56
2025-06-02 11:45:00,2.84
2025-06-02 12:00:00,3.51
2025-06-02 12:15:00,3.59
2025-06-02 12:30:00,3.74
2025-06-02 12:45:00,3.95
2025-06-02 13:00:00,3.19
2025-06-02 13:15:00,2.84
2025-06-02 13:30:00,1.22
2025-06-02 13:45:00,1.02
2025-06-02 14:00:00,0.466
2025-06-02 14:15:00,0.518
2025-06-02 14:30:00,0.209
2025-06-02 14:45:00,0.0927
2025-06-02 15:00:00,0.277
2025-06-02 15:15:00,0.235
2025-06-02 15:30:00,0.362
2025-06-02 15:45:00,0.0785
2025-06-02 16:00:00,0.172
2025-06-02 16:15:00,0.218
2025-06-02 16:30:00,0.234
2025-06-02 16:45:00,0.115
2025-06-02 17:00:00,0.121
2025-06-02 17:15:00,0.172
2025-06-02 17:30:00,0.138
2025-06-02 17:45:00,0.139
2025-06-02 18:00:00,-0.013
2025-06-02 18:15:00,-0.090
2025-06-02 18:30:00,-0.0090
2025-06-02 18:45:00,0.0243
2025-06-02 19:00:00,0.189
2025-06-02 19:15:00,0.229
2025-06-02 19:30:00,0.202
2025-06-02 19:45:00,0.108
2025-06-02 20:00:00,0.186
2025-06-02 20:15:00,0.240
2025-06-02 20:30:00,0.247
2025-06-02 20:45:00,0.311
2025-06-02 21:00:00,0.236
2025-06-02 21:15:00,0.234
2025-06-02 21:30:00,0.135
2025-06-02 21:45:00,0.105
2025-06-02 22:00:00,0.120
2025-06-02 22:15:00,0.119
2025-06-02 22:30:00,0.119
2025-06-02 22:45:00,0.186
2025-06-02 23:00:00,0.320
2025-06-02 23:15:00,0.394
2025-06-02 23:30:00,0.373
2025-06-02 23:45:00,0.179
2025-06-03 00:00:00,0.203
2025-06-03 00:15:00,0.229
2025-06-03 00:30:00,0.231
2025-06-03 00:45:00,0.224
2025-06-03 01:00:00,0.159
2025-06-03 01:15:00,0.0987
2025-06-03 01:30:00,0.166
2025-06-03 01:45:00,0.241
2025-06-03 02:00:00,0.253
2025-06-03 02:15:00,0.242
2025-06-03 02:30:00,0.151
2025-06-03 02:45:00,0.104
2025-06-03 03:00:00,0.110
2025-06-03 03:15:00,0.102
2025-06-03 03:30:00,0.116
2025-06-03 03:45:00,0.103
2025-06-03 04:00:00,0.151
2025-06-03 04:15:00,0.236
2025-06-03 04:30:00,0.379
2025-06-03 04:45:00,0.246
2025-06-03 05:00:00,0.253
2025-06-03 05:15:00,0.185
2025-06-03 05:30:00,0.115
2025-06-03 05:45:00,0.104
2025-06-03 06:00:00,0.111
2025-06-03 06:15:00,0.107
2025-06-03 06:30:00,0.0986
2025-06-03 06:45:00,0.00414
2025-06-03 07:00:00,0.00789
2025-06-03 07:15:00,0.176
2025-06-03 07:30:00,-0.19
2025-06-03 07:45:00,2.17
2025-06-03 08:00:00,2.20
2025-06-03 08:15:00,2.26
2025-06-03 08:30:00,2.49
2025-06-03 08:45:00,2.50
2025-06-03 09:00:00,1.53
2025-06-03 09:15:00,1.49
2025-06-03 09:30:00,1.55
2025-06-03 09:45:00,2.32
2025-06-03 10:00:00,2.11
2025-06-03 10:15:00,2.19
2025-06-03 10:30:00,1.92
2025-06-03 10:45:00,2.72
2025-06-03 11:00:00,2.90
2025-06-03 11:15:00,2.75
2025-06-03 11:30:00,2.72
2025-06-03 11:45:00,2.39
2025-06-03 12:00:00,3.03
2025-06-03 12:15:00,3.02
2025-06-03 12:30:00,3.10
2025-06-03 12:45:00,2.75
2025-06-03 13:00:00,2.86
2025-06-03 13:15:00,2.50
2025-06-03 13:30:00,2.27
