"Time","Fase C"
2025-06-01 00:00:00,-0.93
2025-06-01 00:15:00,-0.52
2025-06-01 00:30:00,-0.81
2025-06-01 00:45:00,-0.95
2025-06-01 01:00:00,-0.76
2025-06-01 01:15:00,-0.58
2025-06-01 01:30:00,-0.33
2025-06-01 01:45:00,-0.78
2025-06-01 02:00:00,-0.84
2025-06-01 02:15:00,-0.67
2025-06-01 02:30:00,-0.27
2025-06-01 02:45:00,-0.92
2025-06-01 03:00:00,-1.00
2025-06-01 03:15:00,-1.00
2025-06-01 03:30:00,-0.35
2025-06-01 03:45:00,-0.85
2025-06-01 04:00:00,-0.99
2025-06-01 04:15:00,-0.82
2025-06-01 04:30:00,-0.65
2025-06-01 04:45:00,-0.53
2025-06-01 05:00:00,-0.92
2025-06-01 05:15:00,-0.93
2025-06-01 05:30:00,-0.83
2025-06-01 05:45:00,-0.43
2025-06-01 06:00:00,-0.97
2025-06-01 06:15:00,-0.87
2025-06-01 06:30:00,-0.94
2025-06-01 06:45:00,-0.33
2025-06-01 07:00:00,-0.73
2025-06-01 07:15:00,-0.88
2025-06-01 07:30:00,-0.79
2025-06-01 07:45:00,-0.47
2025-06-01 17:30:00,-1.1

