"Time","Fase A"
2025-06-01 00:15:00,-0.32
2025-06-01 00:45:00,-0.79
2025-06-01 01:15:00,-0.29
2025-06-01 01:30:00,-0.40
2025-06-01 02:00:00,-0.79
2025-06-01 02:15:00,-0.59
2025-06-01 02:30:00,-0.45
2025-06-01 02:45:00,-0.59
2025-06-01 03:00:00,-0.71
2025-06-01 03:15:00,-0.72
2025-06-01 03:30:00,-0.43
2025-06-01 03:45:00,-0.46
2025-06-01 04:00:00,-0.49
2025-06-01 04:15:00,-0.73
2025-06-01 04:30:00,-0.58
2025-06-01 04:45:00,-0.59
2025-06-01 05:00:00,-0.44
2025-06-01 05:15:00,-0.60
2025-06-01 05:30:00,-0.72
2025-06-01 05:45:00,-0.61
2025-06-01 06:00:00,-0.47
2025-06-01 06:15:00,-0.50
2025-06-01 06:30:00,-0.59
2025-06-01 06:45:00,-0.50
2025-06-01 07:00:00,-0.60
2025-06-01 07:15:00,-0.59
2025-06-01 07:30:00,-0.59
2025-06-01 07:45:00,-0.69
2025-06-01 17:45:00,-0.22
2025-06-01 18:45:00,-0.35
2025-06-01 20:15:00,-0.36
2025-06-01 21:00:00,-0.36
2025-06-01 21:15:00,-0.36
2025-06-01 21:30:00,-0.62
2025-06-01 21:45:00,-0.35
2025-06-01 22:15:00,-0.36
2025-06-01 23:00:00,-0.42
2025-06-01 23:15:00,-0.61
2025-06-01 23:30:00,-0.48
2025-06-01 23:45:00,-0.35
2025-06-02 00:00:00,-0.61
2025-06-02 00:15:00,-0.42
2025-06-02 00:30:00,-0.76
2025-06-02 00:45:00,-0.73
2025-06-02 01:00:00,-0.45
2025-06-02 01:15:00,-0.48
2025-06-02 01:30:00,-0.25
2025-06-02 01:45:00,-0.74
2025-06-02 02:00:00,-0.74
2025-06-02 02:15:00,-0.36
2025-06-02 02:30:00,-0.59
2025-06-02 02:45:00,-0.32
2025-06-02 03:00:00,-0.61
2025-06-02 03:15:00,-0.78
2025-06-02 03:30:00,-0.52
2025-06-02 04:00:00,-0.20
2025-06-02 04:15:00,-0.72
2025-06-02 04:30:00,-0.73
2025-06-02 04:45:00,-0.58
2025-06-02 05:00:00,-0.58
2025-06-02 05:15:00,-0.37
2025-06-02 05:30:00,-0.64
2025-06-02 05:45:00,-0.53
2025-06-02 06:00:00,-0.72
2025-06-02 06:15:00,-0.36
2025-06-02 06:30:00,-0.19
2025-06-02 06:45:00,-0.46
2025-06-02 07:00:00,-0.50
2025-06-02 07:30:00,-0.33
2025-06-02 07:45:00,-0.43
2025-06-02 08:00:00,-0.67
2025-06-02 08:15:00,-0.48
2025-06-02 08:30:00,-0.37
2025-06-02 08:45:00,0.0233
2025-06-02 09:00:00,0.805
2025-06-02 09:15:00,1.03
2025-06-02 09:30:00,0.475
2025-06-02 10:00:00,0.920
2025-06-02 10:15:00,0.758
2025-06-02 10:30:00,0.815
2025-06-02 10:45:00,0.881
2025-06-02 11:00:00,0.739
2025-06-02 11:15:00,0.834
2025-06-02 11:30:00,0.785
2025-06-02 11:45:00,0.943
2025-06-02 12:00:00,0.925
