"Time","Fase B"
2025-06-01 00:00:00,9.32
2025-06-01 00:15:00,9.88
2025-06-01 00:30:00,8.99
2025-06-01 00:45:00,8.45
2025-06-01 01:00:00,9.10
2025-06-01 01:15:00,9.24
2025-06-01 01:30:00,9.29
2025-06-01 01:45:00,8.64
2025-06-01 02:00:00,9.21
2025-06-01 02:15:00,9.25
2025-06-01 02:30:00,9.37
2025-06-01 02:45:00,8.65
2025-06-01 03:00:00,8.46
2025-06-01 03:15:00,8.92
2025-06-01 03:30:00,9.89
2025-06-01 03:45:00,9.46
2025-06-01 04:00:00,8.14
2025-06-01 04:15:00,8.74
2025-06-01 04:30:00,8.60
2025-06-01 04:45:00,9.32
2025-06-01 05:00:00,9.08
2025-06-01 05:15:00,9.29
2025-06-01 05:30:00,8.41
2025-06-01 05:45:00,9.35
2025-06-01 06:00:00,9.10
2025-06-01 06:15:00,9.46
2025-06-01 06:30:00,9.04
2025-06-01 06:45:00,10.1
2025-06-01 07:00:00,8.52
2025-06-01 07:15:00,8.83
2025-06-01 07:30:00,9.05
2025-06-01 07:45:00,9.52
2025-06-01 17:30:00,6.78

