"Time","Fase B"
2025-06-01 17:30:00,3.82
2025-06-01 17:45:00,3.85
2025-06-01 18:00:00,3.49
2025-06-01 18:15:00,3.28
2025-06-01 18:30:00,3.16
2025-06-01 18:45:00,3.05
2025-06-01 19:00:00,2.92
2025-06-01 19:15:00,2.84
2025-06-01 19:30:00,2.82
2025-06-01 19:45:00,2.67
2025-06-01 20:00:00,2.58
2025-06-01 20:15:00,2.64
2025-06-01 20:30:00,2.60
2025-06-01 20:45:00,2.69
2025-06-01 21:00:00,2.54
2025-06-01 21:15:00,2.63
2025-06-01 21:30:00,2.76
2025-06-01 21:45:00,2.62
2025-06-01 22:00:00,2.63
2025-06-01 22:15:00,2.53
2025-06-01 22:30:00,2.83
2025-06-01 22:45:00,2.78
2025-06-01 23:00:00,2.71
2025-06-01 23:15:00,2.63
2025-06-01 23:30:00,2.65
2025-06-01 23:45:00,2.72
2025-06-02 00:00:00,2.74
2025-06-02 00:15:00,2.62
2025-06-02 00:30:00,2.79
2025-06-02 00:45:00,2.70
2025-06-02 01:00:00,2.64
2025-06-02 01:15:00,2.54
2025-06-02 01:30:00,2.59
2025-06-02 01:45:00,2.54
2025-06-02 02:00:00,2.56
2025-06-02 02:15:00,2.60
2025-06-02 02:30:00,2.64
2025-06-02 02:45:00,2.74
2025-06-02 03:00:00,2.69
2025-06-02 03:15:00,2.63
2025-06-02 03:30:00,2.75
2025-06-02 03:45:00,2.61
2025-06-02 04:00:00,2.67
2025-06-02 04:15:00,2.52
2025-06-02 04:30:00,2.55
2025-06-02 04:45:00,2.85
2025-06-02 05:00:00,2.83
2025-06-02 05:15:00,2.55
2025-06-02 05:30:00,2.45
2025-06-02 05:45:00,2.61
2025-06-02 06:00:00,2.49
2025-06-02 06:15:00,2.55
2025-06-02 06:30:00,2.74
2025-06-02 06:45:00,3.30
2025-06-02 07:00:00,4.32
2025-06-02 07:15:00,4.76
2025-06-02 07:30:00,4.48
2025-06-02 07:45:00,11.7
2025-06-02 08:00:00,15.0
2025-06-02 08:15:00,16.5
2025-06-02 08:30:00,16.6
2025-06-02 08:45:00,20.7
2025-06-02 09:00:00,22.4
2025-06-02 09:15:00,23.6
2025-06-02 09:30:00,24.0
2025-06-02 09:45:00,24.4
2025-06-02 10:00:00,26.2
2025-06-02 10:15:00,28.9
2025-06-02 10:30:00,29.0
2025-06-02 10:45:00,29.6
2025-06-02 11:00:00,32.3
2025-06-02 11:15:00,35.0
2025-06-02 11:30:00,33.8
2025-06-02 11:45:00,33.8
2025-06-02 12:00:00,30.9
2025-06-02 12:15:00,30.4
2025-06-02 12:30:00,30.4
2025-06-02 12:45:00,29.3
2025-06-02 13:00:00,30.6
2025-06-02 13:15:00,31.6
2025-06-02 13:30:00,32.8
2025-06-02 13:45:00,34.2
2025-06-02 14:00:00,34.5
2025-06-02 14:15:00,32.7
2025-06-02 14:30:00,32.4
2025-06-02 14:45:00,32.5
2025-06-02 15:00:00,32.2
2025-06-02 15:15:00,32.9
2025-06-02 15:30:00,30.5
2025-06-02 15:45:00,27.1
2025-06-02 16:00:00,24.0
2025-06-02 16:15:00,22.7
2025-06-02 16:30:00,23.3
2025-06-02 16:45:00,25.9
2025-06-02 17:00:00,22.2
2025-06-02 17:15:00,20.4
2025-06-02 17:30:00,20.5
2025-06-02 17:45:00,18.4
2025-06-02 18:00:00,18.0
2025-06-02 18:15:00,21.0
2025-06-02 18:30:00,20.5
2025-06-02 18:45:00,18.9
2025-06-02 19:00:00,18.1
2025-06-02 19:15:00,17.2
2025-06-02 19:30:00,18.0
2025-06-02 19:45:00,16.7
2025-06-02 20:00:00,16.4
2025-06-02 20:15:00,15.8
2025-06-02 20:30:00,11.1
2025-06-02 20:45:00,10.2
2025-06-02 21:00:00,11.1
2025-06-02 21:15:00,9.53
2025-06-02 21:30:00,9.92
2025-06-02 21:45:00,8.75
2025-06-02 22:00:00,7.76
2025-06-02 22:15:00,8.31
2025-06-02 22:30:00,7.30
2025-06-02 22:45:00,7.60
2025-06-02 23:00:00,6.29
2025-06-02 23:15:00,6.25
2025-06-02 23:30:00,6.81
2025-06-02 23:45:00,6.17
2025-06-03 00:00:00,6.73
2025-06-03 00:15:00,4.72
2025-06-03 00:30:00,5.56
2025-06-03 00:45:00,6.30
2025-06-03 01:00:00,6.28
2025-06-03 01:15:00,6.80
2025-06-03 01:30:00,6.23
2025-06-03 01:45:00,6.89
2025-06-03 02:00:00,5.67
2025-06-03 02:15:00,5.15
2025-06-03 02:30:00,5.15
2025-06-03 02:45:00,4.88
2025-06-03 03:00:00,5.24
2025-06-03 03:15:00,4.73
2025-06-03 03:30:00,5.25
2025-06-03 03:45:00,4.88
2025-06-03 04:00:00,4.82
2025-06-03 04:15:00,5.32
2025-06-03 04:30:00,4.78
2025-06-03 04:45:00,5.26
2025-06-03 05:00:00,4.81
2025-06-03 05:15:00,5.18
2025-06-03 05:30:00,4.94
2025-06-03 05:45:00,4.98
2025-06-03 06:00:00,5.37
2025-06-03 06:15:00,4.81
2025-06-03 06:30:00,5.48
2025-06-03 06:45:00,5.25
2025-06-03 07:00:00,5.34
2025-06-03 07:15:00,6.10
2025-06-03 07:30:00,10.4
2025-06-03 07:45:00,15.2
2025-06-03 08:00:00,14.6
2025-06-03 08:15:00,16.5
2025-06-03 08:30:00,19.1
2025-06-03 08:45:00,17.3
2025-06-03 09:00:00,17.3
2025-06-03 09:15:00,19.7
2025-06-03 09:30:00,22.2
2025-06-03 09:45:00,20.7
2025-06-03 10:00:00,22.3
2025-06-03 10:15:00,22.2
2025-06-03 10:30:00,22.9
2025-06-03 10:45:00,21.2
2025-06-03 11:00:00,22.3
2025-06-03 11:15:00,23.2
2025-06-03 11:30:00,21.2
2025-06-03 11:45:00,21.8
2025-06-03 12:00:00,19.8
2025-06-03 12:15:00,17.5
2025-06-03 12:30:00,20.9
2025-06-03 12:45:00,18.6
2025-06-03 13:00:00,19.1
2025-06-03 13:15:00,20.3
2025-06-03 13:30:00,26.5
2025-06-03 13:45:00,31.8
2025-06-03 14:00:00,31.0
2025-06-03 14:15:00,31.2
2025-06-03 14:30:00,28.3
2025-06-03 14:45:00,27.3
2025-06-03 15:00:00,27.6
2025-06-03 15:15:00,23.9
2025-06-03 15:30:00,25.6
2025-06-03 15:45:00,26.0
2025-06-03 16:00:00,25.8
2025-06-03 16:15:00,25.1
2025-06-03 16:30:00,24.9
2025-06-03 16:45:00,23.9
2025-06-03 17:00:00,20.1

