"Time","Fase A"
2025-06-01 17:30:00,1.49
2025-06-01 17:45:00,1.39
2025-06-01 18:00:00,0.508
2025-06-01 18:15:00,0.462
2025-06-01 18:30:00,0.384
2025-06-01 18:45:00,0.288
2025-06-01 19:00:00,0.309
2025-06-01 19:15:00,0.0256
2025-06-01 19:30:00,0.392
2025-06-01 19:45:00,0.176
2025-06-01 20:00:00,0.0402
2025-06-01 20:15:00,-0.081
2025-06-01 20:30:00,0.292
2025-06-01 20:45:00,0.158
2025-06-01 21:00:00,0.0907
2025-06-01 21:15:00,0.0931
2025-06-01 21:30:00,0.106
2025-06-01 21:45:00,-0.088
2025-06-01 22:00:00,0.120
2025-06-01 22:15:00,0.271
2025-06-01 22:30:00,0.240
2025-06-01 22:45:00,0.0368
2025-06-01 23:00:00,0.0470
2025-06-01 23:15:00,0.108
2025-06-01 23:30:00,0.0373
2025-06-01 23:45:00,-0.024
2025-06-02 00:00:00,0.350
2025-06-02 00:15:00,0.124
2025-06-02 00:30:00,0.0177
2025-06-02 00:45:00,0.101
2025-06-02 01:00:00,0.00745
2025-06-02 01:15:00,0.278
2025-06-02 01:30:00,0.255
2025-06-02 01:45:00,0.166
2025-06-02 02:00:00,0.0481
2025-06-02 02:15:00,-0.0049
2025-06-02 02:30:00,-0.12
2025-06-02 02:45:00,-0.11
2025-06-02 03:00:00,0.178
2025-06-02 03:15:00,0.173
2025-06-02 03:30:00,-0.049
2025-06-02 03:45:00,-0.038
2025-06-02 04:00:00,-0.080
2025-06-02 04:15:00,-0.031
2025-06-02 04:30:00,0.213
2025-06-02 04:45:00,0.217
2025-06-02 05:00:00,-0.14
2025-06-02 05:15:00,-0.14
2025-06-02 05:30:00,0.251
2025-06-02 05:45:00,0.0449
2025-06-02 06:00:00,-0.19
2025-06-02 06:15:00,0.104
2025-06-02 06:30:00,-0.013
2025-06-02 06:45:00,-0.27
2025-06-02 07:00:00,-0.21
2025-06-02 07:15:00,-0.045
2025-06-02 07:30:00,0.209
2025-06-02 07:45:00,0.623
2025-06-02 08:00:00,0.977
2025-06-02 08:15:00,0.758
2025-06-02 08:30:00,0.440
2025-06-02 08:45:00,0.823
2025-06-02 09:00:00,1.07
2025-06-02 09:15:00,1.04
2025-06-02 09:30:00,1.09
2025-06-02 09:45:00,1.79
2025-06-02 10:00:00,1.75
2025-06-02 10:15:00,2.34
2025-06-02 10:30:00,1.99
2025-06-02 10:45:00,1.92
2025-06-02 11:00:00,1.94
2025-06-02 11:15:00,2.11
2025-06-02 11:30:00,2.41
2025-06-02 11:45:00,2.19
2025-06-02 12:00:00,2.63
2025-06-02 12:15:00,2.49
2025-06-02 12:30:00,2.35
2025-06-02 12:45:00,2.29
2025-06-02 13:00:00,2.28
2025-06-02 13:15:00,2.48
2025-06-02 13:30:00,2.33
2025-06-02 13:45:00,2.51
2025-06-02 14:00:00,3.78
2025-06-02 14:15:00,4.20
2025-06-02 14:30:00,3.83
2025-06-02 14:45:00,3.65
2025-06-02 15:00:00,4.01
2025-06-02 15:15:00,4.51
2025-06-02 15:30:00,4.02
2025-06-02 15:45:00,3.67
2025-06-02 16:00:00,3.62
2025-06-02 16:15:00,3.22
2025-06-02 16:30:00,3.06
2025-06-02 16:45:00,3.10
2025-06-02 17:00:00,3.14
2025-06-02 17:15:00,2.19
2025-06-02 17:30:00,1.51
2025-06-02 17:45:00,0.855
2025-06-02 18:00:00,0.884
2025-06-02 18:15:00,0.831
2025-06-02 18:30:00,1.35
2025-06-02 18:45:00,1.34
2025-06-02 19:00:00,1.09
2025-06-02 19:15:00,1.28
2025-06-02 19:30:00,1.05
2025-06-02 19:45:00,1.11
2025-06-02 20:00:00,1.06
2025-06-02 20:15:00,1.11
2025-06-02 20:30:00,0.882
2025-06-02 20:45:00,1.23
2025-06-02 21:00:00,0.487
2025-06-02 21:15:00,0.0179
2025-06-02 21:30:00,0.179
2025-06-02 21:45:00,0.0628
2025-06-02 22:00:00,0.395
2025-06-02 22:15:00,0.456
2025-06-02 22:30:00,0.334
2025-06-02 22:45:00,0.515
2025-06-02 23:00:00,0.483
2025-06-02 23:15:00,0.555
2025-06-02 23:30:00,0.682
2025-06-02 23:45:00,0.684
2025-06-03 00:00:00,0.552
2025-06-03 00:15:00,0.487
2025-06-03 00:30:00,0.432
2025-06-03 00:45:00,0.477
2025-06-03 01:00:00,0.330
2025-06-03 01:15:00,0.279
2025-06-03 01:30:00,0.602
2025-06-03 01:45:00,0.398
2025-06-03 02:00:00,0.447
2025-06-03 02:15:00,0.482
2025-06-03 02:30:00,0.586
2025-06-03 02:45:00,0.491
2025-06-03 03:00:00,0.641
2025-06-03 03:15:00,0.656
2025-06-03 03:30:00,0.467
2025-06-03 03:45:00,0.619
2025-06-03 04:00:00,0.690
2025-06-03 04:15:00,0.650
2025-06-03 04:30:00,0.315
2025-06-03 04:45:00,0.542
2025-06-03 05:00:00,0.370
2025-06-03 05:15:00,0.499
2025-06-03 05:30:00,0.392
2025-06-03 05:45:00,0.332
2025-06-03 06:00:00,0.491
2025-06-03 06:15:00,0.530
2025-06-03 06:30:00,0.547
2025-06-03 06:45:00,0.149
2025-06-03 07:00:00,0.0967
2025-06-03 07:15:00,-0.054
2025-06-03 07:30:00,-0.074
2025-06-03 07:45:00,0.247
2025-06-03 08:00:00,0.792
2025-06-03 08:15:00,0.935
2025-06-03 08:30:00,1.93
2025-06-03 08:45:00,1.59
2025-06-03 09:00:00,1.65
2025-06-03 09:15:00,2.01
2025-06-03 09:30:00,3.41
2025-06-03 09:45:00,3.00
2025-06-03 10:00:00,3.28
2025-06-03 10:15:00,3.13
2025-06-03 10:30:00,2.92
2025-06-03 10:45:00,3.01
2025-06-03 11:00:00,2.82
2025-06-03 11:15:00,2.98
2025-06-03 11:30:00,2.94
2025-06-03 11:45:00,2.87
2025-06-03 12:00:00,3.05
2025-06-03 12:15:00,2.82
2025-06-03 12:30:00,2.79
2025-06-03 12:45:00,3.35
2025-06-03 13:00:00,3.28
2025-06-03 13:15:00,3.33
2025-06-03 13:30:00,2.67
2025-06-03 13:45:00,2.59
2025-06-03 14:00:00,3.29
2025-06-03 14:15:00,3.24
2025-06-03 14:30:00,3.75
2025-06-03 14:45:00,3.84
2025-06-03 15:00:00,4.00
2025-06-03 15:15:00,4.34
2025-06-03 15:30:00,3.98
2025-06-03 15:45:00,4.14
2025-06-03 16:00:00,3.87
2025-06-03 16:15:00,4.59
2025-06-03 16:30:00,4.10
2025-06-03 16:45:00,4.07
2025-06-03 17:00:00,4.01

