"Time","Fase C"
2025-10-17 11:30:00,1.72
2025-10-17 12:00:00,1.39
2025-10-17 12:30:00,1.39
2025-10-17 12:45:00,1.37
2025-10-17 13:00:00,2.54
2025-10-17 13:15:00,2.67
2025-10-17 13:30:00,2.68
2025-10-17 13:45:00,2.95
2025-10-17 14:00:00,3.14
2025-10-17 14:15:00,2.73
2025-10-17 14:30:00,5.36
2025-10-17 14:45:00,30.6
2025-10-17 15:00:00,36.9
2025-10-17 15:15:00,30.1
2025-10-17 15:30:00,29.9
2025-10-17 15:45:00,26.9
2025-10-17 16:00:00,27.3
2025-10-17 16:15:00,26.9
2025-10-17 16:30:00,25.7
2025-10-17 16:45:00,28.3
2025-10-17 17:00:00,27.4
2025-10-17 17:15:00,29.4
2025-10-17 17:30:00,29.2
2025-10-17 17:45:00,30.5
2025-10-17 18:00:00,28.0
2025-10-17 18:15:00,30.1
2025-10-17 18:30:00,28.1
2025-10-17 18:45:00,29.2
2025-10-17 19:00:00,27.8
2025-10-17 19:15:00,26.5
2025-10-17 19:30:00,24.7
2025-10-17 19:45:00,25.3
2025-10-17 20:00:00,17.5
2025-10-17 20:15:00,1.10
2025-10-17 20:30:00,0.255
2025-10-17 20:45:00,0.270
2025-10-17 21:00:00,0.307
2025-10-17 21:15:00,0.252
2025-10-17 21:30:00,0.258
2025-10-17 21:45:00,0.281
2025-10-17 22:00:00,0.320
2025-10-17 22:15:00,0.240
2025-10-17 22:30:00,0.291
2025-10-17 22:45:00,0.244
2025-10-17 23:00:00,0.265
2025-10-17 23:15:00,0.345
2025-10-17 23:30:00,0.317
2025-10-17 23:45:00,0.278
2025-10-18 00:00:00,0.261
2025-10-18 00:15:00,0.278
2025-10-18 00:30:00,0.240
2025-10-18 00:45:00,0.287
2025-10-18 01:00:00,0.242
2025-10-18 01:15:00,0.268
2025-10-18 01:30:00,0.274
2025-10-18 01:45:00,0.266
2025-10-18 02:00:00,0.273
2025-10-18 02:15:00,0.268
2025-10-18 02:30:00,0.260
2025-10-18 02:45:00,0.246
2025-10-18 03:00:00,0.282
2025-10-18 03:15:00,0.251
2025-10-18 03:30:00,0.256
2025-10-18 03:45:00,0.269
2025-10-18 04:00:00,0.265
2025-10-18 04:15:00,0.257
2025-10-18 04:30:00,0.360
2025-10-18 04:45:00,0.329
2025-10-18 05:00:00,0.247
2025-10-18 05:15:00,0.270
2025-10-18 05:30:00,0.267
2025-10-18 05:45:00,0.253
2025-10-18 06:00:00,0.275
2025-10-18 06:15:00,0.262
2025-10-18 06:30:00,0.248
2025-10-18 06:45:00,0.267
2025-10-18 07:00:00,0.271
2025-10-18 07:15:00,0.253
2025-10-18 07:30:00,0.284
2025-10-18 07:45:00,1.23
2025-10-18 08:00:00,2.24
2025-10-18 08:15:00,2.35
2025-10-18 08:30:00,2.78
2025-10-18 08:45:00,2.49
2025-10-18 09:00:00,2.71
2025-10-18 09:15:00,2.74
2025-10-18 09:30:00,2.62
