"Time","Fase B"
2025-10-17 09:45:00,0.981
2025-10-17 10:00:00,1.70
2025-10-17 10:15:00,1.76
2025-10-17 10:30:00,1.63
2025-10-17 10:45:00,1.75
2025-10-17 11:00:00,1.80
2025-10-17 11:15:00,1.80
2025-10-17 11:30:00,1.77
2025-10-17 11:45:00,1.66
2025-10-17 12:00:00,1.42
2025-10-17 12:15:00,1.50
2025-10-17 12:30:00,1.52
2025-10-17 12:45:00,1.94
2025-10-17 13:00:00,2.76
2025-10-17 13:15:00,2.47
2025-10-17 13:30:00,2.49
2025-10-17 13:45:00,2.41
2025-10-17 14:00:00,2.55
2025-10-17 14:15:00,2.35
2025-10-17 14:30:00,4.07
2025-10-17 14:45:00,20.4
2025-10-17 15:00:00,36.9
2025-10-17 15:15:00,31.4
2025-10-17 15:30:00,29.7
2025-10-17 15:45:00,31.5
2025-10-17 16:00:00,26.8
2025-10-17 16:15:00,27.1
2025-10-17 16:30:00,26.0
2025-10-17 16:45:00,26.9
2025-10-17 17:00:00,28.7
2025-10-17 17:15:00,31.7
2025-10-17 17:30:00,31.9
2025-10-17 17:45:00,32.7
2025-10-17 18:00:00,30.8
2025-10-17 18:15:00,31.7
2025-10-17 18:30:00,30.2
2025-10-17 18:45:00,31.6
2025-10-17 19:00:00,29.2
2025-10-17 19:15:00,27.4
2025-10-17 19:30:00,25.9
2025-10-17 19:45:00,26.2
2025-10-17 20:00:00,21.2
2025-10-17 20:15:00,2.29
2025-10-17 20:30:00,1.16
2025-10-17 20:45:00,1.13
2025-10-17 21:00:00,1.16
2025-10-17 21:15:00,1.15
2025-10-17 21:30:00,0.685
2025-10-17 21:45:00,0.241
2025-10-17 22:00:00,0.287
2025-10-17 22:15:00,0.230
2025-10-17 22:30:00,0.231
2025-10-17 22:45:00,0.270
2025-10-17 23:00:00,0.259
2025-10-17 23:15:00,0.230
2025-10-17 23:30:00,0.238
2025-10-17 23:45:00,0.261
2025-10-18 00:00:00,0.250
2025-10-18 00:15:00,0.233
2025-10-18 00:30:00,0.246
2025-10-18 00:45:00,0.283
2025-10-18 01:00:00,0.232
2025-10-18 01:15:00,0.236
2025-10-18 01:30:00,0.254
2025-10-18 01:45:00,0.261
2025-10-18 02:00:00,0.235
2025-10-18 02:15:00,0.235
2025-10-18 02:30:00,0.268
2025-10-18 02:45:00,0.242
2025-10-18 03:00:00,0.230
2025-10-18 03:15:00,0.252
2025-10-18 03:30:00,0.295
2025-10-18 03:45:00,0.230
2025-10-18 04:00:00,0.230
2025-10-18 04:15:00,0.259
2025-10-18 04:30:00,0.271
2025-10-18 04:45:00,0.231
2025-10-18 05:00:00,0.230
2025-10-18 05:15:00,0.259
2025-10-18 05:30:00,0.248
2025-10-18 05:45:00,0.230
2025-10-18 06:00:00,0.245
2025-10-18 06:15:00,0.280
2025-10-18 06:30:00,0.233
2025-10-18 06:45:00,0.230
2025-10-18 07:00:00,0.358
2025-10-18 07:15:00,0.397
2025-10-18 07:30:00,0.324
2025-10-18 07:45:00,0.930
2025-10-18 08:00:00,1.61
2025-10-18 08:15:00,1.89
2025-10-18 08:30:00,2.02
2025-10-18 08:45:00,1.97
2025-10-18 09:00:00,1.97
2025-10-18 09:15:00,1.97
2025-10-18 09:30:00,1.91
2025-10-18 09:45:00,3.97
2025-10-18 10:00:00,4.92
2025-10-18 10:15:00,2.13
2025-10-18 10:30:00,2.48
2025-10-18 10:45:00,3.06
2025-10-18 11:00:00,3.34
2025-10-18 11:15:00,2.44
2025-10-18 11:30:00,2.09
2025-10-18 11:45:00,2.88
2025-10-18 12:00:00,2.89
2025-10-18 12:15:00,3.03
2025-10-18 12:30:00,3.40
2025-10-18 12:45:00,3.78
2025-10-18 13:00:00,3.85
2025-10-18 13:15:00,2.67
2025-10-18 13:30:00,2.20
2025-10-18 13:45:00,2.62
2025-10-18 14:00:00,3.18
2025-10-18 14:15:00,3.16
2025-10-18 14:30:00,3.52
2025-10-18 14:45:00,3.00
2025-10-18 15:00:00,3.04
2025-10-18 15:15:00,2.69
2025-10-18 15:30:00,2.97
2025-10-18 15:45:00,2.95
2025-10-18 16:00:00,3.06
2025-10-18 16:15:00,2.86
2025-10-18 16:30:00,2.83
2025-10-18 16:45:00,2.82
2025-10-18 17:00:00,2.84
2025-10-18 17:15:00,2.01
2025-10-18 17:30:00,1.42
2025-10-18 17:45:00,1.44
2025-10-18 18:00:00,0.868
2025-10-18 18:15:00,0.261
2025-10-18 18:30:00,0.254
2025-10-18 18:45:00,0.283
2025-10-18 19:00:00,0.246
2025-10-18 19:15:00,0.239
2025-10-18 19:30:00,0.262
2025-10-18 19:45:00,0.254
2025-10-18 20:00:00,0.240
2025-10-18 20:15:00,0.240
2025-10-18 20:30:00,0.279
2025-10-18 20:45:00,0.236
2025-10-18 21:00:00,0.235
2025-10-18 21:15:00,0.244
2025-10-18 21:30:00,0.266
2025-10-18 21:45:00,0.248
2025-10-18 22:00:00,0.235
2025-10-18 22:15:00,0.282
2025-10-18 22:30:00,0.238
2025-10-18 22:45:00,0.275
2025-10-18 23:00:00,0.242
2025-10-18 23:15:00,0.277
2025-10-18 23:30:00,0.236
2025-10-18 23:45:00,0.239
2025-10-19 00:00:00,0.265
2025-10-19 00:15:00,0.261
2025-10-19 00:30:00,0.243
2025-10-19 00:45:00,0.263
2025-10-19 01:00:00,0.288
2025-10-19 01:15:00,0.250
2025-10-19 01:30:00,0.247
2025-10-19 01:45:00,0.256
2025-10-19 02:00:00,0.280
2025-10-19 02:15:00,0.253
2025-10-19 02:30:00,0.243
2025-10-19 02:45:00,0.263
2025-10-19 03:00:00,0.257
2025-10-19 03:15:00,0.236
2025-10-19 03:30:00,0.235
2025-10-19 03:45:00,0.294
2025-10-19 04:00:00,0.254
2025-10-19 04:15:00,0.238
2025-10-19 04:30:00,0.246
2025-10-19 04:45:00,0.284
2025-10-19 05:00:00,0.247
2025-10-19 05:15:00,0.239
2025-10-19 05:30:00,0.258
2025-10-19 05:45:00,0.252
2025-10-19 06:00:00,0.245
2025-10-19 06:15:00,0.234
2025-10-19 06:30:00,0.273
2025-10-19 06:45:00,0.243
2025-10-19 07:00:00,0.246
2025-10-19 07:15:00,0.259
2025-10-19 07:30:00,0.283
2025-10-19 07:45:00,0.241
2025-10-19 08:00:00,0.243
2025-10-19 08:15:00,0.249
2025-10-19 08:30:00,0.270
2025-10-19 08:45:00,0.245
2025-10-19 09:00:00,0.246
2025-10-19 09:15:00,0.271
2025-10-19 09:30:00,0.294
2025-10-19 09:45:00,0.263
2025-10-19 10:00:00,0.250
2025-10-19 10:15:00,0.284
2025-10-19 10:30:00,0.264
2025-10-19 10:45:00,0.242
2025-10-19 11:00:00,0.237
2025-10-19 11:15:00,0.281
2025-10-19 11:30:00,0.243
2025-10-19 11:45:00,0.243
2025-10-19 12:00:00,0.258
2025-10-19 12:15:00,0.260
2025-10-19 12:30:00,0.240
2025-10-19 12:45:00,0.243
2025-10-19 13:00:00,0.269
2025-10-19 13:15:00,0.270
2025-10-19 13:30:00,0.261
2025-10-19 13:45:00,0.248
2025-10-19 14:00:00,0.286
2025-10-19 14:15:00,0.242
2025-10-19 14:30:00,0.240
2025-10-19 14:45:00,0.243
2025-10-19 15:00:00,0.283
2025-10-19 15:15:00,0.244
2025-10-19 15:30:00,0.244
2025-10-19 15:45:00,0.258
2025-10-19 16:00:00,0.261
2025-10-19 16:15:00,0.236
2025-10-19 16:30:00,0.251
2025-10-19 16:45:00,0.284
2025-10-19 17:00:00,0.241
2025-10-19 17:15:00,0.235
2025-10-19 17:30:00,0.242
2025-10-19 17:45:00,0.281
2025-10-19 18:00:00,0.234
2025-10-19 18:15:00,0.234
2025-10-19 18:30:00,0.240
2025-10-19 18:45:00,0.281
2025-10-19 19:00:00,0.234
2025-10-19 19:15:00,0.240
2025-10-19 19:30:00,0.267
2025-10-19 19:45:00,0.271
2025-10-19 20:00:00,0.241
2025-10-19 20:15:00,0.235
2025-10-19 20:30:00,0.269
2025-10-19 20:45:00,0.253
2025-10-19 21:00:00,0.235
2025-10-19 21:15:00,0.230
2025-10-19 21:30:00,0.298
2025-10-19 21:45:00,0.238
2025-10-19 22:00:00,0.237
2025-10-19 22:15:00,0.240
2025-10-19 22:30:00,0.297
2025-10-19 22:45:00,0.260
2025-10-19 23:00:00,0.235
2025-10-19 23:15:00,0.233
2025-10-19 23:30:00,0.262
2025-10-19 23:45:00,0.232
2025-10-20 00:00:00,0.235
2025-10-20 00:15:00,0.246
2025-10-20 00:30:00,0.268
2025-10-20 00:45:00,0.237
2025-10-20 01:00:00,0.235
2025-10-20 01:15:00,0.255
2025-10-20 01:30:00,0.249
2025-10-20 01:45:00,0.234
2025-10-20 02:00:00,0.269
2025-10-20 02:15:00,0.257
2025-10-20 02:30:00,0.249
2025-10-20 02:45:00,0.230
2025-10-20 03:00:00,0.237
2025-10-20 03:15:00,0.260
2025-10-20 03:30:00,0.249
2025-10-20 03:45:00,0.240
2025-10-20 04:00:00,0.234
2025-10-20 04:15:00,0.277
2025-10-20 04:30:00,0.241
2025-10-20 04:45:00,0.241
2025-10-20 05:00:00,0.241
2025-10-20 05:15:00,0.298
2025-10-20 05:30:00,0.245
2025-10-20 05:45:00,0.241
2025-10-20 06:00:00,0.238
2025-10-20 06:15:00,0.284
2025-10-20 06:30:00,0.244
2025-10-20 06:45:00,0.335
2025-10-20 07:00:00,1.33
2025-10-20 07:15:00,1.19
2025-10-20 07:30:00,1.01
2025-10-20 07:45:00,1.28
2025-10-20 08:00:00,1.42
2025-10-20 08:15:00,1.41
2025-10-20 08:30:00,1.73
2025-10-20 08:45:00,1.60
2025-10-20 09:00:00,1.83
2025-10-20 09:15:00,1.60
