"Time","Fase B"
2025-10-17 09:45:00,-0.27
2025-10-17 10:00:00,-0.14
2025-10-17 10:15:00,-0.25
2025-10-17 10:30:00,-0.52
2025-10-17 10:45:00,-0.49
2025-10-17 11:00:00,-0.59
2025-10-17 11:15:00,-0.58
2025-10-17 11:30:00,-0.59
2025-10-17 11:45:00,-0.65
2025-10-17 12:00:00,-0.63
2025-10-17 12:15:00,-0.56
2025-10-17 12:30:00,-0.64
2025-10-17 12:45:00,-0.58
2025-10-17 13:00:00,-0.68
2025-10-17 13:15:00,-0.56
2025-10-17 13:30:00,-0.52
2025-10-17 13:45:00,-0.61
2025-10-17 14:00:00,-0.51
2025-10-17 14:15:00,-0.70
2025-10-17 14:30:00,0.526
2025-10-17 14:45:00,10.7
2025-10-17 15:00:00,21.1
2025-10-17 15:15:00,18.1
2025-10-17 15:30:00,16.6
2025-10-17 15:45:00,16.3
2025-10-17 16:00:00,15.2
2025-10-17 16:15:00,15.4
2025-10-17 16:30:00,14.8
2025-10-17 16:45:00,15.3
2025-10-17 17:00:00,15.8
2025-10-17 17:15:00,15.6
2025-10-17 17:30:00,15.7
2025-10-17 17:45:00,16.2
2025-10-17 18:00:00,15.0
2025-10-17 18:15:00,15.2
2025-10-17 18:30:00,14.8
2025-10-17 18:45:00,15.6
2025-10-17 19:00:00,14.7
2025-10-17 19:15:00,14.7
2025-10-17 19:30:00,14.7
2025-10-17 19:45:00,15.2
2025-10-17 20:00:00,12.7
2025-10-17 20:15:00,0.688
2025-10-17 20:30:00,0.0833
2025-10-17 20:45:00,0.0894
2025-10-17 21:00:00,0.118
2025-10-17 21:15:00,0.136
2025-10-17 21:30:00,-0.15
2025-10-17 21:45:00,-0.40
2025-10-17 22:00:00,-0.34
2025-10-17 22:15:00,-0.42
2025-10-17 22:30:00,-0.43
2025-10-17 22:45:00,-0.40
2025-10-17 23:00:00,-0.37
2025-10-17 23:15:00,-0.42
2025-10-17 23:30:00,-0.43
2025-10-17 23:45:00,-0.42
2025-10-18 00:00:00,-0.44
2025-10-18 00:15:00,-0.46
2025-10-18 00:30:00,-0.43
2025-10-18 00:45:00,-0.39
2025-10-18 01:00:00,-0.45
2025-10-18 01:15:00,-0.43
2025-10-18 01:30:00,-0.40
2025-10-18 01:45:00,-0.39
2025-10-18 02:00:00,-0.43
2025-10-18 02:15:00,-0.43
2025-10-18 02:30:00,-0.39
2025-10-18 02:45:00,-0.41
2025-10-18 03:00:00,-0.43
2025-10-18 03:15:00,-0.40
2025-10-18 03:30:00,-0.35
2025-10-18 03:45:00,-0.43
2025-10-18 04:00:00,-0.41
2025-10-18 04:15:00,-0.41
2025-10-18 04:30:00,-0.40
2025-10-18 04:45:00,-0.45
2025-10-18 05:00:00,-0.44
2025-10-18 05:15:00,-0.41
2025-10-18 05:30:00,-0.43
2025-10-18 05:45:00,-0.45
2025-10-18 06:00:00,-0.42
2025-10-18 06:15:00,-0.39
2025-10-18 06:30:00,-0.45
2025-10-18 06:45:00,-0.45
2025-10-18 07:00:00,-0.47
2025-10-18 07:15:00,-0.42
2025-10-18 07:30:00,-0.44
2025-10-18 07:45:00,-0.55
2025-10-18 08:00:00,-0.53
2025-10-18 08:15:00,-0.57
2025-10-18 08:30:00,-0.60
2025-10-18 08:45:00,-0.58
2025-10-18 09:00:00,-0.50
2025-10-18 09:15:00,-0.61
2025-10-18 09:30:00,-0.55
2025-10-18 09:45:00,0.467
2025-10-18 10:00:00,0.688
2025-10-18 10:15:00,-0.11
2025-10-18 10:30:00,0.000937
2025-10-18 10:45:00,0.253
2025-10-18 11:00:00,0.490
2025-10-18 11:15:00,-0.018
2025-10-18 11:30:00,-0.25
2025-10-18 11:45:00,0.188
2025-10-18 12:00:00,0.152
2025-10-18 12:15:00,0.128
2025-10-18 12:30:00,0.0776
2025-10-18 12:45:00,0.438
2025-10-18 13:00:00,0.457
2025-10-18 13:15:00,0.0536
2025-10-18 13:30:00,-0.17
2025-10-18 13:45:00,-0.013
2025-10-18 14:00:00,0.258
2025-10-18 14:15:00,0.225
2025-10-18 14:30:00,0.0578
2025-10-18 14:45:00,-0.12
2025-10-18 15:00:00,0.177
2025-10-18 15:15:00,0.0500
2025-10-18 15:30:00,0.260
2025-10-18 15:45:00,0.316
2025-10-18 16:00:00,0.406
2025-10-18 16:15:00,0.211
2025-10-18 16:30:00,0.181
2025-10-18 16:45:00,0.188
2025-10-18 17:00:00,0.204
2025-10-18 17:15:00,-0.41
2025-10-18 17:30:00,-0.64
2025-10-18 17:45:00,-0.27
2025-10-18 18:00:00,-0.24
2025-10-18 18:15:00,-0.38
2025-10-18 18:30:00,-0.36
2025-10-18 18:45:00,-0.32
2025-10-18 19:00:00,-0.35
2025-10-18 19:15:00,-0.36
2025-10-18 19:30:00,-0.33
2025-10-18 19:45:00,-0.34
2025-10-18 20:00:00,-0.38
2025-10-18 20:15:00,-0.38
2025-10-18 20:30:00,-0.33
2025-10-18 20:45:00,-0.40
2025-10-18 21:00:00,-0.41
2025-10-18 21:15:00,-0.40
2025-10-18 21:30:00,-0.37
2025-10-18 21:45:00,-0.36
2025-10-18 22:00:00,-0.39
2025-10-18 22:15:00,-0.33
2025-10-18 22:30:00,-0.39
2025-10-18 22:45:00,-0.38
2025-10-18 23:00:00,-0.38
2025-10-18 23:15:00,-0.34
2025-10-18 23:30:00,-0.40
2025-10-18 23:45:00,-0.40
2025-10-19 00:00:00,-0.37
2025-10-19 00:15:00,-0.38
2025-10-19 00:30:00,-0.42
