"Time","Fase C"
2025-10-17 09:45:00,20.3
2025-10-17 10:00:00,21.5
2025-10-17 10:15:00,19.4
2025-10-17 10:45:00,17.5
2025-10-17 11:00:00,24.7
2025-10-17 11:15:00,19.9
2025-10-17 11:30:00,20
2025-10-17 11:45:00,17.2
2025-10-17 12:00:00,14.9
2025-10-17 12:15:00,16.9
2025-10-17 12:30:00,17.7
2025-10-17 12:45:00,17.1
2025-10-17 13:00:00,19.6
2025-10-17 13:15:00,16.7
2025-10-17 13:30:00,18.0
2025-10-17 13:45:00,17.5
2025-10-17 14:00:00,21.6
2025-10-17 14:15:00,25.6
2025-10-17 14:30:00,22.1
2025-10-17 14:45:00,19.7
2025-10-17 15:00:00,23.7
2025-10-17 15:15:00,23.1
2025-10-17 15:30:00,24.7
2025-10-17 15:45:00,23.4
2025-10-17 16:00:00,23.7
2025-10-17 16:15:00,20.5
2025-10-17 16:30:00,20.4
2025-10-17 16:45:00,17.9
2025-10-17 17:00:00,17.8
2025-10-17 17:15:00,15.9
2025-10-17 17:30:00,14.3
2025-10-17 17:45:00,13.9
2025-10-17 18:00:00,14.0
2025-10-17 18:15:00,13.3
2025-10-17 18:30:00,14.7
2025-10-17 18:45:00,15.5
2025-10-17 19:00:00,13.7
2025-10-17 19:15:00,14.1
2025-10-17 19:30:00,14.6
2025-10-17 19:45:00,14.5
2025-10-17 20:00:00,15.4
2025-10-17 20:15:00,14.9
2025-10-17 20:30:00,12.7
2025-10-17 20:45:00,13.9
2025-10-17 21:00:00,13.8
2025-10-17 21:15:00,13.3
2025-10-17 21:30:00,14.3
2025-10-17 21:45:00,14.0
2025-10-17 22:00:00,13.1
2025-10-17 22:15:00,13.7
2025-10-17 22:30:00,13.8
2025-10-17 22:45:00,13.6
2025-10-17 23:00:00,13.6
2025-10-17 23:15:00,12.9
2025-10-17 23:30:00,13.3
2025-10-17 23:45:00,13.5
2025-10-18 00:00:00,13.5
2025-10-18 00:15:00,13.6
2025-10-18 00:30:00,13.4
2025-10-18 00:45:00,12.3
2025-10-18 01:00:00,14.0
2025-10-18 01:15:00,13.8
2025-10-18 01:30:00,13.6
2025-10-18 01:45:00,12.7
2025-10-18 02:00:00,12.1
2025-10-18 02:15:00,12.6
2025-10-18 02:30:00,13.5
2025-10-18 02:45:00,13.5
2025-10-18 03:00:00,14.0
2025-10-18 03:15:00,12.6
2025-10-18 03:30:00,11.2
2025-10-18 03:45:00,13.7
2025-10-18 04:00:00,12.6
2025-10-18 04:15:00,13.8
2025-10-18 04:30:00,13.7
2025-10-18 04:45:00,12.1
2025-10-18 05:00:00,12.5
2025-10-18 05:15:00,12.7
2025-10-18 05:30:00,13.3
2025-10-18 05:45:00,12.7
2025-10-18 06:00:00,13.1
2025-10-18 06:15:00,10.9
2025-10-18 06:30:00,11.4
2025-10-18 06:45:00,10.8
2025-10-18 07:00:00,11.2
2025-10-18 07:15:00,11.5
2025-10-18 07:30:00,10.2
2025-10-18 07:45:00,12.0
2025-10-18 08:00:00,11.8
2025-10-18 08:15:00,11.1
2025-10-18 08:30:00,11.0
2025-10-18 08:45:00,10.9
2025-10-18 09:00:00,10.3
2025-10-18 09:15:00,11.5
2025-10-18 09:30:00,11.7
2025-10-18 09:45:00,11.7
2025-10-18 10:00:00,11.5
2025-10-18 10:15:00,11.6
2025-10-18 10:30:00,10.3
2025-10-18 10:45:00,11.4
2025-10-18 11:00:00,12.5
2025-10-18 11:15:00,12.3
2025-10-18 11:30:00,11.0
2025-10-18 11:45:00,10.8
2025-10-18 12:00:00,11.2
2025-10-18 12:15:00,12.6
2025-10-18 12:30:00,12.5
2025-10-18 12:45:00,12.6
2025-10-18 13:00:00,11.5
2025-10-18 13:15:00,11.0
2025-10-18 13:30:00,11.9
2025-10-18 13:45:00,12.4
2025-10-18 14:00:00,12.5
2025-10-18 14:15:00,11.8
2025-10-18 14:30:00,11.9
2025-10-18 14:45:00,12.9
2025-10-18 15:00:00,11.9
2025-10-18 15:15:00,11.6
2025-10-18 15:30:00,12.4
2025-10-18 15:45:00,10.7
2025-10-18 16:00:00,12.3
2025-10-18 16:15:00,13.2
2025-10-18 16:30:00,12.5
2025-10-18 16:45:00,11.8
2025-10-18 17:00:00,10.4
2025-10-18 17:15:00,12.1
2025-10-18 17:30:00,11.8
2025-10-18 17:45:00,11.9
2025-10-18 18:00:00,12.7
2025-10-18 18:15:00,10.8
2025-10-18 18:30:00,11.0
2025-10-18 18:45:00,12.4
2025-10-18 19:00:00,13.2
2025-10-18 19:15:00,12.5
2025-10-18 19:30:00,12.8
2025-10-18 19:45:00,13.9
2025-10-18 20:00:00,13.0
2025-10-18 20:15:00,13.3
2025-10-18 20:30:00,12.7
2025-10-18 20:45:00,11.7
2025-10-18 21:00:00,12.2
2025-10-18 21:15:00,13.7
2025-10-18 21:30:00,13.2
2025-10-18 21:45:00,13.4
2025-10-18 22:00:00,12.7
2025-10-18 22:15:00,11.9
2025-10-18 22:30:00,12.1
2025-10-18 22:45:00,12.1
2025-10-18 23:00:00,12.7
2025-10-18 23:15:00,13.2
2025-10-18 23:30:00,11.7
2025-10-18 23:45:00,12.5
2025-10-19 00:00:00,12.3
2025-10-19 00:15:00,12.2
2025-10-19 00:30:00,12.4
2025-10-19 00:45:00,11.8
2025-10-19 01:00:00,11.0
2025-10-19 01:15:00,12.2
2025-10-19 01:30:00,12.0
2025-10-19 01:45:00,12.2
2025-10-19 02:00:00,11.9
2025-10-19 02:15:00,10.9
2025-10-19 02:30:00,13.2
2025-10-19 02:45:00,12.4
2025-10-19 03:00:00,12.1
2025-10-19 03:15:00,12.4
2025-10-19 03:30:00,11.7
2025-10-19 03:45:00,11.4
2025-10-19 04:00:00,12.4
2025-10-19 04:15:00,12.7
2025-10-19 04:30:00,12.8
2025-10-19 04:45:00,13.2
2025-10-19 05:00:00,10.7
2025-10-19 05:15:00,12.8
2025-10-19 05:30:00,12.3
2025-10-19 05:45:00,12.5
2025-10-19 06:00:00,10.9
2025-10-19 06:15:00,9.36
2025-10-19 06:30:00,9.61
2025-10-19 06:45:00,10.3
2025-10-19 07:00:00,11.7
2025-10-19 07:15:00,11.0
2025-10-19 07:30:00,10.9
2025-10-19 07:45:00,9.44
2025-10-19 08:00:00,9.34
2025-10-19 08:15:00,10.2
2025-10-19 08:30:00,10.9
2025-10-19 08:45:00,10.6
2025-10-19 09:00:00,10.6
2025-10-19 09:15:00,10.2
2025-10-19 09:30:00,9.29
2025-10-19 09:45:00,11.0
2025-10-19 10:00:00,9.75
2025-10-19 10:15:00,10.5
2025-10-19 10:30:00,10.3
2025-10-19 10:45:00,9.65
2025-10-19 11:00:00,9.88
2025-10-19 11:15:00,11.5
2025-10-19 11:30:00,10.6
2025-10-19 11:45:00,10.6
2025-10-19 12:00:00,11.0
2025-10-19 12:15:00,9.53
2025-10-19 12:30:00,9.94
2025-10-19 12:45:00,11.3
2025-10-19 13:00:00,11.8
2025-10-19 13:15:00,11.3
2025-10-19 13:30:00,11.2
2025-10-19 13:45:00,10.2
2025-10-19 14:00:00,11.4
2025-10-19 14:15:00,11.2
2025-10-19 14:30:00,13.2
2025-10-19 14:45:00,11.9
2025-10-19 15:00:00,12.8
2025-10-19 15:15:00,11.2
2025-10-19 15:30:00,11.3
2025-10-19 15:45:00,12.3
2025-10-19 16:00:00,12.6
2025-10-19 16:15:00,12.8
2025-10-19 16:30:00,11.1
2025-10-19 16:45:00,11.5
2025-10-19 17:00:00,11.6
2025-10-19 17:15:00,11.8
2025-10-19 17:30:00,12.3
2025-10-19 17:45:00,11.7
2025-10-19 18:00:00,11.5
2025-10-19 18:15:00,12.4
2025-10-19 18:30:00,12.1
2025-10-19 18:45:00,11.6
2025-10-19 19:00:00,13.0
2025-10-19 19:15:00,12.2
2025-10-19 19:30:00,12.5
2025-10-19 19:45:00,13.2
2025-10-19 20:00:00,11.9
2025-10-19 20:15:00,12.1
2025-10-19 20:30:00,11.9
2025-10-19 20:45:00,11.6
2025-10-19 21:00:00,12.8
2025-10-19 21:15:00,12.7
2025-10-19 21:30:00,13.0
2025-10-19 21:45:00,12.1
2025-10-19 22:00:00,10.8
2025-10-19 22:15:00,12.6
2025-10-19 22:30:00,12.4
2025-10-19 22:45:00,13.3
2025-10-19 23:00:00,12.5
2025-10-19 23:15:00,12.5
2025-10-19 23:30:00,11.0
2025-10-19 23:45:00,12.2
2025-10-20 00:00:00,13.3
2025-10-20 00:15:00,12.0
2025-10-20 00:30:00,12.2
2025-10-20 00:45:00,12.5
2025-10-20 01:00:00,11.2
2025-10-20 01:15:00,12.8
2025-10-20 01:30:00,12.1
2025-10-20 01:45:00,11.8
2025-10-20 02:00:00,12.1
2025-10-20 02:15:00,10.9
2025-10-20 02:30:00,12.8
2025-10-20 02:45:00,11.8
2025-10-20 03:00:00,13.5
2025-10-20 03:15:00,11.5
2025-10-20 03:30:00,12.4
2025-10-20 03:45:00,11.4
2025-10-20 04:00:00,12.0
2025-10-20 04:15:00,12.8
2025-10-20 04:30:00,12.0
2025-10-20 04:45:00,12.1
2025-10-20 05:00:00,11.9
2025-10-20 05:15:00,11.1
2025-10-20 05:30:00,13.0
2025-10-20 05:45:00,11.0
2025-10-20 06:00:00,10.7
2025-10-20 06:15:00,11.2
2025-10-20 06:30:00,11.5
2025-10-20 06:45:00,10.0
2025-10-20 07:00:00,12.1
2025-10-20 07:15:00,13.3
2025-10-20 07:30:00,15.7
2025-10-20 07:45:00,18.1
2025-10-20 08:00:00,23.0
2025-10-20 08:15:00,24.1
2025-10-20 08:30:00,26.8
2025-10-20 08:45:00,28.3
2025-10-20 09:00:00,28.9
2025-10-20 09:15:00,29.2
2025-10-20 09:30:00,30.1
2025-10-20 09:45:00,28.4
2025-10-20 10:00:00,29.2
2025-10-20 10:15:00,25.4
2025-10-20 10:30:00,26.1
2025-10-20 10:45:00,27.2
2025-10-20 11:00:00,25.2
2025-10-20 11:15:00,25.1
2025-10-20 11:30:00,27.8
2025-10-20 11:45:00,26.9
2025-10-20 12:00:00,26.6
2025-10-20 12:15:00,26.2
2025-10-20 12:30:00,25.7
2025-10-20 12:45:00,24.4
2025-10-20 13:00:00,24.1
2025-10-20 13:15:00,25.1
2025-10-20 13:30:00,27.0
2025-10-20 13:45:00,27.3
2025-10-20 14:00:00,37.2
2025-10-20 14:15:00,39.1
2025-10-20 14:30:00,39.7
2025-10-20 14:45:00,32.6
2025-10-20 15:00:00,28.0
2025-10-20 15:15:00,28.4
2025-10-20 15:30:00,29.1
2025-10-20 15:45:00,29.1
2025-10-20 16:00:00,26.2
2025-10-20 16:15:00,24.9
2025-10-20 16:30:00,25.2
2025-10-20 16:45:00,22.9
2025-10-20 17:00:00,21.2
2025-10-20 17:15:00,20.8
2025-10-20 17:30:00,20.0
2025-10-20 17:45:00,18.4
2025-10-20 18:00:00,15.9
2025-10-20 18:15:00,14.5
2025-10-20 18:30:00,14.4
2025-10-20 18:45:00,15.2
2025-10-20 19:00:00,16.8
2025-10-20 19:15:00,16.4
2025-10-20 19:30:00,16.4
2025-10-20 19:45:00,16.2
2025-10-20 20:00:00,15.7
2025-10-20 20:15:00,16.1
2025-10-20 20:30:00,16.3
2025-10-20 20:45:00,16.3
2025-10-20 21:00:00,16.2
2025-10-20 21:15:00,15.1
2025-10-20 21:30:00,15.8
2025-10-20 21:45:00,15.9
2025-10-20 22:00:00,16.2
2025-10-20 22:15:00,15.9
2025-10-20 22:30:00,14.6
2025-10-20 22:45:00,15.6
2025-10-20 23:00:00,16.0
2025-10-20 23:15:00,15.7
2025-10-20 23:30:00,16.0
2025-10-20 23:45:00,14.7
2025-10-21 00:00:00,15.2
2025-10-21 00:15:00,15.5
2025-10-21 00:30:00,15.9
2025-10-21 00:45:00,15.9
2025-10-21 01:00:00,15.5
2025-10-21 01:15:00,13.7
2025-10-21 01:30:00,15.3
2025-10-21 01:45:00,15.0
2025-10-21 02:00:00,15.0
2025-10-21 02:15:00,14.4
2025-10-21 02:30:00,13.1
2025-10-21 02:45:00,14.2
2025-10-21 03:00:00,14.9
2025-10-21 03:15:00,14.3
2025-10-21 03:30:00,14.1
2025-10-21 03:45:00,13.6
2025-10-21 04:00:00,14.7
2025-10-21 04:15:00,14.8
2025-10-21 04:30:00,15.1
2025-10-21 04:45:00,13.9
2025-10-21 05:00:00,14.2
2025-10-21 05:15:00,13.4
2025-10-21 05:30:00,15.3
2025-10-21 05:45:00,13.7
2025-10-21 06:00:00,12.8
2025-10-21 06:15:00,13.0
2025-10-21 06:30:00,12.3
2025-10-21 06:45:00,13.6
2025-10-21 07:00:00,14.1
2025-10-21 07:15:00,16.9
2025-10-21 07:30:00,19.2
2025-10-21 07:45:00,18.8
2025-10-21 08:00:00,22.5
2025-10-21 08:15:00,23.7
2025-10-21 08:30:00,28.2
2025-10-21 08:45:00,38.5
2025-10-21 09:00:00,31.8
2025-10-21 09:15:00,30.8
2025-10-21 09:30:00,27.4
2025-10-21 09:45:00,26.4
2025-10-21 10:00:00,29.8
2025-10-21 10:15:00,31.0
2025-10-21 10:30:00,28.1
2025-10-21 10:45:00,27.4
2025-10-21 11:00:00,26.3
2025-10-21 11:15:00,25.3
2025-10-21 11:30:00,23.0
2025-10-21 11:45:00,22.5
2025-10-21 12:00:00,22.8
2025-10-21 12:15:00,21.9
2025-10-21 12:30:00,20.7
2025-10-21 12:45:00,19.6
2025-10-21 13:00:00,21.7
2025-10-21 13:15:00,26.8
2025-10-21 13:30:00,26.7
2025-10-21 13:45:00,24.9
2025-10-21 14:00:00,30.1
2025-10-21 14:15:00,31.7
2025-10-21 14:30:00,30.8
2025-10-21 14:45:00,30.3
2025-10-21 15:00:00,31.7
2025-10-21 15:15:00,33.2
2025-10-21 15:30:00,29.1
2025-10-21 15:45:00,27.7
2025-10-21 16:00:00,31.4
2025-10-21 16:15:00,28.4
2025-10-21 16:30:00,25.5
2025-10-21 16:45:00,23.6
2025-10-21 17:00:00,21.9
2025-10-21 17:15:00,18.2
2025-10-21 17:30:00,17.9
2025-10-21 17:45:00,15.7
2025-10-21 18:00:00,14.1
2025-10-21 18:15:00,15.4
2025-10-21 18:30:00,14.9
2025-10-21 18:45:00,14.2
2025-10-21 19:00:00,15.0
2025-10-21 19:15:00,14.8
2025-10-21 19:30:00,14.7
2025-10-21 19:45:00,14.4
2025-10-21 20:00:00,14.4
2025-10-21 20:15:00,13.7
2025-10-21 20:30:00,14.2
2025-10-21 20:45:00,13.9
2025-10-21 21:00:00,14.6
2025-10-21 21:15:00,14.6
2025-10-21 21:30:00,13.9
2025-10-21 21:45:00,14.8
2025-10-21 22:00:00,13.7
2025-10-21 22:15:00,13.0
2025-10-21 22:30:00,13.5
2025-10-21 22:45:00,14.0
2025-10-21 23:00:00,13.6
2025-10-21 23:15:00,13.2
2025-10-21 23:30:00,13.8
2025-10-21 23:45:00,14.3
2025-10-22 00:00:00,13.3
2025-10-22 00:15:00,13.8
2025-10-22 00:30:00,13.9
2025-10-22 00:45:00,13.5
2025-10-22 01:00:00,12.8
2025-10-22 01:15:00,14.3
2025-10-22 01:30:00,14.0
2025-10-22 01:45:00,13.8
2025-10-22 02:00:00,13.6
2025-10-22 02:15:00,14.0
2025-10-22 02:30:00,13.2
2025-10-22 02:45:00,12.9
2025-10-22 03:00:00,13.5
2025-10-22 03:15:00,13.7
2025-10-22 03:30:00,14.6
2025-10-22 03:45:00,13.4
2025-10-22 04:00:00,13.0
2025-10-22 04:15:00,13.8
2025-10-22 04:30:00,13.0
2025-10-22 04:45:00,13.4
2025-10-22 05:00:00,14.2
2025-10-22 05:15:00,13.0
2025-10-22 05:30:00,13.3
2025-10-22 05:45:00,12.1
2025-10-22 06:00:00,12.1
2025-10-22 06:15:00,10.7
2025-10-22 06:30:00,11.4
2025-10-22 06:45:00,12.7
2025-10-22 07:00:00,15.1
2025-10-22 07:15:00,16.6
2025-10-22 07:30:00,19.0
2025-10-22 07:45:00,21.1
2025-10-22 08:00:00,25.8
2025-10-22 08:15:00,27.9
2025-10-22 08:30:00,28.4
2025-10-22 08:45:00,27.4
2025-10-22 09:00:00,28.6
2025-10-22 09:15:00,30.6
2025-10-22 09:30:00,27.0
2025-10-22 09:45:00,29.9
2025-10-22 10:00:00,32.9
2025-10-22 10:15:00,31.5
2025-10-22 10:30:00,33.1
2025-10-22 10:45:00,29.9
2025-10-22 11:00:00,29.1
2025-10-22 11:15:00,30.8
2025-10-22 11:30:00,27.4
2025-10-22 11:45:00,25.3
2025-10-22 12:00:00,23.2
2025-10-22 12:15:00,27.0
2025-10-22 12:30:00,22.8
2025-10-22 12:45:00,23.7
2025-10-22 13:00:00,25.1
2025-10-22 13:15:00,26.0
2025-10-22 13:30:00,28.9
2025-10-22 13:45:00,32.4
2025-10-22 14:00:00,32.5
2025-10-22 14:15:00,32.8
2025-10-22 14:30:00,35.1
2025-10-22 14:45:00,30.9
2025-10-22 15:00:00,32.2
2025-10-22 15:15:00,32.1
2025-10-22 15:30:00,33.0
2025-10-22 15:45:00,31.9
2025-10-22 16:00:00,31.8
2025-10-22 16:15:00,30.6
2025-10-22 16:30:00,31.0
2025-10-22 16:45:00,29.8
2025-10-22 17:00:00,26.1
2025-10-22 17:15:00,23.9
2025-10-22 17:30:00,18.4
2025-10-22 17:45:00,18.3
2025-10-22 18:00:00,13.7
2025-10-22 18:15:00,14.4
2025-10-22 18:30:00,14.5
2025-10-22 18:45:00,14.6
2025-10-22 19:00:00,15.6
2025-10-22 19:15:00,16.3
2025-10-22 19:30:00,15.8
2025-10-22 19:45:00,14.7
2025-10-22 20:00:00,14.2
2025-10-22 20:15:00,14.2
2025-10-22 20:30:00,14.9
2025-10-22 20:45:00,15.1
2025-10-22 21:00:00,14.6
2025-10-22 21:15:00,14.4
2025-10-22 21:30:00,14.6
2025-10-22 21:45:00,13.6
2025-10-22 22:00:00,12.7
2025-10-22 22:15:00,14.4
2025-10-22 22:30:00,13.9
2025-10-22 22:45:00,14.5
2025-10-22 23:00:00,13.9
2025-10-22 23:15:00,13.6
2025-10-22 23:30:00,13.7
2025-10-22 23:45:00,13.1
2025-10-23 00:00:00,13.9
2025-10-23 00:15:00,13.7
2025-10-23 00:30:00,13.8
2025-10-23 00:45:00,14.3
2025-10-23 01:00:00,14.1
2025-10-23 01:15:00,13.9
2025-10-23 01:30:00,13.6
2025-10-23 01:45:00,12.9
2025-10-23 02:00:00,13.4
2025-10-23 02:15:00,14.5
2025-10-23 02:30:00,13.5
2025-10-23 02:45:00,14.6
2025-10-23 03:00:00,13.7
2025-10-23 03:15:00,13.8
2025-10-23 03:30:00,13.1
2025-10-23 03:45:00,13.9
2025-10-23 04:00:00,14.6
2025-10-23 04:15:00,13.9
2025-10-23 04:30:00,13.9
2025-10-23 04:45:00,13.6
2025-10-23 05:00:00,13.4
2025-10-23 05:15:00,12.9
2025-10-23 05:30:00,14.2
2025-10-23 05:45:00,12.6
2025-10-23 06:00:00,12.0
2025-10-23 06:15:00,11.9
2025-10-23 06:30:00,11.7
2025-10-23 06:45:00,11.9
2025-10-23 07:00:00,13.5
2025-10-23 07:15:00,17.2
2025-10-23 07:30:00,20.7
2025-10-23 07:45:00,26.2
2025-10-23 08:00:00,29.6
2025-10-23 08:15:00,28.3
2025-10-23 08:30:00,38.1
2025-10-23 08:45:00,42.2
2025-10-23 09:00:00,43.4
2025-10-23 09:15:00,42.4
2025-10-23 09:30:00,36.5
2025-10-23 09:45:00,38.6
2025-10-23 10:00:00,41.4
2025-10-23 10:15:00,43.5
2025-10-23 10:30:00,41.7
2025-10-23 10:45:00,42.5
2025-10-23 11:00:00,41.6
2025-10-23 11:15:00,39.2
2025-10-23 11:30:00,38.6
2025-10-23 11:45:00,36.1
2025-10-23 12:00:00,31.9
2025-10-23 12:15:00,30.2
2025-10-23 12:30:00,31.8
2025-10-23 12:45:00,30.9
2025-10-23 13:00:00,31.5
2025-10-23 13:15:00,37.8
2025-10-23 13:30:00,45.9
2025-10-23 13:45:00,49.4
2025-10-23 14:00:00,51.2
2025-10-23 14:15:00,46.2
2025-10-23 14:30:00,49.1
2025-10-23 14:45:00,49.1
2025-10-23 15:00:00,47.7
2025-10-23 15:15:00,44.7
2025-10-23 15:30:00,44.2
2025-10-23 15:45:00,44.4
2025-10-23 16:00:00,42.4
2025-10-23 16:15:00,41.6
2025-10-23 16:30:00,37.2
2025-10-23 16:45:00,34.5
2025-10-23 17:00:00,31.8
2025-10-23 17:15:00,31.8
2025-10-23 17:30:00,26.8
2025-10-23 17:45:00,23.1
2025-10-23 18:00:00,23.6
2025-10-23 18:15:00,22.3
2025-10-23 18:30:00,20.2
2025-10-23 18:45:00,20.0
2025-10-23 19:00:00,20.3
2025-10-23 19:15:00,18.7
2025-10-23 19:30:00,16.8
2025-10-23 19:45:00,16.4
2025-10-23 20:00:00,14.9
2025-10-23 20:15:00,14.9
2025-10-23 20:30:00,14.7
2025-10-23 20:45:00,14.8
2025-10-23 21:00:00,14.6
2025-10-23 21:15:00,13.1
2025-10-23 21:30:00,14.1
2025-10-23 21:45:00,14.3
2025-10-23 22:00:00,14.0
2025-10-23 22:15:00,14.3
2025-10-23 22:30:00,14.6
2025-10-23 22:45:00,13.9
2025-10-23 23:00:00,12.9
2025-10-23 23:15:00,13.1
2025-10-23 23:30:00,14.4
2025-10-23 23:45:00,13.3
2025-10-24 00:00:00,13.9
2025-10-24 00:15:00,13.5
2025-10-24 00:30:00,13.2
2025-10-24 00:45:00,13.3
2025-10-24 01:00:00,14.7
2025-10-24 01:15:00,14.4
2025-10-24 01:30:00,13.9
2025-10-24 01:45:00,15.2
2025-10-24 02:00:00,14.9
2025-10-24 02:15:00,13.3
2025-10-24 02:30:00,12.9
