"Time","Fase C"
2025-10-17 11:30:00,-0.62
2025-10-17 12:00:00,-0.59
2025-10-17 12:30:00,-0.59
2025-10-17 12:45:00,-0.63
2025-10-17 13:00:00,-0.27
2025-10-17 13:15:00,-0.70
2025-10-17 13:30:00,-0.72
2025-10-17 13:45:00,-0.40
2025-10-17 14:00:00,-0.36
2025-10-17 14:15:00,-0.70
2025-10-17 14:30:00,1.46
2025-10-17 14:45:00,18.6
2025-10-17 15:00:00,22.7
2025-10-17 15:15:00,19.0
2025-10-17 15:30:00,18.3
2025-10-17 15:45:00,16.7
2025-10-17 16:00:00,17.4
2025-10-17 16:15:00,16.9
2025-10-17 16:30:00,16.1
2025-10-17 16:45:00,17.5
2025-10-17 17:00:00,16.5
2025-10-17 17:15:00,17.1
2025-10-17 17:30:00,16.5
2025-10-17 17:45:00,17.6
2025-10-17 18:00:00,16.2
2025-10-17 18:15:00,17.1
2025-10-17 18:30:00,16.7
2025-10-17 18:45:00,17.2
2025-10-17 19:00:00,16.9
2025-10-17 19:15:00,16.9
2025-10-17 19:30:00,16.4
2025-10-17 19:45:00,17.4
2025-10-17 20:00:00,12.7
2025-10-17 20:15:00,0.124
2025-10-17 20:30:00,-0.45
2025-10-17 20:45:00,-0.43
2025-10-17 21:00:00,-0.38
2025-10-17 21:15:00,-0.46
2025-10-17 21:30:00,-0.45
2025-10-17 21:45:00,-0.42
2025-10-17 22:00:00,-0.40
2025-10-17 22:15:00,-0.47
2025-10-17 22:30:00,-0.39
2025-10-17 22:45:00,-0.46
2025-10-17 23:00:00,-0.43
2025-10-17 23:15:00,-0.34
2025-10-17 23:30:00,-0.38
2025-10-17 23:45:00,-0.41
2025-10-18 00:00:00,-0.43
2025-10-18 00:15:00,-0.41
2025-10-18 00:30:00,-0.46
2025-10-18 00:45:00,-0.39
2025-10-18 01:00:00,-0.45
2025-10-18 01:15:00,-0.43
2025-10-18 01:30:00,-0.42
2025-10-18 01:45:00,-0.43
2025-10-18 02:00:00,-0.42
2025-10-18 02:15:00,-0.43
2025-10-18 02:30:00,-0.44
2025-10-18 02:45:00,-0.45
2025-10-18 03:00:00,-0.40
2025-10-18 03:15:00,-0.45
2025-10-18 03:30:00,-0.44
2025-10-18 03:45:00,-0.43
2025-10-18 04:00:00,-0.44
2025-10-18 04:15:00,-0.44
2025-10-18 04:30:00,-0.34
2025-10-18 04:45:00,-0.36
2025-10-18 05:00:00,-0.45
2025-10-18 05:15:00,-0.42
2025-10-18 05:30:00,-0.43
2025-10-18 05:45:00,-0.44
2025-10-18 06:00:00,-0.41
2025-10-18 06:15:00,-0.43
2025-10-18 06:30:00,-0.45
2025-10-18 06:45:00,-0.43
2025-10-18 07:00:00,-0.43
2025-10-18 07:15:00,-0.45
2025-10-18 07:30:00,-0.25
2025-10-18 07:45:00,-0.075
2025-10-18 08:00:00,-0.20
2025-10-18 08:15:00,-0.10
2025-10-18 08:30:00,-0.11
2025-10-18 08:45:00,-0.17
2025-10-18 09:00:00,-0.15
2025-10-18 09:15:00,-0.071
2025-10-18 09:30:00,-0.094
2025-10-18 09:45:00,0.426
2025-10-18 10:00:00,0.480
2025-10-18 10:15:00,0.111
2025-10-18 10:30:00,0.0850
2025-10-18 10:45:00,0.0190
2025-10-18 11:00:00,0
2025-10-18 11:15:00,-0.024
2025-10-18 11:30:00,0
2025-10-18 11:45:00,-0.027
2025-10-18 12:00:00,-0.0021
2025-10-18 12:15:00,-0.0067
2025-10-18 12:30:00,0.0910
2025-10-18 12:45:00,0.178
2025-10-18 13:00:00,0.205
2025-10-18 13:15:00,0.124
2025-10-18 13:30:00,0.0671
2025-10-18 13:45:00,-0.058
2025-10-18 14:00:00,0.101
2025-10-18 14:15:00,0.0823
2025-10-18 14:30:00,0.0995
2025-10-18 14:45:00,-0.029
2025-10-18 15:00:00,0.112
2025-10-18 15:15:00,0.186
2025-10-18 15:30:00,0.263
2025-10-18 15:45:00,0.196
2025-10-18 16:00:00,0.247
2025-10-18 16:15:00,0.148
2025-10-18 16:30:00,0.0985
2025-10-18 16:45:00,0.123
2025-10-18 17:00:00,0.111
2025-10-18 17:15:00,-0.26
2025-10-18 17:30:00,-0.56
2025-10-18 17:45:00,-0.36
2025-10-18 18:00:00,-0.27
2025-10-18 18:15:00,-0.37
2025-10-18 18:30:00,-0.42
2025-10-18 18:45:00,-0.42
2025-10-18 19:00:00,-0.45
2025-10-18 19:15:00,-0.40
2025-10-18 19:30:00,-0.46
2025-10-18 19:45:00,-0.41
2025-10-18 20:00:00,-0.43
2025-10-18 20:15:00,-0.42
2025-10-18 20:30:00,-0.45
2025-10-18 20:45:00,-0.35
2025-10-18 21:00:00,-0.36
2025-10-18 21:15:00,-0.40
2025-10-18 21:30:00,-0.41
2025-10-18 21:45:00,-0.44
2025-10-18 22:00:00,-0.42
2025-10-18 22:15:00,-0.44
2025-10-18 22:30:00,-0.41
2025-10-18 22:45:00,-0.45
2025-10-18 23:00:00,-0.43
2025-10-18 23:15:00,-0.43
2025-10-18 23:30:00,-0.43
2025-10-18 23:45:00,-0.45
2025-10-19 00:00:00,-0.36
2025-10-19 00:15:00,-0.45
2025-10-19 00:30:00,-0.40
2025-10-19 00:45:00,-0.42
2025-10-19 01:00:00,-0.41
2025-10-19 01:15:00,-0.45
2025-10-19 01:30:00,-0.38
2025-10-19 01:45:00,-0.45
2025-10-19 02:00:00,-0.42
2025-10-19 02:15:00,-0.40
2025-10-19 02:30:00,-0.36
2025-10-19 02:45:00,-0.35
2025-10-19 03:00:00,-0.37
2025-10-19 03:15:00,-0.38
2025-10-19 03:30:00,-0.43
2025-10-19 03:45:00,-0.39
2025-10-19 04:00:00,-0.41
2025-10-19 04:15:00,-0.39
2025-10-19 04:30:00,-0.42
2025-10-19 04:45:00,-0.38
2025-10-19 05:00:00,-0.42
2025-10-19 05:15:00,-0.40
2025-10-19 05:30:00,-0.40
2025-10-19 05:45:00,-0.41
2025-10-19 06:00:00,-0.41
2025-10-19 06:15:00,-0.37
2025-10-19 06:30:00,-0.41
2025-10-19 06:45:00,-0.45
2025-10-19 07:00:00,-0.39
2025-10-19 07:15:00,-0.44
2025-10-19 07:30:00,-0.41
2025-10-19 07:45:00,-0.43
2025-10-19 08:00:00,-0.41
2025-10-19 08:15:00,-0.44
2025-10-19 08:30:00,-0.40
2025-10-19 08:45:00,-0.37
2025-10-19 09:00:00,-0.29
2025-10-19 09:15:00,-0.44
2025-10-19 09:30:00,-0.39
2025-10-19 09:45:00,-0.47
2025-10-19 10:00:00,-0.46
2025-10-19 10:15:00,-0.43
2025-10-19 10:30:00,-0.45
2025-10-19 10:45:00,-0.45
2025-10-19 11:00:00,-0.43
2025-10-19 11:15:00,-0.43
2025-10-19 11:30:00,-0.46
2025-10-19 11:45:00,-0.42
2025-10-19 12:00:00,-0.45
