"Time","Fase C"
2025-02-12 11:30:00,14.2
2025-02-12 11:45:00,14.3
2025-02-12 12:15:00,14.1
2025-02-12 12:45:00,9.55
2025-02-12 13:00:00,14.4
2025-02-12 14:30:00,9.87
2025-02-12 14:45:00,9.74
2025-02-12 15:00:00,9.48
2025-02-12 22:15:00,2.45
2025-02-12 22:45:00,2.35
2025-02-12 23:45:00,4.11
2025-02-13 01:00:00,4.01
2025-02-13 01:30:00,4.02
2025-02-13 01:45:00,3.20
2025-02-13 06:15:00,4
2025-02-13 06:45:00,3.79
2025-02-13 07:00:00,3.84
2025-02-13 08:45:00,7.73
2025-02-13 13:45:00,5.36
2025-02-13 14:15:00,5.40
2025-02-13 14:30:00,7.14
2025-02-13 15:00:00,11.7
2025-02-13 15:15:00,7.27
2025-02-13 15:30:00,8.91
2025-02-13 15:45:00,8.17
2025-02-13 16:00:00,7.97
2025-02-13 16:30:00,7.02
2025-02-13 16:45:00,8.72
2025-02-13 17:15:00,7.89
2025-02-13 17:30:00,7.89
2025-02-13 17:45:00,7.66
2025-02-13 18:00:00,7.49
2025-02-13 18:15:00,7.96
2025-02-13 18:30:00,7.14
2025-02-13 18:45:00,6.92
2025-02-13 19:00:00,7.43
2025-02-13 19:15:00,7.24
2025-02-13 19:30:00,6.26
2025-02-13 19:45:00,3.71
2025-02-13 20:00:00,3.67
2025-02-13 20:15:00,3.83
2025-02-13 20:30:00,3.02
2025-02-13 20:45:00,3.28
2025-02-13 21:00:00,3.41
2025-02-13 21:15:00,3.59
2025-02-13 21:30:00,3.31
2025-02-13 21:45:00,3.51
2025-02-13 22:00:00,3.22
2025-02-13 22:15:00,3.13
2025-02-13 22:30:00,3.50
2025-02-13 22:45:00,3.47
2025-02-13 23:00:00,3.01
2025-02-13 23:15:00,3.14
2025-02-13 23:30:00,3.06
2025-02-13 23:45:00,3.35
2025-02-14 00:00:00,2.89
2025-02-14 00:30:00,2.49
2025-02-14 09:00:00,5.09
2025-02-14 09:15:00,6.48
2025-02-14 09:30:00,10.6
2025-02-14 10:15:00,9.41
2025-02-14 11:30:00,13.2
2025-02-14 12:45:00,10.6
2025-02-14 13:15:00,12.3
2025-02-14 13:30:00,9.64
2025-02-14 13:45:00,6.71
2025-02-14 14:00:00,7.36
2025-02-14 14:30:00,8.55
2025-02-14 14:45:00,7.19
2025-02-14 15:00:00,7.15
2025-02-14 15:15:00,8.89
2025-02-14 15:30:00,7.52
2025-02-14 15:45:00,9.04
2025-02-14 16:00:00,8.30
2025-02-14 16:15:00,8.41
2025-02-14 16:30:00,7.52
2025-02-14 16:45:00,7.41
2025-02-14 17:00:00,8.17
2025-02-14 17:15:00,8.14
2025-02-14 17:30:00,7.95
2025-02-14 17:45:00,8.28
2025-02-14 18:30:00,8.19
2025-02-14 18:45:00,8.68
2025-02-14 19:00:00,7.57
2025-02-14 19:15:00,7.25
2025-02-14 19:30:00,7.41
2025-02-14 20:45:00,4.17
2025-02-14 22:00:00,4
2025-02-14 23:45:00,4.10
2025-02-15 00:00:00,3.88
2025-02-15 09:15:00,2.51
2025-02-15 13:30:00,3.06
2025-02-15 13:45:00,3.58
2025-02-15 18:15:00,3.57
2025-02-15 18:30:00,3.67
2025-02-15 18:45:00,3.68
2025-02-15 21:15:00,4.25
2025-02-15 21:45:00,4.11
2025-02-15 23:15:00,4.20
2025-02-15 23:45:00,4.16
2025-02-16 00:00:00,4.19
2025-02-16 00:15:00,4.10
2025-02-16 00:45:00,4.05
2025-02-16 01:30:00,3.50
2025-02-16 02:45:00,5.35
2025-02-16 06:45:00,3.68
2025-02-16 07:45:00,3.90
2025-02-16 08:15:00,3.70
2025-02-16 08:45:00,1.99
2025-02-16 09:30:00,3.66
2025-02-16 09:45:00,3.74
2025-02-16 10:00:00,3.83
2025-02-16 10:15:00,3.75
2025-02-16 11:00:00,3.49
2025-02-16 11:15:00,3.93
2025-02-16 11:30:00,3.84
2025-02-16 11:45:00,3.86
2025-02-16 12:00:00,3.96
2025-02-16 12:15:00,3.81
2025-02-16 13:45:00,3.79
2025-02-16 14:30:00,3.87
2025-02-16 15:15:00,3.10
2025-02-16 15:45:00,3.88
2025-02-16 16:00:00,3.96
2025-02-16 16:45:00,3.95
2025-02-16 17:00:00,3.88
2025-02-16 17:15:00,2.87
2025-02-16 17:30:00,3.59
2025-02-16 18:30:00,2.52
2025-02-16 18:45:00,2.61
2025-02-16 19:45:00,3.99
2025-02-16 20:00:00,4.25
2025-02-16 20:45:00,4.07
2025-02-16 21:00:00,2.55
2025-02-16 21:30:00,3.92
2025-02-16 21:45:00,2.40
2025-02-16 22:00:00,2.52
2025-02-16 22:15:00,2.47
2025-02-16 22:30:00,4.15
2025-02-16 22:45:00,4.15
2025-02-16 23:15:00,3.99
2025-02-16 23:30:00,3.32
2025-02-16 23:45:00,2.67
2025-02-17 00:00:00,3.39
2025-02-17 00:45:00,2.74
2025-02-17 01:00:00,4.14
2025-02-17 01:45:00,4.06
2025-02-17 02:00:00,2.58
2025-02-17 02:45:00,3.21
2025-02-17 03:00:00,3.38
2025-02-17 03:15:00,4.09
2025-02-17 03:30:00,3.04
2025-02-17 03:45:00,3.43
2025-02-17 04:00:00,3.36
2025-02-17 04:15:00,4.04
2025-02-17 04:30:00,3.15
2025-02-17 04:45:00,4.06
2025-02-17 05:00:00,3.79
2025-02-17 05:15:00,3.48
2025-02-17 05:30:00,3.96
2025-02-17 05:45:00,3.45
2025-02-17 06:00:00,3.63
2025-02-17 06:15:00,3.39
2025-02-17 06:30:00,3.40
2025-02-17 06:45:00,3.47
2025-02-17 07:00:00,3.83
2025-02-17 07:30:00,3.56
2025-02-17 07:45:00,6.24
2025-02-17 08:15:00,5.13
2025-02-17 08:30:00,5.41
2025-02-17 08:45:00,8.42
2025-02-17 09:00:00,10.6
2025-02-17 09:30:00,10.2
2025-02-17 09:45:00,9.47
2025-02-17 10:00:00,9.30
2025-02-17 10:15:00,9.55
2025-02-17 10:30:00,10.1
2025-02-17 10:45:00,10.1
2025-02-17 11:00:00,11.0
2025-02-17 11:15:00,11.2
2025-02-17 11:30:00,9.15
2025-02-17 11:45:00,9.10
2025-02-17 12:00:00,9.11
2025-02-17 12:15:00,7.36
2025-02-17 12:30:00,7.05
2025-02-17 12:45:00,8.85
2025-02-17 13:00:00,8.80
2025-02-17 13:15:00,9.17
2025-02-17 13:30:00,9.68
2025-02-17 13:45:00,6.41
2025-02-17 14:00:00,4.49
2025-02-17 14:15:00,4.66
2025-02-17 14:30:00,7.60
2025-02-17 14:45:00,7.62
2025-02-17 15:00:00,7.44
2025-02-17 15:15:00,6.95
2025-02-17 15:30:00,8.17
2025-02-17 15:45:00,7.44
2025-02-17 18:15:00,5.78
2025-02-17 19:00:00,3.30
2025-02-17 19:45:00,3.14
2025-02-17 20:00:00,3.65
2025-02-17 20:15:00,4.35
2025-02-17 20:30:00,2.74
2025-02-17 20:45:00,3.70
2025-02-17 21:00:00,4.14
2025-02-17 21:15:00,3.58
2025-02-17 21:30:00,3.15
2025-02-17 21:45:00,2.63
2025-02-17 22:00:00,2.40
2025-02-17 22:15:00,3.05
2025-02-17 22:30:00,3.38
2025-02-17 23:00:00,2.87
2025-02-17 23:30:00,2.47
2025-02-17 23:45:00,3.99
2025-02-18 00:00:00,2.76
2025-02-18 00:15:00,2.46
2025-02-18 00:30:00,2.48
2025-02-18 01:00:00,3.81
2025-02-18 01:15:00,3.17
2025-02-18 01:30:00,3.10
2025-02-18 01:45:00,2.33
2025-02-18 02:15:00,2.31
2025-02-18 02:30:00,3.63
2025-02-18 02:45:00,3.63
2025-02-18 03:00:00,3.75
2025-02-18 03:30:00,3.90
2025-02-18 03:45:00,2.33
2025-02-18 04:00:00,3.88
2025-02-18 04:15:00,3.14
2025-02-18 04:30:00,2.39
2025-02-18 04:45:00,3.06
2025-02-18 05:00:00,2.42
2025-02-18 05:15:00,3.27
2025-02-18 05:30:00,3.33
2025-02-18 05:45:00,3.32
2025-02-18 06:00:00,2.79
2025-02-18 06:15:00,2.39
2025-02-18 06:30:00,2.30
2025-02-18 06:45:00,2.45
2025-02-18 07:00:00,3.51
2025-02-18 07:15:00,5.99
2025-02-18 07:30:00,6.49
2025-02-18 07:45:00,5.99
2025-02-18 08:00:00,6.47
2025-02-18 08:15:00,6.88
2025-02-18 08:30:00,7.23
2025-02-18 08:45:00,7.70
2025-02-18 09:00:00,8.07
2025-02-18 09:15:00,7.64
2025-02-18 09:30:00,7.99
2025-02-18 09:45:00,8.42
2025-02-18 10:00:00,7.02
2025-02-18 10:15:00,8.92
2025-02-18 10:30:00,9.61
2025-02-18 10:45:00,11.2
2025-02-18 11:00:00,9.93
2025-02-18 11:15:00,11.9
2025-02-18 11:30:00,11.5
2025-02-18 11:45:00,10.7
2025-02-18 12:00:00,9.24
2025-02-18 12:15:00,7.76
2025-02-18 12:30:00,10.3
2025-02-18 12:45:00,9.03
2025-02-18 13:00:00,9.42
2025-02-18 13:15:00,9.12
2025-02-18 13:30:00,10.7
2025-02-18 13:45:00,9.30
2025-02-18 14:00:00,8.13
2025-02-18 14:15:00,7.80
2025-02-18 14:30:00,7.27
2025-02-18 14:45:00,8.83
2025-02-18 15:00:00,9.87
2025-02-18 15:15:00,8.50
2025-02-18 15:30:00,9.16
2025-02-18 15:45:00,8.51
2025-02-18 16:00:00,8.75
2025-02-18 16:15:00,8.62
2025-02-18 16:30:00,7.45
2025-02-18 16:45:00,7.06
2025-02-18 17:00:00,7.16
2025-02-18 17:15:00,7.00
2025-02-18 17:30:00,6.70
2025-02-18 17:45:00,6.56
2025-02-18 18:00:00,6.69
2025-02-18 18:15:00,6.39
2025-02-18 18:30:00,4.07
2025-02-18 18:45:00,3.91
2025-02-18 19:00:00,4.24
2025-02-18 19:15:00,3.37
2025-02-18 19:30:00,4.14
2025-02-18 19:45:00,4.35
2025-02-18 20:00:00,4.03
2025-02-18 20:15:00,4.46
2025-02-18 20:30:00,4.21
2025-02-18 20:45:00,3.62
2025-02-18 21:00:00,3.98
2025-02-18 21:15:00,4.24
2025-02-18 21:30:00,4.67
2025-02-18 21:45:00,4.23
2025-02-18 22:00:00,2.92
2025-02-18 22:15:00,2.62
2025-02-18 22:30:00,3.01
2025-02-18 22:45:00,3.29
2025-02-18 23:00:00,2.99
