"Time","Fase A"
2025-02-12 11:30:00,11.2
2025-02-12 11:45:00,10.9
2025-02-12 12:15:00,9.32
2025-02-12 12:45:00,7.07
2025-02-12 13:00:00,11.4
2025-02-12 14:30:00,6.92
2025-02-12 14:45:00,6.58
2025-02-12 15:00:00,4.17
2025-02-12 22:15:00,2.51
2025-02-12 22:45:00,2.53
2025-02-12 23:45:00,2.62
2025-02-13 01:00:00,2.53
2025-02-13 01:30:00,2.73
2025-02-13 01:45:00,2.67
2025-02-13 06:15:00,2.63
2025-02-13 06:45:00,0.930
2025-02-13 07:00:00,1.33
2025-02-13 08:45:00,3.79
2025-02-13 13:45:00,3.02
2025-02-13 14:15:00,5.49
2025-02-13 14:30:00,5.51
2025-02-13 15:00:00,4.75
2025-02-13 15:15:00,6.59
2025-02-13 15:30:00,5.28
2025-02-13 15:45:00,5.99
2025-02-13 16:00:00,2.91
2025-02-13 16:30:00,9.35
2025-02-13 16:45:00,2.06
2025-02-13 17:15:00,3.48
2025-02-13 17:30:00,3.79
2025-02-13 17:45:00,3.61
2025-02-13 18:00:00,2.09
2025-02-13 18:15:00,2.15
2025-02-13 18:30:00,2.08
2025-02-13 18:45:00,2.11
2025-02-13 19:00:00,1.88
2025-02-13 19:15:00,2.67
2025-02-13 19:30:00,2.84
2025-02-13 19:45:00,2.58
2025-02-13 20:00:00,2.63
2025-02-13 20:15:00,2.60
2025-02-13 20:30:00,2.52
2025-02-13 20:45:00,2.54
2025-02-13 21:00:00,2.64
2025-02-13 21:15:00,2.60
2025-02-13 21:30:00,2.57
2025-02-13 21:45:00,2.51
2025-02-13 22:00:00,2.60
2025-02-13 22:15:00,2.54
2025-02-13 22:30:00,2.63
2025-02-13 22:45:00,2.56
2025-02-13 23:00:00,2.66
2025-02-13 23:15:00,2.55
2025-02-13 23:30:00,2.58
2025-02-13 23:45:00,2.54
2025-02-14 00:00:00,2.67
2025-02-14 00:30:00,2.57
2025-02-14 09:00:00,5.24
2025-02-14 09:15:00,5.13
2025-02-14 09:30:00,7.98
2025-02-14 10:15:00,6.98
2025-02-14 11:30:00,5.57
2025-02-14 12:45:00,7.24
2025-02-14 13:15:00,10.1
2025-02-14 13:30:00,4.81
2025-02-14 13:45:00,4.09
2025-02-14 14:00:00,6.69
2025-02-14 14:30:00,3.90
2025-02-14 14:45:00,3.94
2025-02-14 15:00:00,3.96
2025-02-14 15:15:00,6.65
2025-02-14 15:30:00,6.43
2025-02-14 15:45:00,6.56
2025-02-14 16:00:00,6.55
2025-02-14 16:15:00,6.68
2025-02-14 16:30:00,5.72
2025-02-14 16:45:00,5.52
2025-02-14 17:00:00,5.40
2025-02-14 17:15:00,4.32
2025-02-14 17:30:00,5.33
2025-02-14 17:45:00,4.28
2025-02-14 18:30:00,5.48
2025-02-14 18:45:00,2.96
2025-02-14 19:00:00,2.99
2025-02-14 19:15:00,3.19
2025-02-14 19:30:00,2.47
2025-02-14 20:45:00,2.58
2025-02-14 22:00:00,2.55
2025-02-14 23:45:00,2.60
2025-02-15 00:00:00,2.74
2025-02-15 09:15:00,0.960
2025-02-15 13:30:00,0.747
2025-02-15 13:45:00,0.750
2025-02-15 18:15:00,0.960
2025-02-15 18:30:00,0.910
2025-02-15 18:45:00,0.950
2025-02-15 21:15:00,2.59
2025-02-15 21:45:00,2.44
2025-02-15 23:15:00,2.46
2025-02-15 23:45:00,2.69
2025-02-16 00:00:00,2.63
2025-02-16 00:15:00,2.47
2025-02-16 00:45:00,2.42
2025-02-16 01:30:00,2.64
2025-02-16 02:45:00,2.53
2025-02-16 06:45:00,0.835
2025-02-16 07:45:00,0.840
2025-02-16 08:15:00,0.770
2025-02-16 08:45:00,0.720
2025-02-16 09:30:00,0.660
2025-02-16 09:45:00,0.720
2025-02-16 10:00:00,0.750
2025-02-16 10:15:00,0.600
2025-02-16 11:00:00,0.717
