"Time","Fase B"
2025-04-01 02:15:00,3.07
2025-04-01 02:45:00,3.02
2025-04-01 03:00:00,3.40
2025-04-01 04:45:00,3.19
2025-04-01 06:00:00,3.28
2025-04-01 06:15:00,4.59
2025-04-01 06:30:00,3.69
2025-04-01 06:45:00,3.56
2025-04-01 07:00:00,2.52
2025-04-01 07:15:00,4.37
2025-04-01 08:15:00,11.3
2025-04-01 09:30:00,14.6
2025-04-01 10:00:00,13.6
2025-04-01 10:15:00,14.5
2025-04-01 10:45:00,18.9
2025-04-01 11:00:00,15.6
2025-04-01 11:15:00,19.7
2025-04-01 11:30:00,13.7
2025-04-01 11:45:00,8.74
2025-04-01 12:00:00,9.83
2025-04-01 12:15:00,9.78
2025-04-01 12:45:00,10.7
2025-04-01 13:00:00,8.05
2025-04-01 13:15:00,13.8
2025-04-01 13:30:00,12.1
2025-04-01 14:15:00,14.9
2025-04-01 14:30:00,15.0
2025-04-01 15:00:00,13.2
2025-04-01 15:15:00,14.1
2025-04-01 15:30:00,14.6
2025-04-01 15:45:00,12.8
2025-04-01 16:00:00,14.5
2025-04-01 16:15:00,12.2
2025-04-01 16:30:00,11.3
2025-04-01 16:45:00,11.7
2025-04-01 17:00:00,11.0
2025-04-01 17:15:00,9.59
2025-04-01 17:30:00,8.51
2025-04-01 17:45:00,6.60
2025-04-01 18:00:00,7.04
2025-04-01 18:15:00,7.62
2025-04-01 18:30:00,9.18
2025-04-01 18:45:00,9.62
2025-04-01 19:00:00,14.1
2025-04-01 19:15:00,15.8
2025-04-01 19:30:00,15.7
2025-04-01 19:45:00,14.8
2025-04-01 20:00:00,12.4
2025-04-01 20:15:00,11.5
2025-04-01 20:30:00,10.6
2025-04-01 20:45:00,11.3
2025-04-01 21:00:00,9.42
2025-04-01 21:15:00,8.41
2025-04-01 21:30:00,8.33
2025-04-01 21:45:00,6.98
2025-04-01 22:00:00,6.39
2025-04-01 22:15:00,6.36
2025-04-01 22:30:00,4.47
2025-04-02 06:00:00,3.78
2025-04-02 06:15:00,3.87
2025-04-02 06:30:00,3.39
2025-04-02 06:45:00,2.47
2025-04-02 07:00:00,3.09
2025-04-02 07:15:00,3.57
2025-04-02 07:30:00,5.50
2025-04-02 07:45:00,9.83
2025-04-02 08:00:00,13.4
2025-04-02 08:45:00,17.3
2025-04-02 09:15:00,18.2
2025-04-02 09:30:00,13.9
2025-04-02 09:45:00,14.0
2025-04-02 10:00:00,14.9
2025-04-02 10:15:00,14.6
2025-04-02 10:30:00,15.0
2025-04-02 10:45:00,16.1
2025-04-02 11:00:00,16.7
2025-04-02 11:15:00,13.4
2025-04-02 11:30:00,13.6
2025-04-02 11:45:00,11.7
2025-04-02 12:15:00,10.6
2025-04-02 12:30:00,10.1
2025-04-02 12:45:00,14.0
2025-04-02 13:00:00,13.1
2025-04-02 13:15:00,17.1
2025-04-02 13:30:00,21.6
2025-04-02 13:45:00,27.2
2025-04-02 14:00:00,26.7
2025-04-02 14:15:00,28.5
2025-04-02 14:30:00,30.2
